,0
0,-0.02 0.77 -9.77 -0.977
1,-0.99 -1.37 -10.11 -1.221
2,0.16 -0.28 -11.34 -0.439
3,0.33 -0.63 -10.40 0.684
4,2.29 1.18 -9.85 0.293
5,0.16 1.55 -7.71 -0.537
6,-1.59 -0.81 -8.76 -1.562
7,-1.00 -0.78 -10.82 -0.635
8,-0.06 0.01 -11.72 0.391
9,1.38 -0.16 -11.42 0.732
10,2.13 1.99 -9.36 -0.049
11,0.82 1.06 -7.24 -1.123
12,-0.80 -0.28 -8.93 -0.781
13,-2.29 -0.82 -10.36 -0.098
14,-0.33 -0.67 -12.40 0.977
15,1.69 0.74 -11.87 0.098
16,2.16 1.67 -8.36 -0.879
17,-1.77 -1.09 -7.09 -0.977
18,-2.10 -0.29 -8.73 0.000
19,-1.66 -1.67 -11.80 0.928
20,2.18 1.38 -11.61 -0.098
21,2.48 1.19 -8.53 -1.318
22,-0.75 -0.25 -6.58 -0.684
23,-1.20 -0.28 -10.28 0.488
24,-0.94 -1.12 -12.54 0.391
25,2.50 1.74 -11.68 -0.732
26,3.26 1.61 -9.01 -1.318
27,-0.67 0.46 -6.15 -0.391
28,-2.62 -1.01 -10.53 0.830
29,-0.67 -0.42 -12.72 0.195
30,2.71 1.39 -12.19 -0.977
31,3.72 1.71 -10.29 -0.781
32,1.07 1.82 -6.43 0.146
33,-3.81 -1.84 -8.90 0.977
34,-1.67 -0.76 -12.27 -0.049
35,1.53 -0.04 -12.36 -1.221
36,2.74 1.54 -9.19 -0.684
37,1.19 1.55 -6.86 0.391
38,-3.73 -1.81 -9.33 0.537
39,-1.98 -0.50 -11.58 -0.488
40,0.00 -1.22 -11.73 -1.416
41,1.44 0.90 -9.49 -0.439
42,1.34 1.05 -7.04 0.732
43,-2.43 -0.79 -8.43 0.195
44,-0.85 0.41 -11.28 -0.830
45,1.01 -0.34 -12.58 -1.074
46,1.25 0.85 -9.94 -0.146
47,1.27 0.59 -7.82 1.025
48,-0.66 0.64 -8.29 0.146
49,-0.57 0.61 -10.60 -1.025
50,0.30 -0.63 -12.22 -0.781
51,0.87 0.41 -11.24 0.293
52,1.36 0.20 -9.42 0.732
53,1.14 1.95 -8.56 -0.098
54,-1.71 -0.39 -9.11 -1.221
55,0.02 -0.19 -10.89 -0.684
56,0.17 -0.32 -12.31 0.439
57,1.57 -0.13 -10.81 0.342
58,1.49 1.71 -8.72 -0.684
59,-1.34 -0.67 -7.97 -1.416
60,-0.88 0.06 -9.55 -0.439
61,-1.00 -1.02 -12.08 0.977
62,1.87 0.72 -11.54 0.195
63,2.06 1.50 -9.23 -1.025
64,0.11 -0.04 -7.29 -0.977
65,-1.59 0.15 -8.12 -0.049
66,-2.23 -1.81 -10.88 1.025
67,1.83 1.10 -11.98 -0.049
68,1.79 0.67 -10.01 -1.221
69,1.37 0.90 -7.16 -0.830
70,-2.90 -0.64 -7.60 0.391
71,-1.96 -1.44 -11.38 0.488
72,0.68 0.75 -12.11 -0.439
73,1.47 0.06 -10.94 -1.514
74,1.67 1.62 -6.55 -0.586
75,-2.41 -0.87 -8.12 0.635
76,-1.67 -1.05 -11.38 0.244
77,-0.11 0.36 -12.87 -0.879
78,2.90 0.81 -12.10 -1.025
79,2.23 2.04 -7.16 -0.049
80,-1.46 -0.67 -6.68 0.977
81,-1.35 -0.17 -10.68 0.000
82,-0.22 -0.56 -13.11 -1.221
83,3.58 1.33 -11.81 -0.684
84,2.51 1.95 -7.23 0.488
85,-1.56 -0.57 -7.28 0.586
86,-1.59 0.20 -10.77 -0.391
87,-1.64 -1.89 -11.83 -1.465
88,2.60 1.28 -10.51 -0.439
89,1.82 0.89 -7.72 0.732
90,-0.17 0.37 -7.36 0.244
91,-2.54 -0.08 -10.43 -0.830
92,0.35 -0.47 -13.10 -1.074
93,1.45 0.77 -11.27 0.000
94,0.79 -0.24 -8.82 1.025
95,1.37 1.63 -7.71 0.049
96,-1.62 0.43 -9.21 -0.977
97,0.03 -0.25 -11.46 -0.781
98,0.11 -0.17 -11.67 0.244
99,1.17 -0.55 -9.82 0.781
100,1.67 1.70 -8.99 -0.049
101,-0.18 0.56 -8.04 -1.221
102,-0.03 0.36 -10.32 -0.684
103,-1.24 -0.98 -11.74 0.537
104,1.49 -0.17 -11.73 0.391
105,1.51 1.72 -9.45 -0.586
106,0.99 0.67 -8.31 -1.416
107,-0.74 0.67 -9.14 -0.439
108,-1.49 -1.07 -10.88 0.781
109,1.45 0.38 -12.14 0.146
110,1.47 1.04 -11.05 -0.928
111,2.13 1.22 -8.75 -0.928
112,-1.84 0.10 -7.54 -0.146
113,-1.51 -1.14 -9.14 0.977
114,-0.20 -0.17 -12.53 -0.049
115,0.46 -0.34 -11.66 -1.172
116,3.04 1.71 -9.55 -0.684
117,-1.06 0.17 -6.88 0.391
118,-1.77 -1.23 -9.60 0.537
119,-1.47 -0.45 -11.60 -0.439
120,2.14 0.14 -11.97 -1.514
121,2.70 1.87 -8.91 -0.537
122,-0.09 0.27 -6.44 0.635
123,-1.61 -0.74 -9.46 0.391
124,-2.37 -0.79 -11.50 -0.879
125,3.21 0.99 -12.34 -0.977
126,3.10 2.36 -9.93 -0.195
127,0.91 0.46 -6.91 1.025
128,-3.73 -1.66 -8.66 0.195
129,-2.40 -1.03 -11.90 -1.025
130,2.58 0.83 -12.55 -0.781
131,3.08 2.34 -10.26 0.293
132,2.03 1.02 -7.55 0.732
133,-3.74 -1.16 -8.15 -0.146
134,-2.73 -2.05 -11.08 -1.416
