,0
0,0.16 -0.23 -11.21 -1.025
1,2.13 1.07 -9.45 -0.879
2,0.21 1.58 -7.85 0.098
3,-1.40 -0.65 -9.19 1.074
4,-1.31 -0.70 -10.88 -0.098
5,0.86 -0.28 -11.81 -1.318
6,2.07 1.28 -10.51 -0.684
7,1.37 1.34 -7.42 0.488
8,-1.13 -0.52 -8.96 0.488
9,-2.26 -0.59 -10.24 -0.586
10,0.57 -0.61 -12.14 -1.465
11,1.37 0.98 -11.39 -0.342
12,2.03 0.92 -7.35 0.830
13,-2.12 -1.14 -7.07 0.244
14,-1.60 -0.70 -11.23 -0.977
15,0.05 -0.42 -13.22 -0.977
16,2.31 2.05 -11.99 0.195
17,2.71 1.38 -7.87 0.928
18,-2.20 -0.66 -6.50 0.049
19,-0.78 -0.37 -11.04 -1.221
20,-0.31 -0.32 -13.17 -0.684
21,2.08 1.48 -12.21 0.537
22,3.52 1.87 -9.54 0.488
23,-0.61 0.74 -5.65 -0.342
24,-3.30 -1.90 -9.72 -1.562
25,-1.22 -0.68 -12.10 -0.439
26,2.53 0.67 -11.97 0.928
27,3.40 1.67 -10.46 0.146
28,1.14 1.91 -6.37 -0.928
29,-2.66 -1.25 -9.93 -1.123
30,-2.32 -0.92 -11.76 0.000
31,1.06 -0.66 -11.84 0.977
32,2.42 1.62 -9.25 0.098
33,1.02 1.09 -6.97 -1.123
34,-3.61 -1.45 -9.25 -0.781
35,-2.07 -0.60 -11.40 0.391
36,1.71 -0.06 -12.32 0.684
37,1.41 1.21 -9.64 -0.293
38,1.36 0.70 -7.48 -1.514
39,-2.19 -0.35 -8.53 -0.684
40,-0.45 0.42 -11.10 0.635
41,0.76 -0.37 -12.65 0.293
42,0.77 0.54 -10.41 -0.732
43,1.34 0.64 -8.18 -1.221
44,0.05 1.54 -8.47 -0.293
45,-1.17 -0.03 -10.23 0.879
46,-0.43 -0.77 -11.62 0.195
47,1.12 0.16 -11.93 -1.074
48,1.64 0.29 -9.31 -0.879
49,0.29 1.61 -8.02 0.098
50,-1.73 -0.79 -8.44 0.928
51,-1.02 -0.33 -10.64 0.000
52,-0.17 -0.92 -12.35 -1.318
53,1.16 0.47 -10.39 -0.635
54,1.64 1.58 -8.66 0.391
55,-1.05 -0.51 -8.05 0.488
56,-1.27 0.19 -8.98 -0.488
57,-1.62 -1.74 -11.63 -1.465
58,1.62 0.89 -11.20 -0.391
59,1.79 0.82 -9.08 0.830
60,0.33 0.26 -7.14 0.293
61,-1.97 -0.20 -8.10 -0.830
62,-1.43 -1.35 -12.03 -1.074
63,1.42 1.19 -11.95 -0.098
64,1.59 0.28 -10.25 0.977
65,1.72 1.19 -7.04 0.098
66,-2.08 -0.41 -7.71 -1.074
67,-1.35 -0.80 -11.98 -0.781
68,0.83 0.97 -12.78 0.293
69,2.10 0.50 -11.69 0.586
70,1.84 2.00 -6.79 -0.195
71,-2.81 -1.42 -7.33 -1.416
72,-1.96 -0.84 -10.77 -0.586
73,0.82 -0.03 -13.36 0.635
74,3.17 1.20 -11.53 0.293
75,2.45 2.22 -7.63 -0.830
76,-1.50 -0.70 -6.90 -1.270
77,-2.57 -0.53 -10.53 -0.293
78,-0.74 -1.28 -12.68 1.025
79,2.68 1.34 -10.40 0.146
80,2.16 1.24 -7.42 -1.025
81,-2.01 -0.68 -7.19 -0.781
82,-1.73 0.06 -10.34 0.342
83,-1.32 -1.65 -11.99 0.586
84,2.66 1.48 -10.38 -0.244
85,1.78 0.63 -7.94 -1.514
86,-0.51 0.53 -7.45 -0.732
87,-1.78 0.28 -10.37 0.537
88,0.24 -0.48 -13.22 0.342
89,1.63 0.83 -11.21 -0.781
90,1.37 0.08 -8.73 -1.221
91,1.41 1.95 -7.96 -0.439
92,-2.14 -0.34 -9.30 0.684
93,-0.53 -0.51 -11.73 0.195
94,0.57 -0.25 -12.15 -0.928
