,0
0,-8.05 3.06 -1.37 -0.45 0.10 -10.31 -0.684
1,-11.50 4.47 -1.16 -0.79 -0.42 -9.12 0.488
2,-9.15 3.49 -0.62 1.48 0.15 -10.60 0.732
3,-6.84 2.60 -1.08 0.69 0.73 -9.99 0.098
4,-10.22 4.76 -1.03 -0.11 -0.31 -8.77 -1.025
5,-10.77 3.07 -1.11 0.93 0.41 -11.39 -0.977
6,-8.25 1.52 -1.48 -0.87 0.31 -9.23 -0.293
7,-9.38 4.37 -1.21 0.07 -0.74 -8.88 0.830
8,-11.39 3.62 -1.16 0.23 0.16 -11.49 0.342
9,-8.16 2.32 -0.88 0.06 0.67 -9.18 -0.537
10,-7.46 3.34 -1.23 1.16 -0.18 -8.61 -1.562
11,-11.56 3.87 -1.28 -0.41 0.01 -10.37 -0.684
12,-9.78 2.48 -1.16 -1.32 -0.35 -9.11 0.439
13,-7.91 2.34 -1.67 1.36 0.17 -10.65 1.025
14,-10.82 5.21 -1.43 0.20 0.37 -10.60 0.146
15,-10.30 3.93 -0.99 -0.10 -0.23 -8.76 -1.025
16,-7.36 2.16 -1.05 0.92 0.48 -11.32 -1.123
17,-8.84 4.54 -1.01 -0.27 0.56 -9.52 -0.537
18,-11.51 3.08 -1.27 -0.06 -0.80 -8.84 0.781
19,-8.86 1.54 -1.29 1.07 0.25 -11.99 0.391
20,-8.45 3.16 -1.56 0.00 0.61 -9.40 -0.391
21,-11.71 4.16 -1.32 1.34 -0.04 -8.77 -1.465
22,-9.15 3.31 -0.74 -0.04 0.22 -11.23 -0.781
23,-6.91 2.79 -1.10 -1.29 -0.31 -8.95 0.293
24,-10.33 4.81 -1.13 0.78 -0.59 -9.32 1.074
25,-10.52 3.08 -1.04 0.20 0.23 -10.58 0.244
26,-8.20 1.50 -1.39 -0.10 -0.20 -8.80 -0.879
27,-9.53 4.45 -1.36 1.65 0.37 -10.17 -1.270
28,-11.51 3.59 -1.20 -0.18 0.60 -9.62 -0.488
29,-7.95 2.36 -0.79 -0.84 -0.53 -8.95 0.586
30,-7.50 3.64 -1.19 1.00 0.36 -12.00 0.439
31,-11.29 3.65 -1.15 -0.09 0.52 -9.41 -0.146
32,-9.57 2.30 -1.06 0.81 -0.33 -8.52 -1.318
33,-7.94 2.29 -1.60 0.01 0.17 -11.08 -0.732
34,-10.94 5.10 -1.23 -0.98 0.39 -9.01 0.049
35,-10.36 3.86 -1.11 0.71 -0.52 -9.33 1.025
36,-7.33 2.24 -1.07 0.10 0.30 -10.55 0.244
37,-8.81 4.69 -1.03 -0.40 0.11 -9.12 -0.879
38,-11.33 3.14 -1.09 1.69 0.47 -10.15 -1.416
39,-8.72 1.47 -1.22 -0.19 0.38 -10.18 -0.586
40,-8.59 3.18 -1.58 -0.82 -0.68 -8.98 0.537
41,-11.96 3.99 -1.50 0.82 0.25 -11.98 0.635
42,-9.15 3.15 -0.92 0.28 0.67 -9.97 0.049
