,0
0,0.25 0.06 -9.85 -1.270
1,0.22 0.09 -9.93 -1.416
2,0.25 0.11 -9.91 -1.270
3,0.26 0.07 -9.94 -1.367
4,0.22 0.05 -9.89 -1.367
5,0.29 0.12 -9.81 -1.270
6,0.21 0.13 -9.79 -1.367
7,0.24 0.11 -9.81 -1.367
8,0.24 0.04 -9.81 -1.318
9,0.27 0.07 -9.80 -1.416
10,0.32 0.04 -9.76 -1.318
11,0.21 0.02 -9.76 -1.318
12,0.27 0.06 -9.88 -1.221
13,0.24 0.06 -9.75 -1.318
14,0.25 0.12 -9.74 -1.318
15,0.22 0.10 -9.79 -1.270
16,0.19 0.02 -9.75 -1.416
17,0.31 0.09 -9.79 -1.318
18,0.31 0.06 -9.89 -1.318
19,0.26 0.14 -9.82 -1.318
20,0.22 0.12 -9.82 -1.318
21,0.31 0.08 -9.83 -1.367
22,0.26 0.05 -9.78 -1.221
23,0.24 0.06 -9.83 -1.318
24,0.25 0.08 -9.80 -1.318
25,0.23 0.14 -9.83 -1.318
26,0.18 0.11 -9.88 -1.367
27,0.21 0.10 -9.88 -1.318
28,0.28 0.12 -9.84 -1.416
29,0.23 0.15 -9.90 -1.270
30,0.26 0.06 -9.90 -1.367
31,0.25 0.08 -9.84 -1.270
32,0.23 0.08 -9.80 -1.270
33,0.24 0.09 -9.81 -1.318
34,0.23 0.08 -9.88 -1.318
35,0.23 0.14 -9.82 -1.318
36,0.26 0.11 -9.86 -1.367
37,0.23 0.08 -9.86 -1.318
38,0.27 0.08 -9.83 -1.318
39,0.24 0.09 -9.84 -1.367
40,0.26 0.07 -9.78 -1.270
41,0.25 0.09 -9.78 -1.318
42,0.19 0.08 -9.77 -1.318
43,0.23 0.08 -9.78 -1.270
44,0.27 0.05 -9.75 -1.318
45,0.24 0.09 -9.86 -1.318
46,0.25 0.14 -9.88 -1.270
47,0.20 0.06 -9.92 -1.270
48,0.28 0.06 -9.87 -1.270
49,0.20 0.05 -9.87 -1.367
50,0.22 0.10 -9.88 -1.367
51,0.22 0.09 -9.87 -1.367
52,0.29 0.09 -9.87 -1.318
53,0.21 0.04 -9.87 -1.318
54,0.26 0.12 -9.88 -1.318
55,0.24 0.08 -9.87 -1.318
56,0.27 0.13 -9.85 -1.318
57,0.25 0.12 -9.91 -1.270
58,0.27 0.10 -9.86 -1.318
59,0.27 0.06 -9.82 -1.367
60,0.27 0.05 -9.82 -1.416
61,0.27 0.15 -9.84 -1.367
62,0.23 0.08 -9.80 -1.318
63,0.25 0.07 -9.80 -1.318
64,0.25 0.10 -9.82 -1.416
65,0.27 0.11 -9.79 -1.367
66,0.23 0.03 -9.85 -1.270
67,0.25 0.06 -9.72 -1.318
68,0.29 0.08 -9.73 -1.318
69,0.30 0.07 -9.75 -1.318
70,0.26 0.08 -9.79 -1.416
71,0.28 0.08 -9.78 -1.367
72,0.29 0.05 -9.86 -1.367
73,0.23 0.12 -9.80 -1.318
74,0.29 0.10 -9.89 -1.367
75,0.25 0.06 -9.82 -1.318
76,0.20 0.13 -9.85 -1.367
77,0.17 0.09 -10.00 -1.367
78,0.27 0.12 -9.93 -1.367
79,0.29 0.10 -9.93 -1.367
80,0.28 0.12 -9.86 -1.416
81,0.26 0.02 -9.94 -1.367
82,0.24 0.09 -9.89 -1.367
83,0.20 0.13 -9.86 -1.367
84,0.27 0.07 -9.87 -1.416
85,0.21 0.17 -9.89 -1.367
86,0.31 0.11 -9.85 -1.318
87,0.19 0.02 -9.84 -1.318
88,0.22 0.10 -9.75 -1.416
89,0.22 0.06 -9.78 -1.270
90,0.29 0.06 -9.77 -1.367
91,0.28 -0.03 -9.76 -1.318
92,0.26 0.13 -9.75 -1.318
93,0.22 0.09 -9.83 -1.318
94,0.21 0.00 -9.75 -1.318
95,0.20 0.08 -9.76 -1.465
96,0.25 0.05 -9.73 -1.465
97,0.23 0.14 -9.77 -1.318
98,0.27 0.02 -9.85 -1.367
99,0.20 0.05 -9.85 -1.318
100,0.21 0.07 -9.92 -1.270
101,0.24 0.08 -9.94 -1.318
102,0.24 0.05 -9.86 -1.270
103,0.29 0.05 -9.88 -1.318
104,0.25 0.11 -9.89 -1.416
105,0.23 0.15 -9.82 -1.318
106,0.26 0.11 -9.86 -1.318
107,0.22 0.12 -9.93 -1.367
108,0.31 0.12 -9.88 -1.367
109,0.26 0.14 -9.86 -1.367
110,0.28 0.11 -9.77 -1.367
111,0.19 0.07 -9.89 -1.416
112,0.25 0.06 -9.80 -1.270
113,0.22 0.08 -9.83 -1.367
114,0.22 0.07 -9.78 -1.367
115,0.21 0.07 -9.83 -1.367
116,0.19 0.06 -9.80 -1.367
117,0.21 0.09 -9.82 -1.270
118,0.23 0.05 -9.83 -1.270
119,0.24 0.10 -9.72 -1.318
120,0.29 0.06 -9.81 -1.318
121,0.25 0.09 -9.75 -1.318
122,0.24 0.09 -9.76 -1.318
123,0.19 0.03 -9.80 -1.318
124,0.31 0.04 -9.90 -1.221
125,0.23 0.09 -9.84 -1.270
126,0.23 0.06 -9.85 -1.270
127,0.25 0.03 -9.81 -1.318
128,0.31 0.13 -9.91 -1.270
129,0.23 0.07 -9.84 -1.318
130,0.26 0.07 -9.83 -1.318
131,0.22 0.10 -9.88 -1.318
132,0.19 0.10 -9.88 -1.270
133,0.24 0.06 -9.85 -1.367
134,0.20 0.11 -9.90 -1.318
135,0.21 0.06 -9.94 -1.367
136,0.27 0.11 -9.85 -1.367
137,0.26 0.09 -9.87 -1.270
138,0.27 0.11 -9.86 -1.367
139,0.26 0.12 -9.82 -1.318
140,0.20 0.06 -9.93 -1.221
141,0.29 0.06 -9.81 -1.270
142,0.24 0.04 -9.71 -1.221
143,0.24 0.14 -9.81 -1.221
144,0.23 0.07 -9.78 -1.270
145,0.21 0.02 -9.82 -1.270
146,0.25 0.08 -9.85 -1.221
147,0.19 0.04 -9.82 -1.318
148,0.26 0.09 -9.72 -1.318
149,0.18 0.00 -9.80 -1.221
150,0.23 0.10 -9.81 -1.318
151,0.21 0.13 -9.78 -1.318
152,0.23 0.09 -9.82 -1.221
153,0.29 0.12 -9.74 -1.318
154,0.26 0.09 -9.84 -1.221
155,0.28 0.12 -9.78 -1.318
156,0.29 0.10 -9.89 -1.221
157,0.24 0.06 -9.90 -1.221
158,0.32 0.14 -9.74 -1.270
159,0.25 0.10 -9.93 -1.221
160,0.23 0.08 -9.84 -1.270
161,0.29 0.12 -9.82 -1.270
162,0.25 0.07 -9.90 -1.221
163,0.27 0.09 -9.79 -1.221
164,0.22 0.06 -9.81 -1.221
165,0.22 0.08 -9.83 -1.221
166,0.22 0.04 -9.84 -1.221
167,0.18 0.08 -9.82 -1.221
168,0.23 0.07 -9.78 -1.270
169,0.28 0.14 -9.82 -1.270
170,0.22 0.06 -9.84 -1.221
171,0.32 0.03 -9.86 -1.221
172,0.30 0.04 -9.85 -1.172
173,0.22 0.04 -9.79 -1.221
174,0.30 0.12 -9.86 -1.123
175,0.27 0.11 -9.83 -1.221
176,0.23 0.07 -9.87 -1.172
177,0.24 0.09 -9.80 -1.270
178,0.30 0.07 -9.85 -1.172
179,0.27 0.10 -9.85 -1.172
180,0.28 0.05 -9.93 -1.123
181,0.19 0.05 -9.85 -1.270
182,0.26 0.05 -9.82 -1.172
183,0.27 0.05 -9.83 -1.074
184,0.19 0.11 -9.86 -1.221
185,0.24 0.13 -9.75 -1.172
186,0.20 0.08 -9.90 -1.221
187,0.22 0.11 -9.81 -1.221
188,0.22 0.04 -9.80 -1.221
189,0.28 0.06 -9.87 -1.318
190,0.24 0.11 -9.82 -1.123
191,0.25 0.06 -9.84 -1.221
192,0.22 0.10 -9.83 -1.270
193,0.28 0.09 -9.82 -1.221
194,0.25 0.12 -9.81 -1.221
195,0.21 0.03 -9.91 -1.123
196,0.25 0.05 -9.86 -1.123
197,0.27 0.06 -9.89 -1.221
198,0.30 0.06 -9.80 -1.221
199,0.29 0.11 -9.88 -1.123
200,0.22 0.13 -9.78 -1.123
201,0.24 0.08 -9.85 -1.172
202,0.25 0.05 -9.84 -1.270
203,0.26 0.08 -9.85 -1.172
204,0.21 0.06 -9.83 -1.123
205,0.21 0.04 -9.80 -1.123
206,0.26 0.08 -9.83 -1.172
207,0.21 0.07 -9.91 -1.172
208,0.23 0.03 -9.87 -1.221
209,0.26 0.17 -9.87 -1.172
210,0.27 0.16 -9.85 -1.123
211,0.22 0.08 -9.88 -1.123
212,0.23 0.09 -9.78 -1.172
213,0.27 0.11 -9.78 -1.172
214,0.17 0.06 -9.84 -1.221
215,0.18 0.03 -9.82 -1.221
216,0.25 0.08 -9.90 -1.123
217,0.24 0.07 -9.93 -1.172
218,0.28 0.02 -9.81 -1.172
219,0.27 0.01 -9.78 -1.123
220,0.22 0.14 -9.86 -1.123
221,0.23 0.07 -9.81 -1.123
222,0.29 0.10 -9.75 -1.172
223,0.30 0.04 -9.82 -1.172
224,0.23 0.07 -9.80 -1.172
225,0.24 0.15 -9.82 -1.123
226,0.24 0.13 -9.77 -1.172
227,0.18 0.10 -9.86 -1.172
228,0.29 0.11 -9.75 -1.172
229,0.21 0.05 -9.88 -1.172
230,0.30 0.06 -9.85 -1.123
231,0.22 0.12 -9.79 -1.123
232,0.27 0.06 -9.92 -1.172
233,0.19 0.10 -9.92 -1.123
234,0.23 0.10 -9.87 -1.172
235,0.21 0.06 -9.89 -1.172
236,0.29 0.14 -9.90 -1.123
237,0.22 0.10 -9.81 -1.172
238,0.19 0.03 -9.82 -1.123
239,0.20 0.08 -9.90 -1.172
240,0.26 0.09 -9.89 -1.270
241,0.23 0.08 -9.87 -1.123
242,0.21 0.07 -9.90 -1.172
243,0.21 0.06 -9.84 -1.074
244,0.23 0.11 -9.84 -1.221
245,0.32 0.06 -9.85 -1.123
246,0.19 0.07 -9.74 -1.123
247,0.21 0.07 -9.83 -1.172
248,0.24 0.08 -9.83 -1.172
249,0.27 0.07 -9.68 -1.123
250,0.18 0.05 -9.84 -1.172
251,0.21 0.05 -9.78 -1.123
252,0.32 0.09 -9.84 -1.123
253,0.26 0.09 -9.78 -1.172
254,0.24 0.04 -9.80 -1.123
255,0.26 0.08 -9.87 -1.172
256,0.28 0.02 -9.83 -1.123
257,0.25 0.04 -9.69 -1.123
258,0.26 0.07 -9.84 -1.172
259,0.21 0.11 -9.82 -1.172
260,0.22 0.08 -9.85 -1.221
261,0.23 0.14 -9.87 -1.123
262,0.27 0.11 -9.85 -1.123
263,0.26 0.08 -9.79 -1.074
264,0.20 0.03 -9.78 -1.172
265,0.24 0.10 -9.86 -1.172
266,0.24 0.10 -9.93 -1.172
267,0.22 0.08 -9.89 -1.025
268,0.24 0.03 -9.88 -1.123
269,0.23 0.09 -9.87 -1.123
270,0.25 0.06 -9.87 -1.172
271,0.24 0.08 -9.90 -1.074
272,0.22 0.15 -9.83 -1.074
273,0.25 0.10 -9.84 -1.123
274,0.24 0.06 -9.82 -1.172
275,0.29 0.07 -9.90 -1.123
276,0.28 0.03 -9.77 -1.123
277,0.28 0.10 -9.88 -1.123
278,0.23 0.07 -9.82 -1.123
279,0.22 0.07 -9.74 -1.074
280,0.29 0.06 -9.74 -1.123
281,0.29 0.11 -9.82 -1.074
282,0.24 0.11 -9.79 -1.123
283,0.26 0.09 -9.75 -1.123
284,0.26 0.09 -9.78 -1.172
285,0.24 0.13 -9.81 -1.074
286,0.25 0.05 -9.82 -1.074
287,0.30 0.04 -9.81 -1.123
288,0.27 0.04 -9.88 -1.123
289,0.22 0.02 -9.84 -1.123
290,0.19 0.12 -9.90 -1.123
291,0.20 0.01 -9.83 -1.123
292,0.25 0.09 -9.87 -1.123
293,0.26 0.07 -9.86 -1.123
294,0.28 0.11 -9.79 -1.025
295,0.27 0.08 -9.83 -1.123
296,0.28 0.09 -9.86 -1.172
297,0.21 0.11 -9.86 -1.172
298,0.24 0.01 -9.79 -1.123
299,0.22 0.05 -9.85 -1.074
300,0.21 0.11 -9.83 -1.221
301,0.26 0.10 -9.83 -1.123
302,0.26 0.11 -9.81 -1.074
303,0.27 0.07 -9.79 -1.074
304,0.29 0.06 -9.75 -1.074
305,0.22 0.08 -9.82 -1.172
306,0.20 0.10 -9.82 -1.074
307,0.26 0.04 -9.82 -1.123
308,0.24 0.03 -9.85 -1.172
309,0.25 0.10 -9.88 -1.074
310,0.24 0.01 -9.77 -1.123
311,0.21 0.10 -9.81 -1.123
312,0.22 0.04 -9.93 -1.123
313,0.28 0.09 -9.81 -1.172
314,0.26 0.08 -9.79 -1.123
315,0.19 0.07 -9.96 -1.025
316,0.22 0.03 -9.79 -1.074
317,0.22 0.06 -9.89 -1.123
318,0.25 0.07 -9.87 -1.025
319,0.24 0.08 -9.81 -1.074
320,0.24 0.11 -9.76 -1.074
321,0.22 0.10 -9.80 -1.172
322,0.22 0.10 -9.81 -1.074
323,0.21 0.07 -9.91 -1.025
324,0.26 0.12 -9.84 -1.074
325,0.23 0.08 -9.88 -1.074
326,0.25 0.10 -9.84 -1.172
327,0.20 0.10 -9.81 -1.025
328,0.24 0.09 -9.88 -1.074
329,0.31 0.11 -9.82 -1.074
330,0.23 0.11 -9.85 -1.074
331,0.25 0.12 -9.82 -1.172
332,0.28 0.07 -9.78 -1.074
333,0.28 0.07 -9.80 -1.172
334,0.24 0.13 -9.90 -1.123
335,0.28 0.03 -9.84 -1.025
336,0.26 0.08 -9.84 -1.123
337,0.28 0.06 -9.81 -1.123
338,0.22 0.07 -9.80 -1.123
339,0.21 0.08 -9.78 -1.074
340,0.24 0.09 -9.88 -1.074
341,0.25 0.08 -9.81 -1.074
342,0.24 0.05 -9.76 -1.025
343,0.24 0.06 -9.81 -1.074
344,0.26 0.10 -9.83 -1.025
345,0.21 0.11 -9.82 -1.025
346,0.22 0.13 -9.83 -1.123
347,0.20 0.01 -9.73 -1.123
348,0.26 0.04 -9.87 -1.123
349,0.24 -0.01 -9.89 -1.123
350,0.24 0.06 -9.90 -1.025
351,0.23 0.11 -9.80 -1.074
352,0.25 0.06 -9.79 -1.123
353,0.26 0.04 -9.94 -1.123
354,0.25 0.10 -9.84 -1.074
355,0.24 0.10 -9.88 -1.123
356,0.26 0.09 -9.86 -1.172
357,0.22 0.08 -9.77 -1.074
358,0.28 0.06 -9.82 -1.074
359,0.24 0.01 -9.87 -1.074
360,0.24 0.08 -9.85 -1.123
361,0.21 0.09 -9.84 -1.221
362,0.27 0.12 -9.88 -1.123
363,0.25 0.01 -9.83 -1.123
364,0.24 0.13 -9.77 -1.074
365,0.19 0.15 -9.86 -1.123
366,0.21 0.03 -9.82 -1.123
367,0.25 0.04 -9.85 -1.074
368,0.22 0.04 -9.75 -1.123
369,0.26 0.09 -9.81 -1.172
370,0.25 0.08 -9.84 -1.123
371,0.21 0.10 -9.87 -1.221
372,0.26 0.04 -9.79 -1.074
373,0.26 0.04 -9.93 -1.123
374,0.19 0.10 -9.88 -1.123
375,0.25 0.14 -9.80 -1.172
376,0.29 0.07 -9.86 -1.025
377,0.22 0.06 -9.84 -1.123
378,0.25 0.07 -9.78 -1.123
379,0.28 0.08 -9.80 -1.123
380,0.24 0.07 -9.89 -1.074
381,0.27 0.05 -9.87 -1.221
382,0.24 0.07 -9.85 -1.074
383,0.27 0.09 -9.79 -1.123
384,0.21 0.04 -9.82 -1.172
385,0.22 0.07 -9.77 -1.074
386,0.29 0.10 -9.85 -1.025
387,0.22 0.11 -9.78 -1.025
388,0.23 0.07 -9.84 -1.074
389,0.22 0.09 -9.80 -1.074
390,0.25 0.07 -9.77 -1.123
391,0.28 0.06 -9.89 -1.074
392,0.26 0.09 -9.79 -1.074
393,0.20 0.02 -9.84 -1.172
394,0.23 0.06 -9.79 -1.074
395,0.27 0.12 -9.89 -1.123
396,0.25 0.09 -9.89 -1.074
397,0.27 0.06 -9.74 -1.074
