,0
0,1.81 0.40 -10.10 -1.416
1,-1.03 -0.02 -9.92 -0.635
2,-0.38 -0.18 -10.97 0.488
3,1.73 0.72 -10.57 0.244
4,-0.25 0.60 -8.74 -0.293
5,0.29 -0.37 -9.53 -1.514
6,-0.04 -0.18 -9.42 -0.879
7,-0.88 0.22 -10.10 -0.049
8,0.92 -0.14 -10.95 1.025
9,-0.11 0.04 -8.90 0.000
10,-0.05 0.43 -8.99 -0.879
11,1.82 0.42 -9.76 -1.611
12,-0.92 -0.58 -9.21 -0.732
13,-0.45 -0.27 -11.02 0.342
14,1.74 0.50 -11.04 0.537
15,-0.18 0.33 -8.60 -0.098
16,0.19 -0.41 -9.33 -1.318
17,1.73 0.42 -10.02 -1.025
18,-0.95 0.21 -10.06 -0.293
19,0.76 -0.28 -11.15 0.879
20,0.51 0.12 -9.76 0.146
21,-0.16 0.46 -9.11 -0.879
22,0.94 -0.23 -9.55 -1.709
23,-0.77 -0.46 -9.00 -0.830
24,-0.79 0.04 -10.60 0.244
25,1.71 0.39 -11.27 0.732
26,-0.18 0.42 -8.95 -0.098
27,-0.12 0.12 -9.44 -1.172
28,1.79 0.70 -9.82 -1.221
29,-0.96 0.18 -9.84 -0.537
30,-0.12 -0.57 -11.06 0.732
31,0.50 0.05 -9.87 0.244
32,-0.15 0.60 -9.08 -0.488
33,0.99 -0.19 -9.39 -1.709
34,0.42 -0.08 -9.29 -0.830
35,-0.73 0.01 -10.31 0.195
36,1.66 0.41 -11.33 0.928
37,-0.23 -0.07 -9.21 0.000
38,-0.02 -0.01 -9.29 -1.123
39,1.70 0.33 -9.52 -1.416
40,-0.93 -0.29 -9.10 -0.635
41,-0.24 -0.58 -10.94 0.488
42,1.66 0.58 -11.21 0.293
43,-0.22 0.58 -9.13 -0.342
44,0.26 -0.26 -9.58 -1.465
45,0.68 0.05 -9.09 -0.928
46,-0.78 0.12 -10.18 -0.049
47,0.51 -0.39 -11.07 0.928
48,-0.36 -0.13 -9.39 0.000
49,-0.03 0.60 -9.33 -0.928
50,1.81 0.49 -9.50 -1.562
51,-0.82 -0.16 -8.80 -0.684
52,-0.71 -0.31 -10.62 0.342
53,1.75 0.69 -11.30 0.488
54,-0.37 0.27 -9.41 -0.195
55,0.28 -0.23 -9.65 -1.367
56,0.95 0.18 -9.20 -1.074
57,-0.93 0.07 -9.41 -0.293
58,0.41 -0.45 -11.17 0.928
59,0.58 0.10 -10.41 0.098
60,-0.07 0.71 -9.46 -0.879
61,1.69 0.33 -9.55 -1.807
62,-0.33 -0.32 -8.35 -0.830
63,-0.69 -0.35 -10.48 0.293
64,1.30 0.00 -11.27 0.635
65,-0.48 0.09 -9.40 -0.146
66,0.25 -0.19 -9.76 -1.221
67,2.14 0.75 -9.67 -1.172
68,-0.89 0.18 -9.06 -0.439
69,-0.42 -0.53 -10.73 0.684
70,0.64 0.15 -10.65 0.146
71,-0.09 0.62 -9.62 -0.635
72,0.88 -0.11 -9.67 -1.709
73,-0.18 -0.24 -8.41 -0.879
74,-0.76 0.13 -9.57 0.195
75,1.17 0.09 -11.27 0.928
76,-0.60 0.01 -9.67 -0.049
77,-0.07 0.33 -9.99 -1.123
78,2.21 0.78 -9.74 -1.416
79,-0.66 -0.18 -8.26 -0.537
80,-0.49 -0.61 -10.58 0.537
81,0.69 0.19 -10.72 0.293
82,-0.42 0.49 -9.88 -0.293
83,0.89 -0.16 -9.85 -1.514
84,1.39 0.43 -9.03 -0.830
85,-0.72 0.25 -9.38 0.049
86,1.21 -0.02 -11.05 1.123
87,-0.54 -0.41 -9.88 0.049
88,-0.11 0.34 -9.88 -0.977
89,1.57 0.23 -9.61 -1.562
90,-0.60 -0.18 -8.20 -0.781
91,-0.63 -0.10 -10.10 0.293
92,1.65 0.55 -11.29 0.439
93,-0.51 0.39 -9.99 -0.195
94,0.17 -0.12 -10.06 -1.367
95,1.53 0.50 -9.31 -1.025
96,-0.71 0.21 -9.25 -0.195
97,0.22 -0.58 -10.51 0.928
98,-0.56 -0.53 -10.14 0.049
99,-0.28 0.53 -10.08 -0.830
100,1.50 0.29 -9.86 -1.709
101,-0.37 -0.06 -8.13 -0.781
102,-0.66 -0.13 -9.82 0.342
103,1.64 0.51 -11.32 0.586
104,-0.87 -0.18 -9.91 -0.195
105,-0.05 -0.14 -10.24 -1.221
106,1.74 0.71 -9.38 -1.172
107,-0.61 0.04 -8.43 -0.439
108,0.09 -0.64 -10.34 0.781
109,0.88 0.13 -11.02 0.146
110,-0.43 0.58 -10.15 -0.732
111,1.42 0.10 -10.06 -1.709
112,0.43 0.03 -8.38 -0.830
113,-0.49 -0.13 -9.60 0.293
114,1.65 0.32 -11.18 0.781
115,-1.04 -0.28 -9.82 0.000
116,0.01 -0.22 -10.34 -1.172
117,2.14 0.74 -10.08 -1.318
118,-0.48 0.26 -8.33 -0.586
119,0.13 -0.63 -10.21 0.537
120,1.02 0.25 -10.89 0.195
121,-0.49 0.50 -10.19 -0.586
122,0.55 -0.25 -10.47 -1.660
123,0.49 0.16 -8.63 -0.830
124,-0.45 0.10 -9.44 0.098
125,0.84 -0.40 -10.45 0.977
126,-1.01 -0.37 -9.83 -0.049
127,-0.28 0.33 -10.52 -1.074
128,2.06 0.69 -10.31 -1.318
129,-0.31 0.33 -8.31 -0.586
130,-0.39 -0.45 -9.78 0.537
131,1.13 0.30 -10.80 0.488
132,-0.63 0.38 -10.39 -0.391
133,0.42 -0.27 -10.58 -1.562
134,0.59 0.14 -8.62 -0.879
135,-0.49 0.38 -8.74 0.195
136,0.93 -0.26 -10.16 0.977
137,-0.96 -0.38 -9.82 0.049
138,-0.40 0.34 -10.54 -1.025
139,2.01 0.65 -10.42 -1.562
140,-0.09 0.08 -8.38 -0.684
141,-0.39 -0.32 -9.61 0.439
142,1.28 0.38 -10.63 0.342
143,-0.92 -0.04 -10.10 -0.244
144,0.33 -0.38 -10.69 -1.416
145,0.58 0.22 -8.91 -0.977
146,-0.29 0.49 -8.80 -0.098
147,0.90 -0.23 -10.03 1.025
148,-0.21 -0.47 -10.06 0.098
149,-0.46 0.26 -10.59 -1.074
150,1.98 0.58 -10.60 -1.514
151,-0.06 0.02 -8.41 -0.684
152,-0.32 -0.27 -9.40 0.391
153,1.61 0.25 -10.36 0.537
154,-0.99 -0.11 -9.99 -0.244
155,0.28 -0.28 -10.77 -1.318
156,1.91 0.77 -10.37 -0.977
157,-0.19 0.54 -8.74 -0.293
158,0.11 -0.50 -9.63 0.879
159,-0.02 -0.34 -9.86 0.098
160,-0.61 0.23 -10.54 -0.928
161,0.84 -0.09 -10.66 -1.709
162,-0.09 0.02 -8.40 -0.781
163,-0.33 0.26 -8.95 0.342
164,1.60 0.40 -10.12 0.732
