,0
0,-8.01 6.42 -0.74 0.781
1,-7.46 6.64 -0.65 0.439
2,-6.95 0.33 -0.89 -0.195
3,-8.49 0.79 -1.96 -1.270
4,-11.50 3.30 -2.32 -0.586
5,-10.82 3.93 -1.68 0.391
6,-11.28 3.88 -1.53 1.123
7,-8.80 6.49 -0.80 0.244
8,-5.21 4.81 -0.47 -0.830
9,-9.60 -1.81 -1.62 -1.123
10,-9.67 1.91 -1.47 -0.391
11,-10.66 2.67 -1.95 0.684
12,-11.96 4.20 -1.80 0.537
13,-10.10 2.09 -1.27 -0.098
14,-7.58 4.96 -0.82 -1.172
15,-8.12 5.56 -0.75 -0.635
16,-7.87 2.32 -1.04 0.244
17,-9.15 2.09 -1.87 1.074
18,-10.26 4.21 -1.67 0.342
19,-9.87 3.23 -1.66 -0.781
20,-11.11 3.72 -1.80 -1.221
21,-9.00 2.77 -1.08 -0.439
22,-6.65 6.00 -0.50 0.586
23,-8.97 2.69 -1.14 0.537
24,-8.12 2.33 -1.05 0.000
25,-9.54 1.70 -1.87 -1.025
26,-12.35 5.18 -1.81 -0.684
27,-10.60 1.80 -1.58 0.049
28,-8.93 4.64 -0.90 1.025
29,-7.33 6.98 -0.62 0.293
30,-6.76 1.47 -1.00 -0.635
31,-10.06 0.19 -2.37 -1.367
32,-11.34 3.55 -1.99 -0.586
33,-10.21 5.70 -1.46 0.586
34,-11.00 6.95 -1.04 0.732
35,-7.95 4.46 -0.79 0.098
36,-6.29 3.04 -0.87 -1.025
37,-9.45 -0.19 -1.37 -0.781
38,-9.57 0.78 -1.59 -0.146
39,-10.92 2.28 -2.01 0.977
40,-11.51 6.56 -1.60 0.293
41,-8.93 3.70 -0.78 -0.586
42,-8.29 3.17 -1.06 -1.416
43,-7.65 4.10 -0.75 -0.537
44,-7.67 2.37 -1.08 0.537
45,-10.39 1.44 -2.16 0.928
46,-10.46 2.63 -1.93 0.195
47,-9.34 5.19 -1.46 -0.928
48,-10.41 6.31 -1.39 -0.781
49,-7.82 3.28 -0.84 -0.293
50,-7.46 3.78 -0.76 0.781
51,-9.02 4.26 -1.09 0.391
52,-8.16 1.14 -1.21 -0.391
53,-11.04 0.13 -2.05 -1.367
54,-11.53 5.31 -1.55 -0.537
55,-9.93 2.80 -1.47 0.439
56,-9.98 4.02 -1.23 1.025
57,-7.11 6.65 -0.47 0.195
58,-6.36 2.29 -0.94 -0.781
59,-10.55 2.41 -2.26 -1.025
60,-11.22 1.74 -2.12 -0.342
61,-10.30 5.69 -1.50 0.732
62,-11.33 6.56 -1.24 0.439
63,-7.24 4.85 -0.61 -0.146
64,-7.33 -0.06 -1.24 -1.270
65,-8.97 2.30 -1.16 -0.684
66,-9.75 0.76 -1.49 0.391
67,-12.39 0.66 -2.39 1.123
68,-10.82 6.85 -1.39 0.244
69,-8.39 5.70 -0.74 -0.830
70,-8.56 2.75 -1.03 -1.074
71,-7.37 2.13 -0.81 -0.391
72,-7.34 3.85 -0.96 0.684
73,-10.80 3.77 -2.06 0.586
74,-10.01 2.23 -1.86 -0.098
75,-9.83 4.68 -1.62 -1.123
76,-10.06 6.34 -1.19 -0.684
77,-6.63 4.71 -0.35 0.244
78,-8.81 1.15 -1.19 1.123
79,-8.90 3.97 -1.05 0.342
80,-8.51 1.54 -1.28 -0.732
81,-11.96 -0.47 -2.40 -1.221
82,-11.09 3.91 -1.24 -0.488
83,-9.22 4.34 -1.15 0.537
84,-8.83 5.97 -0.86 0.635
85,-7.25 4.13 -0.89 0.098
86,-7.05 2.57 -1.19 -1.074
87,-10.23 3.77 -1.75 -0.684
88,-11.32 1.20 -2.26 0.000
89,-11.54 3.85 -1.87 1.074
90,-10.94 7.37 -1.20 0.342
91,-6.03 6.45 -0.46 -0.684
92,-8.42 -0.53 -1.51 -1.416
93,-8.27 2.61 -0.96 -0.537
94,-9.64 1.90 -1.56 0.586
95,-13.38 -0.56 -2.62 0.781
96,-10.68 5.88 -1.35 0.098
97,-8.16 6.13 -0.79 -0.977
98,-7.99 4.09 -0.83 -0.732
99,-7.09 0.84 -0.97 -0.195
100,-8.06 3.78 -1.46 0.879
101,-10.65 4.48 -1.95 0.391
102,-9.77 4.44 -1.66 -0.488
103,-10.64 3.09 -1.84 -1.416
104,-9.68 4.46 -1.30 -0.635
105,-6.51 4.83 -0.54 0.439
106,-9.49 0.34 -1.30 0.928
107,-8.81 2.51 -1.20 0.244
108,-8.96 2.83 -1.29 -0.830
109,-12.10 1.57 -2.23 -0.879
110,-10.73 3.86 -1.48 -0.342
111,-9.50 4.93 -1.14 0.781
112,-8.09 6.95 -0.41 0.586
113,-6.63 2.58 -0.69 -0.195
114,-8.82 1.98 -1.71 -1.367
115,-9.53 3.95 -1.85 -0.586
116,-10.18 1.97 -1.93 0.439
117,-12.15 4.67 -1.69 1.025
118,-10.07 5.29 -1.10 0.195
119,-5.67 7.18 -0.44 -0.879
120,-8.40 -0.13 -1.29 -1.074
121,-8.10 1.88 -1.23 -0.488
122,-10.39 1.52 -1.80 0.732
123,-13.67 1.63 -2.29 0.488
124,-10.42 2.94 -1.36 -0.146
125,-8.64 4.91 -0.97 -1.270
126,-7.14 5.58 -0.57 -0.586
127,-6.97 1.35 -1.05 0.244
128,-9.27 2.16 -1.88 1.172
