,0
0,-7.57 1.38 -0.71 -0.391
1,-7.26 3.12 -1.11 0.586
2,-12.73 1.30 -2.54 0.537
3,-11.15 1.53 -2.01 -0.098
4,-11.18 4.18 -1.74 -1.172
5,-8.74 8.06 -0.72 -0.684
6,-5.40 4.39 -0.61 0.195
7,-7.97 -0.34 -1.58 1.172
8,-9.60 3.18 -1.67 0.342
9,-10.59 2.68 -1.93 -0.781
10,-12.49 3.23 -1.78 -1.172
11,-10.18 3.80 -0.91 -0.488
12,-6.60 6.85 -0.44 0.635
13,-7.81 2.09 -1.14 0.586
14,-7.91 1.30 -1.16 0.049
15,-9.44 2.34 -1.78 -1.123
16,-12.10 4.45 -1.87 -0.732
17,-10.59 3.51 -1.51 0.098
18,-9.73 3.61 -1.40 1.074
19,-7.81 5.79 -0.69 0.342
20,-6.32 2.66 -0.77 -0.684
21,-10.02 1.45 -1.92 -1.367
22,-9.73 2.25 -1.77 -0.537
23,-9.23 3.56 -1.64 0.537
24,-11.63 4.80 -1.61 0.684
25,-10.53 2.54 -1.28 0.146
26,-7.88 4.44 -0.85 -1.025
27,-8.55 5.48 -0.65 -0.684
28,-7.65 0.90 -1.16 -0.146
29,-9.18 1.18 -1.46 1.025
30,-11.43 3.94 -1.89 0.293
31,-10.52 2.87 -1.55 -0.586
32,-10.93 4.01 -1.34 -1.367
33,-9.20 6.64 -1.07 -0.586
34,-4.89 4.97 -0.53 0.488
35,-8.93 -0.97 -1.81 0.879
36,-9.55 1.75 -1.65 0.146
37,-11.31 2.80 -2.02 -0.977
38,-12.17 5.32 -1.69 -0.830
39,-9.79 3.51 -0.97 -0.195
40,-6.67 6.03 -0.44 0.781
41,-7.63 3.10 -1.07 0.488
42,-7.55 1.58 -1.12 -0.293
43,-10.75 0.46 -2.31 -1.416
44,-11.75 5.22 -1.72 -0.537
45,-9.98 4.44 -1.29 0.586
46,-10.21 3.74 -1.25 1.025
47,-6.80 3.80 -0.64 0.195
48,-6.31 3.37 -0.69 -0.732
49,-9.88 3.36 -1.66 -0.928
50,-10.25 2.50 -1.91 -0.342
51,-9.80 3.66 -1.82 0.781
52,-10.66 7.08 -1.10 0.488
53,-9.44 2.03 -1.14 -0.244
54,-8.68 2.42 -1.16 -1.270
55,-8.66 5.14 -0.78 -0.586
56,-7.59 2.33 -0.87 0.391
57,-10.44 -0.28 -2.33 1.221
58,-11.27 4.52 -1.82 0.293
59,-10.09 4.49 -1.27 -0.781
60,-10.23 6.50 -1.05 -1.025
61,-7.69 4.11 -0.89 -0.342
62,-6.86 3.87 -0.98 0.732
63,-8.38 2.65 -1.34 0.391
64,-9.45 0.16 -1.53 -0.098
65,-12.16 1.58 -2.05 -1.123
66,-11.74 7.61 -1.39 -0.684
67,-7.93 5.69 -0.57 0.146
68,-7.55 3.70 -1.01 1.074
69,-8.06 2.26 -1.27 0.244
70,-7.61 2.72 -1.26 -0.781
71,-12.22 -1.34 -2.75 -1.270
72,-11.76 4.52 -1.75 -0.488
73,-9.63 5.39 -1.10 0.684
74,-9.29 5.90 -0.94 0.635
75,-6.16 2.63 -0.64 0.049
76,-7.40 1.74 -1.12 -1.074
77,-10.14 4.42 -1.57 -0.635
78,-10.33 1.07 -1.90 0.000
79,-11.14 3.13 -1.92 1.123
80,-10.25 5.27 -1.17 0.342
81,-7.70 4.33 -0.78 -0.732
82,-8.89 1.85 -1.27 -1.318
83,-8.58 1.95 -0.99 -0.684
84,-7.84 3.60 -1.03 0.537
85,-11.49 1.74 -2.25 0.879
86,-11.09 3.33 -1.90 0.098
87,-9.98 4.23 -1.49 -0.977
88,-9.69 6.97 -0.81 -0.781
89,-6.90 3.23 -0.51 -0.049
90,-7.87 1.05 -1.27 0.879
91,-9.33 4.24 -1.39 0.391
92,-9.26 0.54 -1.82 -0.439
93,-11.83 1.20 -2.34 -1.367
94,-11.63 7.23 -1.40 -0.488
95,-6.95 7.29 -0.35 0.537
96,-8.03 2.86 -1.02 0.928
97,-8.36 0.62 -1.33 0.244
98,-7.14 2.90 -1.25 -0.879
99,-12.88 -0.20 -2.64 -0.928
100,-11.33 3.62 -1.53 -0.244
101,-9.71 5.60 -1.14 0.830
102,-8.26 7.75 -0.67 0.488
103,-6.10 2.75 -0.65 -0.244
104,-8.98 -0.82 -1.70 -1.465
105,-10.31 3.33 -1.81 -0.537
106,-10.47 1.81 -1.93 0.439
107,-11.47 4.00 -1.79 1.123
108,-9.68 3.27 -1.25 0.195
109,-6.58 6.02 -0.52 -0.879
110,-8.96 2.42 -1.27 -1.025
111,-8.67 2.46 -1.13 -0.391
112,-8.95 3.39 -1.64 0.781
113,-11.10 4.76 -1.80 0.488
