,0
0,-0.37 0.37 -11.67 -0.293
1,-0.97 -0.88 -11.82 0.781
2,2.47 0.86 -10.06 0.439
3,-0.68 0.55 -8.68 -0.488
4,-0.41 -0.18 -8.63 -1.465
5,1.00 0.74 -10.19 -0.684
6,-0.99 -0.38 -12.37 0.537
7,2.49 0.84 -10.77 0.684
8,0.79 0.71 -8.96 -0.049
9,-1.70 -0.56 -8.29 -1.123
10,1.30 0.89 -9.99 -0.879
11,-0.49 0.21 -11.31 0.000
12,-0.25 -0.91 -11.45 0.928
13,1.76 0.53 -9.55 0.342
14,-1.27 0.09 -8.59 -0.830
15,-0.45 -0.11 -8.55 -1.416
16,0.24 0.40 -10.26 -0.342
17,-0.11 -0.72 -11.42 0.830
18,1.69 0.58 -9.72 0.195
19,-1.14 0.19 -8.66 -0.928
20,0.68 0.58 -9.17 -1.025
21,-0.55 0.27 -11.17 -0.146
22,1.31 -0.28 -11.23 1.074
23,0.91 0.62 -9.50 0.049
24,-1.47 -0.39 -8.26 -1.074
25,1.24 0.91 -9.52 -0.879
26,-0.91 0.36 -11.78 0.439
27,2.61 0.59 -11.41 0.732
28,0.41 0.76 -9.53 -0.098
29,-1.05 -0.55 -8.11 -1.318
30,0.70 0.83 -9.50 -0.635
31,-1.35 -0.36 -12.05 0.537
32,2.72 1.02 -11.02 0.586
33,-0.20 0.42 -9.34 -0.488
34,-0.23 -0.20 -8.10 -1.465
35,-0.50 0.47 -10.60 -0.391
36,-0.50 -0.92 -11.59 0.928
37,1.87 0.59 -10.32 0.195
38,-1.46 -0.45 -8.33 -1.025
39,1.16 1.01 -8.92 -0.928
40,-1.18 0.13 -11.42 0.195
41,1.07 -0.20 -11.36 0.977
42,0.73 0.81 -10.10 0.000
43,-0.78 -0.44 -8.22 -1.318
44,0.84 0.86 -9.11 -0.684
45,-1.53 -0.27 -11.61 0.537
46,2.81 0.99 -11.47 0.586
47,-0.08 0.62 -9.75 -0.439
48,0.05 -0.00 -8.04 -1.514
49,0.14 0.81 -9.19 -0.391
50,-1.55 -0.92 -11.75 0.684
51,1.76 0.59 -10.77 0.244
52,-0.66 -0.17 -9.16 -0.928
53,0.75 0.47 -8.51 -1.025
54,-0.67 0.67 -10.03 -0.146
55,0.87 -0.30 -11.43 1.025
56,0.88 0.40 -10.51 0.098
57,-1.12 -0.44 -8.58 -1.025
58,1.18 1.06 -8.64 -0.732
59,-1.67 -0.26 -11.39 0.488
60,2.32 0.56 -11.82 0.732
61,0.70 0.45 -10.82 -0.146
62,-0.55 -0.46 -8.29 -1.465
63,0.24 0.84 -8.86 -0.635
64,-1.78 -0.85 -11.50 0.635
65,2.79 0.79 -11.93 0.342
66,0.16 0.59 -10.47 -0.781
67,1.02 0.61 -8.21 -1.318
68,-0.79 0.53 -9.69 -0.439
69,-0.90 -1.01 -11.16 0.928
70,1.72 0.44 -11.22 0.098
71,-0.52 0.04 -9.65 -0.928
72,1.28 0.98 -8.54 -0.830
73,-1.51 0.34 -10.36 0.098
74,0.55 -0.41 -11.19 1.025
75,0.79 0.35 -11.08 0.000
76,-0.78 -0.65 -9.00 -1.074
77,0.83 0.88 -8.28 -0.732
78,-1.75 -0.33 -10.78 0.488
79,2.16 0.67 -11.89 0.537
80,0.59 0.58 -11.32 -0.293
81,0.45 0.05 -8.20 -1.465
82,0.20 0.87 -8.49 -0.537
83,-1.86 -0.84 -10.99 0.635
84,2.56 0.94 -11.96 0.488
85,0.29 0.38 -11.14 -0.684
86,1.25 0.66 -8.34 -1.221
87,-0.63 0.72 -9.21 -0.342
88,-1.14 -0.89 -10.73 0.879
89,1.58 0.31 -11.41 0.244
90,-0.73 -0.65 -9.47 -0.977
91,1.52 0.92 -8.10 -0.928
92,-1.59 0.36 -9.79 0.195
93,0.28 -0.32 -10.83 0.977
94,0.75 0.17 -11.36 -0.049
95,-0.24 -0.56 -9.08 -1.270
96,1.08 0.96 -8.12 -0.684
97,-1.90 -0.14 -10.24 0.537
98,2.33 1.00 -11.92 0.537
99,0.11 0.23 -11.68 -0.293
100,0.77 -0.08 -8.69 -1.514
101,0.26 0.90 -8.19 -0.488
102,-1.95 -0.82 -10.35 0.732
103,1.49 0.31 -11.42 0.293
104,-0.36 -0.18 -10.87 -0.928
105,1.42 0.68 -8.48 -1.025
106,-0.70 0.76 -8.62 -0.098
107,0.06 -0.31 -10.48 1.074
108,0.61 0.04 -11.55 0.146
109,-0.44 -0.47 -10.22 -1.074
110,1.23 1.04 -8.04 -0.732
111,-1.87 -0.01 -9.74 0.391
112,1.57 0.46 -11.33 0.732
113,0.40 0.42 -12.21 -0.195
114,-0.01 -0.54 -9.66 -1.416
115,0.25 0.76 -8.13 -0.488
116,-2.08 -0.61 -9.72 0.684
117,2.07 1.00 -11.61 0.342
118,0.09 0.41 -12.08 -0.635
119,1.16 -0.08 -9.35 -1.318
120,-0.58 0.75 -8.61 -0.342
121,-1.24 -0.82 -9.71 0.928
122,1.27 0.53 -11.14 0.244
123,-0.46 -0.31 -11.50 -0.977
124,1.87 0.95 -8.63 -0.928
125,-1.23 0.49 -8.88 0.049
126,-0.22 -0.19 -9.91 1.123
127,0.34 0.07 -11.51 0.049
128,-0.47 -0.83 -10.94 -1.172
129,1.39 0.77 -8.09 -0.684
130,-1.86 -0.13 -9.17 0.586
131,1.32 0.57 -10.83 0.586
132,0.05 0.13 -12.31 -0.342
133,1.26 0.02 -9.82 -1.465
134,0.38 0.68 -8.25 -0.586
135,-1.95 -0.44 -9.11 0.635
136,1.87 0.95 -11.27 0.391
137,-0.12 0.28 -12.43 -0.635
138,2.17 0.63 -9.49 -1.318
139,-0.33 0.72 -8.49 -0.293
140,-1.46 -0.75 -8.92 0.928
141,1.20 0.56 -10.85 0.195
142,-0.59 -0.15 -11.90 -1.025
143,2.16 0.95 -9.09 -0.830
144,-1.13 0.54 -8.77 0.195
145,-0.30 -0.39 -9.46 1.025
146,0.23 0.19 -11.07 0.000
147,-0.65 -0.94 -11.44 -1.221
148,1.50 0.81 -8.66 -0.781
149,-1.61 -0.09 -8.86 0.537
150,1.03 0.72 -10.29 0.586
151,-0.18 0.23 -11.89 -0.293
152,1.39 0.11 -10.38 -1.514
153,0.59 0.53 -8.44 -0.488
154,-1.98 -0.62 -8.79 0.684
155,1.67 1.05 -10.81 0.342
156,-0.65 -0.22 -12.21 -0.781
157,2.43 0.76 -10.16 -1.123
158,-0.01 0.69 -8.67 -0.098
159,-0.43 -0.20 -9.07 0.977
160,0.20 0.31 -10.86 0.146
161,-0.90 -0.86 -11.68 -1.074
162,1.54 0.78 -8.91 -0.684
163,-1.45 0.01 -8.59 0.342
164,0.89 0.46 -9.78 0.781
165,-0.32 0.26 -11.79 -0.049
166,0.06 -0.91 -11.29 -1.270
167,0.78 0.53 -8.79 -0.684
168,-1.73 -0.62 -8.52 0.537
169,1.44 1.03 -10.26 0.391
170,-0.67 0.04 -12.28 -0.586
171,1.35 -0.09 -10.96 -1.318
172,0.21 0.75 -8.92 -0.342
173,-1.20 -0.50 -8.34 0.879
174,1.05 0.79 -10.21 0.195
175,-0.95 -0.31 -12.35 -0.977
176,2.65 0.82 -10.27 -0.830
177,-0.51 0.63 -8.73 0.293
178,-0.46 -0.13 -8.34 0.977
179,0.16 0.37 -10.23 -0.049
180,-0.30 -1.00 -11.44 -1.270
181,1.71 0.51 -9.63 -0.684
182,-1.30 -0.01 -8.48 0.537
183,1.28 0.94 -9.89 0.488
184,-0.78 0.28 -12.02 -0.342
185,1.43 -0.15 -11.21 -1.416
186,0.93 0.70 -9.45 -0.488
187,-1.48 -0.47 -8.35 0.781
188,0.92 1.01 -9.65 0.293
189,-1.16 -0.37 -12.20 -0.928
190,2.63 0.81 -11.28 -1.123
191,-0.42 0.39 -9.00 -0.146
192,-0.44 -0.10 -8.13 1.074
193,0.29 0.57 -9.86 0.146
194,-1.26 -0.97 -11.94 -1.074
195,1.77 0.46 -10.20 -0.732
196,-1.09 0.01 -8.66 0.488
197,0.59 0.54 -8.76 0.830
198,-0.61 0.28 -10.69 -0.098
199,-0.63 -0.92 -11.46 -1.416
200,0.87 0.49 -10.02 -0.537
201,-1.36 -0.46 -8.40 0.635
202,1.26 0.93 -9.19 0.439
203,-1.09 0.22 -11.57 -0.684
204,2.54 0.68 -11.67 -1.270
205,0.65 0.85 -10.02 -0.293
206,-0.84 -0.59 -8.05 0.977
207,0.71 0.84 -9.07 0.195
208,-1.44 -0.28 -11.87 -0.977
209,2.82 1.10 -11.47 -0.830
210,-0.17 0.58 -9.84 0.244
211,-0.05 -0.01 -8.03 0.879
212,-0.61 0.39 -10.40 -0.049
213,-0.64 -1.04 -11.38 -1.367
214,0.89 0.28 -10.37 -0.537
215,-1.21 -0.44 -8.57 0.684
216,1.17 0.98 -8.76 0.342
217,-1.30 0.17 -11.13 -0.635
218,0.87 -0.30 -11.34 -1.270
219,0.72 0.76 -10.52 -0.293
220,-0.66 -0.50 -8.15 0.928
221,0.83 0.83 -8.70 0.244
222,-1.63 -0.28 -11.45 -0.928
223,2.90 0.92 -11.79 -0.830
224,0.03 0.65 -10.25 0.293
225,0.10 -0.01 -8.00 0.928
226,0.12 0.74 -8.97 0.049
227,-1.67 -0.92 -11.46 -1.074
228,1.75 0.52 -10.94 -0.781
229,-0.63 -0.19 -9.43 0.586
230,0.88 0.45 -8.13 0.635
231,-0.76 0.63 -9.52 -0.195
232,0.64 -0.26 -11.39 -1.465
233,0.90 0.22 -10.81 -0.586
234,-0.90 -0.59 -8.88 0.684
235,1.05 0.83 -8.50 0.342
236,-1.41 0.20 -10.50 -0.781
237,2.25 0.75 -11.92 -1.172
238,0.75 0.60 -11.16 -0.293
239,-0.45 -0.38 -8.49 0.928
240,0.24 0.81 -8.65 0.195
241,-1.69 -0.23 -10.98 -1.025
242,2.60 0.78 -11.96 -0.879
243,0.23 0.58 -10.80 0.244
244,0.41 0.01 -8.24 0.977
245,0.16 0.70 -8.41 0.000
246,-1.95 -0.74 -10.86 -1.172
247,1.63 0.32 -11.42 -0.586
248,-0.46 -0.01 -10.05 0.537
249,1.31 0.99 -8.32 0.488
250,-0.67 0.60 -9.17 -0.293
251,0.43 -0.33 -11.16 -1.465
252,0.77 0.34 -11.35 -0.439
253,-0.74 -0.71 -9.48 0.684
254,0.95 0.90 -8.25 0.244
255,-1.85 -0.25 -10.44 -0.830
256,1.85 0.62 -11.73 -1.074
257,0.60 0.50 -11.68 -0.146
258,0.65 0.08 -8.50 1.074
259,0.36 0.87 -8.14 0.195
260,-1.99 -0.86 -10.41 -0.928
261,2.45 0.96 -11.93 -0.928
262,0.19 0.32 -11.47 0.342
263,0.69 0.11 -8.58 0.928
264,0.29 0.91 -8.06 0.000
265,-2.01 -0.83 -10.33 -1.221
266,1.40 0.31 -11.37 -0.781
267,-0.29 -0.07 -10.87 0.537
268,1.67 0.94 -8.24 0.537
269,-0.57 0.70 -8.59 -0.342
270,0.12 -0.48 -10.72 -1.514
271,0.62 0.13 -11.61 -0.488
272,-0.49 -0.54 -10.09 0.830
273,1.03 0.94 -7.82 0.342
274,-1.94 0.06 -9.69 -0.928
275,1.53 0.50 -11.30 -1.074
276,0.39 0.46 -12.14 -0.195
277,1.06 0.08 -9.16 0.977
278,1.29 0.88 -7.91 0.195
279,-1.93 0.01 -9.56 -0.977
280,2.22 0.95 -11.59 -0.928
281,0.08 0.23 -12.23 0.098
282,1.09 0.10 -9.33 1.074
283,0.31 0.76 -7.94 0.098
284,-2.11 -0.70 -9.75 -1.074
285,1.99 0.97 -11.48 -0.830
286,0.05 0.33 -12.19 0.439
287,1.89 0.82 -8.98 0.977
288,0.44 0.76 -8.12 -0.049
289,-1.28 -0.83 -9.74 -1.318
290,1.22 0.50 -11.28 -0.732
291,-0.37 -0.39 -11.72 0.635
292,1.95 0.99 -8.76 0.391
293,-1.30 0.53 -8.77 -0.391
294,-0.33 -0.19 -9.78 -1.514
295,0.39 0.08 -11.45 -0.439
296,0.22 -0.60 -10.34 0.732
297,1.35 0.75 -8.30 0.293
298,-1.79 -0.05 -9.20 -0.830
299,1.26 0.50 -10.78 -1.123
