,0
0,0.34 0.82 -8.16 0.146
1,-1.95 -0.51 -9.88 -0.977
2,2.20 0.95 -11.72 -0.928
3,0.16 0.52 -12.05 0.195
4,1.04 -0.05 -9.12 1.074
5,0.39 0.80 -7.99 0.000
6,-2.07 -0.53 -9.75 -1.123
7,1.35 0.46 -11.28 -0.684
8,-0.40 -0.11 -11.45 0.488
9,1.74 0.64 -8.90 0.635
10,-0.53 0.69 -8.58 -0.146
11,-0.17 -0.42 -10.11 -1.514
12,0.42 0.07 -11.46 -0.488
13,-0.56 -0.92 -10.88 0.879
14,1.35 0.93 -8.15 0.293
15,-1.76 -0.20 -9.39 -0.830
16,1.27 0.60 -10.97 -1.074
17,0.19 0.26 -12.33 -0.195
18,1.21 -0.05 -9.62 1.123
19,0.49 0.71 -8.11 0.098
20,-2.18 -0.58 -9.33 -1.025
21,1.96 0.98 -11.26 -0.781
22,-0.10 0.29 -12.37 0.293
23,2.01 0.60 -9.33 0.928
24,-0.30 0.73 -8.45 0.098
25,-1.44 -0.62 -9.15 -1.270
26,1.27 0.38 -10.99 -0.732
27,-0.54 -0.10 -11.92 0.586
28,2.24 0.85 -9.00 0.488
29,-1.09 0.64 -8.67 -0.488
30,-0.36 -0.36 -9.65 -1.514
31,0.25 0.25 -11.15 -0.391
32,0.05 -0.81 -10.78 0.781
33,1.39 0.71 -8.40 0.342
34,-1.62 -0.04 -8.97 -0.781
35,1.02 0.52 -10.43 -1.123
36,-0.11 0.33 -12.00 -0.098
37,1.34 0.08 -10.27 1.025
38,0.61 0.72 -8.21 0.098
39,-1.92 -0.72 -8.83 -0.977
40,1.68 1.07 -10.88 -0.781
41,-0.66 -0.28 -12.29 0.342
42,2.30 0.73 -10.13 0.732
43,-0.04 0.75 -8.46 -0.244
44,-1.44 -0.49 -8.71 -1.416
45,0.19 0.18 -10.98 -0.635
46,-0.71 -0.76 -11.63 0.635
47,2.47 0.89 -9.82 0.342
48,-0.75 0.56 -8.68 -0.732
49,0.76 0.46 -10.00 -1.367
50,-0.31 0.30 -11.70 -0.244
51,-0.12 -0.89 -11.19 1.025
52,0.77 0.69 -8.72 0.146
53,-1.81 -0.57 -8.52 -0.977
54,1.52 1.05 -10.41 -0.781
55,-0.52 0.22 -12.30 0.244
56,2.52 0.74 -10.64 0.879
57,0.12 0.70 -8.81 0.049
58,-1.39 -0.66 -8.39 -1.172
59,0.98 0.85 -10.24 -0.781
60,-0.86 -0.34 -12.24 0.488
61,2.60 0.93 -10.27 0.391
62,-0.60 0.50 -8.82 -0.439
63,-0.54 -0.23 -8.44 -1.416
64,0.27 0.36 -10.44 -0.439
65,-0.24 -0.84 -11.40 0.977
66,1.75 0.48 -9.50 0.293
67,-1.28 0.05 -8.66 -0.977
68,0.68 0.47 -9.15 -1.025
69,-0.48 0.21 -11.25 -0.195
70,1.32 -0.22 -11.20 1.123
71,0.94 0.66 -9.26 0.146
72,-1.53 -0.38 -8.40 -1.074
73,1.35 0.94 -9.74 -0.732
74,-0.95 -0.32 -12.31 0.439
75,2.61 0.65 -11.24 0.781
76,0.45 0.78 -9.32 -0.098
77,-1.08 -0.54 -8.20 -1.318
78,0.21 0.56 -9.85 -0.586
79,-1.26 -1.05 -12.07 0.586
80,2.69 1.05 -11.06 0.439
81,-0.31 0.45 -9.26 -0.488
82,-0.39 -0.28 -8.19 -1.367
83,-0.47 0.23 -10.77 -0.244
84,-0.48 -1.01 -11.57 1.074
85,0.97 0.51 -9.77 0.146
86,-1.39 -0.42 -8.31 -0.977
87,1.20 0.97 -9.25 -0.830
88,-1.04 0.32 -11.48 0.098
89,1.01 -0.31 -11.36 0.977
90,0.63 0.82 -9.95 -0.098
91,-0.89 -0.45 -8.13 -1.172
92,0.88 0.89 -9.28 -0.732
93,-1.37 -0.24 -11.91 0.488
94,2.93 1.07 -11.48 0.586
95,-0.11 0.51 -9.73 -0.293
96,-0.18 -0.19 -7.87 -1.465
97,0.19 0.75 -9.33 -0.391
98,-1.46 -0.91 -11.89 0.732
99,1.81 0.51 -10.64 0.244
100,-0.82 -0.04 -9.08 -0.830
101,0.63 0.42 -8.56 -1.025
102,-1.29 0.26 -11.07 -0.098
103,0.87 -0.28 -11.36 1.074
104,0.89 0.20 -10.32 0.000
105,-1.14 -0.50 -8.58 -1.074
106,0.89 0.97 -8.61 -0.684
107,-1.64 -0.26 -11.65 0.391
108,2.30 0.57 -11.93 0.684
109,0.78 0.62 -10.60 -0.244
110,0.04 -0.12 -8.03 -1.416
111,0.18 0.60 -8.90 -0.635
112,-1.62 -0.89 -11.62 0.635
113,2.82 0.90 -11.89 0.342
114,0.08 0.64 -10.32 -0.684
115,0.72 0.45 -8.40 -1.367
116,-0.72 0.67 -9.53 -0.391
117,-0.95 -1.08 -11.30 0.928
118,1.79 0.47 -11.02 0.293
119,-0.93 -0.55 -8.97 -1.074
120,1.17 0.88 -8.54 -0.830
121,-1.28 0.31 -10.45 0.146
122,0.54 -0.42 -11.33 1.074
123,0.68 0.41 -11.05 0.000
124,-0.56 -0.38 -8.46 -1.270
125,0.87 1.11 -8.29 -0.684
126,-1.74 -0.22 -10.91 0.537
127,2.69 0.89 -12.05 0.439
128,0.28 0.49 -10.87 -0.342
129,0.37 -0.07 -8.19 -1.514
130,0.27 0.82 -8.49 -0.488
131,-1.86 -0.73 -11.06 0.684
132,1.78 0.35 -11.46 0.391
133,-0.41 0.10 -10.13 -0.879
134,1.05 0.50 -8.23 -1.074
135,-0.68 0.54 -9.07 -0.195
136,0.24 -0.55 -10.99 1.025
137,0.80 0.33 -11.26 0.146
138,-0.74 -0.54 -9.51 -0.928
139,1.39 0.93 -8.35 -0.781
140,-1.50 0.51 -9.74 0.244
141,0.19 -0.53 -10.90 0.977
142,0.60 0.40 -11.69 0.000
143,-0.27 -0.64 -9.03 -1.367
144,0.99 1.03 -8.14 -0.635
145,-1.85 -0.07 -10.32 0.537
146,2.43 1.02 -11.91 0.488
147,0.24 0.34 -11.59 -0.537
148,0.63 0.10 -8.62 -1.465
149,0.45 0.84 -8.18 -0.488
150,-1.91 -0.79 -10.44 0.732
151,1.64 0.31 -11.54 0.391
152,-0.29 0.02 -10.76 -0.928
153,1.32 0.54 -8.64 -1.025
154,-0.60 0.71 -8.79 -0.244
155,-0.07 -0.40 -10.51 1.074
156,0.64 0.04 -11.53 0.146
157,-0.51 -0.56 -10.04 -1.074
158,1.23 0.90 -7.98 -0.635
159,-1.84 0.12 -9.64 0.391
160,1.55 0.48 -11.44 0.830
161,0.45 0.53 -12.07 -0.146
162,-0.10 -0.58 -9.65 -1.367
163,0.29 0.81 -8.21 -0.586
164,-2.04 -0.67 -9.96 0.684
165,2.14 0.87 -11.64 0.391
166,0.13 0.32 -12.09 -0.537
167,1.04 -0.06 -9.16 -1.367
168,-0.38 0.75 -8.49 -0.391
169,-1.40 -0.85 -9.74 0.781
170,1.41 0.51 -11.40 0.195
171,-0.30 -0.23 -11.67 -1.025
172,1.80 0.87 -8.61 -0.928
173,-1.30 0.52 -8.96 0.049
174,-0.36 -0.22 -9.82 1.074
175,0.49 0.03 -11.51 0.049
176,-0.50 -0.58 -10.84 -1.025
177,1.42 0.75 -8.12 -0.635
178,-1.87 0.07 -9.27 0.439
179,1.28 0.51 -10.79 0.781
180,0.24 0.24 -12.20 -0.146
181,0.03 -0.57 -10.39 -1.416
182,0.49 0.72 -8.06 -0.635
183,-2.02 -0.46 -9.21 0.586
184,1.87 0.89 -11.24 0.391
185,-0.00 0.39 -12.42 -0.732
186,2.14 0.65 -9.54 -1.416
187,-0.29 0.73 -8.51 -0.342
188,-1.36 -0.75 -9.33 0.781
189,1.30 0.63 -11.03 0.195
190,-0.51 -0.22 -12.02 -0.928
191,2.17 1.04 -9.06 -0.928
192,-0.99 0.60 -8.56 0.098
193,-0.39 -0.35 -9.50 1.025
194,0.37 0.11 -11.23 0.098
195,-0.53 -0.95 -11.49 -1.221
196,1.55 0.88 -8.38 -0.635
197,-1.68 -0.08 -8.73 0.488
198,0.88 0.55 -10.24 0.586
199,-0.20 0.11 -11.89 -0.293
200,1.32 0.00 -10.37 -1.514
201,0.60 0.52 -8.50 -0.488
202,-2.01 -0.48 -8.70 0.781
203,1.27 0.67 -10.71 0.342
204,-0.61 -0.19 -12.25 -0.928
205,2.45 0.51 -10.30 -1.074
206,-0.02 0.80 -8.59 -0.146
207,-0.50 -0.37 -9.08 1.074
208,0.24 0.39 -10.91 0.195
209,-0.86 -0.94 -11.82 -1.074
210,1.58 0.81 -8.95 -0.684
211,-1.54 0.00 -8.51 0.488
212,0.63 0.57 -9.70 0.781
213,-0.26 0.21 -11.65 -0.146
214,-0.08 -0.85 -11.20 -1.416
215,0.77 0.56 -8.70 -0.635
216,-1.85 -0.47 -8.59 0.586
217,1.48 1.06 -10.32 0.391
218,-0.54 0.08 -12.31 -0.586
219,2.46 0.64 -10.75 -1.367
220,0.15 0.63 -8.85 -0.342
221,-1.27 -0.60 -8.27 0.830
222,1.01 0.65 -10.16 0.146
223,-0.92 -0.31 -12.29 -1.025
224,2.70 0.95 -10.36 -0.879
225,-0.60 0.64 -8.74 0.098
226,-0.53 -0.30 -8.48 1.025
227,0.07 0.46 -10.25 -0.049
228,-0.22 -0.91 -11.39 -1.270
229,1.75 0.72 -9.60 -0.684
230,-1.24 0.12 -8.57 0.488
231,1.20 0.98 -9.79 0.635
232,-0.49 0.33 -11.07 -0.244
233,1.39 -0.17 -11.22 -1.514
234,0.82 0.44 -9.43 -0.488
235,-1.54 -0.51 -8.49 0.781
236,1.00 0.93 -9.63 0.342
237,-1.12 -0.33 -12.27 -0.879
238,2.53 0.73 -11.29 -1.074
239,0.46 0.69 -9.47 -0.146
240,-1.01 -0.44 -8.23 1.025
241,0.17 0.45 -9.89 0.195
242,-1.27 -0.92 -11.94 -1.025
243,2.79 0.84 -11.03 -0.830
244,-0.98 0.12 -8.75 0.439
245,0.58 0.41 -8.81 0.928
246,-0.55 0.47 -10.67 -0.049
247,-0.55 -1.00 -11.63 -1.367
248,0.92 0.49 -9.96 -0.586
249,-1.37 -0.62 -8.37 0.586
250,1.12 0.81 -9.31 0.488
251,-1.17 0.28 -11.42 -0.439
252,1.05 -0.34 -11.35 -1.465
253,0.62 0.79 -10.07 -0.342
254,-0.95 -0.47 -8.17 0.830
255,0.88 0.89 -9.15 0.293
256,-1.42 -0.37 -11.87 -0.879
257,2.76 1.07 -11.36 -0.928
258,-0.06 0.49 -9.73 0.049
259,-0.13 0.00 -8.08 1.123
260,0.28 0.78 -9.18 0.049
261,-1.57 -0.90 -11.78 -1.074
262,1.83 0.40 -10.74 -0.684
263,-0.78 0.06 -9.13 0.439
264,0.75 0.55 -8.44 0.830
265,-0.66 0.42 -10.16 -0.146
266,-0.80 -0.97 -11.39 -1.416
267,0.97 0.36 -10.59 -0.537
268,-1.07 -0.49 -8.67 0.732
269,1.28 0.88 -8.62 0.391
270,-1.33 0.27 -10.89 -0.635
271,2.30 0.50 -11.94 -1.318
272,0.65 0.76 -10.65 -0.244
273,-0.72 -0.57 -8.23 0.977
274,0.17 0.90 -8.72 0.244
275,-1.72 -0.30 -11.33 -1.025
276,2.88 1.07 -11.82 -0.879
277,0.20 0.56 -10.56 0.342
278,0.27 -0.01 -8.15 1.025
279,0.16 0.90 -8.76 0.098
280,-1.72 -0.88 -11.45 -1.172
281,1.82 0.57 -11.06 -0.684
282,-0.48 -0.10 -9.72 0.488
283,1.02 0.61 -8.36 0.684
284,-0.65 0.54 -9.30 -0.293
285,0.48 -0.41 -11.33 -1.514
286,0.80 -0.02 -10.96 -0.684
287,-0.54 -0.47 -8.53 0.684
288,1.00 0.98 -8.20 0.391
289,-1.87 -0.25 -10.86 -0.879
290,2.07 0.48 -11.95 -1.074
291,0.25 0.61 -10.81 -0.195
292,0.42 -0.10 -8.38 1.074
293,0.26 0.89 -8.43 0.195
294,-1.92 -0.75 -10.89 -1.074
295,2.55 0.99 -11.96 -0.830
296,-0.35 -0.15 -10.18 0.488
297,1.15 0.55 -8.19 0.732
298,-0.65 0.62 -8.98 -0.195
299,-1.17 -1.05 -10.75 -1.367
