,0
0,1.24 0.95 -8.49 0.391
1,-1.30 0.29 -10.49 -0.586
2,1.94 0.38 -11.78 -1.318
3,0.68 0.53 -11.09 -0.342
4,-0.60 -0.55 -8.56 0.879
5,0.97 0.99 -8.27 0.195
6,-1.84 -0.13 -11.02 -0.977
7,2.73 1.02 -11.94 -0.879
8,0.31 0.63 -10.95 0.146
9,0.35 -0.18 -8.30 1.074
10,0.33 0.78 -8.35 0.049
11,-1.93 -0.84 -11.03 -1.074
12,1.87 0.64 -11.47 -0.781
13,-0.37 0.04 -10.22 0.488
14,0.94 0.46 -8.23 0.684
15,-0.64 0.72 -8.95 -0.146
16,-1.23 -1.07 -11.01 -1.465
17,0.91 0.16 -11.11 -0.537
18,-0.66 -0.53 -9.50 0.684
19,1.13 1.07 -8.09 0.391
20,-1.87 -0.10 -10.54 -0.732
21,1.72 0.47 -11.58 -1.123
22,0.60 0.30 -11.58 -0.146
23,0.53 -0.12 -8.61 1.074
24,0.47 0.76 -8.08 0.195
25,-1.96 -0.61 -10.62 -1.025
26,2.45 0.85 -12.04 -0.830
27,0.36 0.57 -11.55 0.342
28,1.25 0.47 -8.43 0.928
29,0.46 0.84 -8.17 -0.049
30,-1.47 -0.92 -10.36 -1.221
31,1.66 0.54 -11.46 -0.635
32,-0.30 -0.07 -10.86 0.488
33,1.68 0.96 -8.54 0.537
34,-1.31 0.42 -9.42 -0.439
35,-0.16 -0.57 -10.56 -1.416
36,0.46 0.28 -11.92 -0.439
37,-0.15 -0.60 -9.57 0.879
38,1.22 0.92 -8.08 0.293
39,-1.88 -0.06 -9.71 -0.879
40,1.30 0.46 -11.21 -1.025
41,0.28 0.47 -12.02 -0.146
42,0.89 0.03 -9.12 1.123
43,0.53 0.83 -7.78 0.098
44,-2.15 -0.58 -9.86 -1.025
45,2.18 0.99 -11.67 -0.928
46,0.16 0.38 -12.17 0.244
47,1.73 0.54 -8.88 1.074
48,0.52 0.76 -7.99 0.000
49,-2.08 -0.69 -9.79 -1.074
50,1.55 0.43 -11.46 -0.781
51,-0.27 0.05 -11.61 0.488
52,1.70 0.62 -9.00 0.732
53,-0.30 0.69 -8.43 -0.195
54,-0.39 -0.47 -9.89 -1.465
55,0.50 0.15 -11.32 -0.586
56,-0.60 -0.67 -10.79 0.732
57,1.40 1.01 -8.21 0.244
58,-1.78 0.06 -9.18 -0.684
59,0.91 0.41 -10.64 -1.367
60,0.16 0.24 -12.06 -0.293
61,-0.11 -0.67 -10.35 1.074
62,0.64 0.70 -8.12 0.244
63,-2.02 -0.59 -9.25 -1.025
64,1.90 0.99 -11.29 -0.879
65,0.01 0.13 -12.53 0.195
66,1.15 -0.10 -10.09 1.025
67,-0.16 0.75 -8.51 0.000
68,-1.59 -0.69 -9.18 -1.172
69,1.28 0.58 -11.20 -0.684
70,-0.49 -0.15 -12.16 0.586
71,2.27 0.92 -9.14 0.635
72,-0.92 0.66 -8.63 -0.293
73,-0.59 -0.27 -9.25 -1.465
74,0.40 0.17 -11.10 -0.537
75,-0.10 -0.90 -10.85 0.879
76,1.62 0.80 -8.66 0.244
77,-1.58 0.16 -8.82 -0.928
78,0.82 0.40 -10.27 -1.074
79,-0.29 0.36 -12.50 -0.146
80,1.27 -0.19 -10.37 1.172
81,0.74 0.64 -8.43 0.098
82,-1.89 -0.39 -8.80 -1.074
83,1.25 0.67 -10.72 -0.781
84,-0.66 -0.31 -12.30 0.342
85,2.33 0.60 -10.22 0.732
86,0.09 0.67 -8.45 -0.098
87,-1.47 -0.68 -8.58 -1.465
88,0.22 0.15 -10.80 -0.586
89,-0.78 -0.75 -11.84 0.684
90,1.83 0.73 -9.07 0.391
91,-0.71 0.54 -8.78 -0.635
92,0.61 0.46 -9.58 -1.367
93,-0.20 0.18 -11.56 -0.293
94,-0.21 -0.81 -11.10 0.977
95,0.84 0.62 -8.82 0.195
96,-1.79 -0.40 -8.62 -1.074
97,1.46 0.88 -10.47 -0.928
98,-0.55 0.14 -12.22 0.146
99,2.46 0.67 -10.67 0.928
100,0.33 0.74 -8.83 0.098
101,-1.33 -0.60 -8.31 -1.172
102,1.08 0.83 -10.24 -0.781
103,-0.92 -0.15 -12.37 0.586
104,2.74 1.10 -10.48 0.635
105,-0.44 0.67 -8.79 -0.293
106,-0.66 -0.28 -8.37 -1.562
107,0.27 0.54 -10.05 -0.488
108,-0.38 -1.02 -11.59 0.879
109,1.95 0.58 -9.90 0.391
110,-1.06 0.04 -8.55 -0.781
111,0.40 0.36 -8.91 -1.172
112,-0.40 0.26 -10.83 -0.293
113,1.01 -0.37 -11.27 1.123
114,1.00 0.37 -9.52 0.195
115,-1.58 -0.43 -8.42 -1.074
116,1.25 1.08 -9.69 -0.732
117,-0.80 0.25 -11.78 0.293
118,2.38 0.49 -11.36 0.879
119,0.56 0.70 -9.54 -0.049
120,-1.08 -0.45 -8.18 -1.221
121,1.03 0.85 -9.56 -0.635
122,-1.23 -0.09 -12.10 0.537
123,2.90 1.02 -11.20 0.586
124,-0.05 0.64 -9.36 -0.391
125,-0.37 -0.24 -8.10 -1.465
126,-0.43 0.34 -10.52 -0.439
127,-0.76 -1.07 -11.57 0.879
128,2.02 0.75 -10.42 0.293
129,-1.36 -0.35 -8.39 -0.977
130,1.18 1.01 -9.17 -0.928
131,-1.08 0.17 -11.47 0.000
132,0.79 -0.46 -11.35 1.074
133,0.75 0.57 -10.09 0.049
134,-1.05 -0.58 -8.15 -1.123
135,1.00 0.90 -9.05 -0.684
136,-1.45 -0.10 -11.78 0.635
137,2.88 0.91 -11.61 0.635
138,0.04 0.73 -9.85 -0.293
139,-0.17 -0.17 -7.93 -1.465
140,0.24 0.72 -9.07 -0.635
141,-1.62 -0.86 -11.87 0.732
142,2.11 0.63 -11.02 0.391
143,-0.67 0.13 -9.34 -0.781
144,0.63 0.46 -8.28 -1.172
145,-0.52 0.71 -9.85 -0.293
146,-0.99 -1.19 -11.48 0.977
147,0.96 0.28 -10.52 0.146
148,-1.06 -0.60 -8.79 -0.928
149,1.14 0.80 -8.67 -0.879
150,-1.19 0.26 -10.64 0.244
151,2.06 0.54 -11.72 1.025
152,0.73 0.49 -10.73 0.049
153,-0.92 -0.58 -8.34 -1.172
154,0.89 1.06 -8.52 -0.732
155,-1.67 -0.24 -11.25 0.586
156,2.85 0.91 -11.91 0.586
157,0.29 0.56 -10.49 -0.293
158,0.09 -0.04 -8.14 -1.562
159,0.41 0.82 -8.68 -0.488
160,-1.80 -0.83 -11.37 0.781
161,1.96 0.49 -11.32 0.342
162,-0.45 0.11 -9.79 -0.879
163,0.84 0.40 -8.26 -1.221
164,-0.51 0.61 -9.21 -0.244
165,0.30 -0.57 -11.29 0.977
166,0.97 0.27 -11.11 0.244
167,-0.85 -0.52 -9.36 -1.123
168,1.37 0.93 -8.45 -0.781
169,-1.35 0.46 -10.07 0.293
170,1.81 0.36 -11.83 0.928
171,0.67 0.45 -11.28 0.000
172,-0.53 -0.70 -8.88 -1.221
173,1.12 1.00 -8.25 -0.684
174,-1.70 -0.15 -10.77 0.537
175,2.72 1.06 -11.98 0.537
176,0.40 0.45 -11.38 -0.342
177,0.50 -0.10 -8.40 -1.514
178,0.41 0.96 -8.28 -0.586
179,-1.97 -0.67 -10.86 0.732
180,1.81 0.55 -11.44 0.391
181,-0.22 0.14 -10.57 -0.928
182,1.18 0.47 -8.39 -1.123
183,-1.41 0.36 -9.73 -0.244
184,-0.16 -0.64 -10.77 1.025
185,0.78 0.01 -11.32 0.195
186,-0.65 -0.40 -9.84 -1.123
187,1.19 1.10 -7.98 -0.830
188,-1.90 0.10 -10.04 0.342
189,1.51 0.29 -11.46 0.879
190,0.55 0.45 -11.76 -0.049
191,-0.30 -0.71 -9.34 -1.367
192,0.49 0.97 -8.13 -0.684
193,-2.03 -0.60 -10.34 0.635
194,2.45 1.07 -12.06 0.439
195,0.30 0.44 -11.82 -0.635
196,1.32 0.38 -8.62 -1.367
197,-0.55 0.71 -8.56 -0.391
198,-1.66 -0.96 -9.99 0.830
199,1.62 0.65 -11.53 0.244
200,-0.23 -0.08 -11.24 -1.025
201,1.85 0.85 -8.53 -0.977
202,-1.18 0.44 -9.10 -0.098
203,-0.37 -0.57 -10.12 1.025
204,0.46 0.29 -12.07 0.049
205,-0.17 -0.66 -9.83 -1.172
206,1.45 1.00 -8.20 -0.684
207,-1.94 0.09 -9.71 0.537
208,1.17 0.37 -10.97 0.732
209,0.30 0.20 -12.09 -0.244
210,0.86 -0.23 -9.46 -1.416
211,0.67 0.72 -8.01 -0.635
212,-1.94 -0.41 -9.55 0.732
213,2.17 0.91 -11.55 0.439
214,0.19 0.54 -12.29 -0.684
215,1.70 0.51 -8.97 -1.465
216,-0.33 0.73 -8.37 -0.391
217,-1.64 -0.91 -9.61 0.879
218,1.49 0.67 -11.25 0.391
219,-0.31 -0.15 -11.88 -0.879
220,2.13 0.96 -8.91 -0.928
221,-0.95 0.54 -8.84 0.049
222,-0.53 -0.52 -9.65 1.123
223,0.47 0.15 -11.08 0.195
224,-0.58 -0.75 -11.28 -1.172
225,1.51 0.84 -8.24 -0.732
226,-1.75 0.12 -8.95 0.537
227,0.80 0.40 -10.38 0.732
228,0.13 0.20 -11.84 -0.098
229,1.18 -0.09 -10.14 -1.416
230,0.77 0.70 -8.09 -0.635
231,-2.04 -0.49 -9.20 0.635
232,1.83 0.85 -11.15 0.488
233,-0.16 0.18 -12.33 -0.684
234,1.96 0.49 -9.69 -1.318
235,-0.15 0.71 -8.20 -0.391
236,-1.70 -0.64 -8.89 0.928
237,1.35 0.73 -10.84 0.244
238,-0.78 -0.81 -11.71 -0.928
239,2.48 0.88 -9.47 -0.977
240,-0.73 0.70 -8.59 0.098
241,-0.64 -0.40 -9.17 1.123
242,-0.11 0.16 -11.76 -0.049
243,-0.24 -0.89 -11.11 -1.416
244,0.66 0.60 -8.31 -0.684
245,-1.95 -0.38 -8.86 0.537
246,1.58 1.07 -10.73 0.586
247,-0.31 0.16 -12.38 -0.537
248,1.21 -0.16 -10.73 -1.416
249,0.19 0.72 -8.56 -0.391
250,-1.45 -0.53 -8.60 0.781
251,1.31 0.86 -10.41 0.342
252,-0.72 -0.05 -12.38 -0.928
253,2.68 0.90 -10.15 -0.977
254,-0.61 0.63 -8.79 -0.098
255,-0.77 -0.38 -8.69 1.025
256,-0.29 0.24 -11.34 0.000
257,-0.37 -1.12 -11.32 -1.270
258,0.88 0.70 -8.83 -0.586
259,-1.79 -0.32 -8.59 0.537
260,1.45 1.15 -10.10 0.488
261,-0.60 0.18 -12.11 -0.391
262,1.07 -0.39 -10.91 -1.465
263,0.24 0.67 -8.89 -0.537
264,-1.40 -0.60 -8.36 0.781
265,1.28 0.95 -10.18 0.293
266,-0.76 -0.11 -12.42 -0.928
267,2.77 0.93 -10.59 -1.025
268,-0.34 0.67 -8.76 0.000
269,-0.73 -0.33 -8.38 1.074
270,0.32 0.39 -10.08 0.195
271,-0.62 -1.07 -11.63 -1.270
272,2.00 0.76 -9.79 -0.684
273,-1.07 0.30 -8.63 0.537
274,0.40 0.28 -8.95 0.830
275,-0.32 0.34 -10.93 -0.098
276,0.84 -0.54 -11.31 -1.416
277,0.98 0.51 -9.37 -0.586
278,-1.51 -0.39 -8.29 0.635
279,1.12 0.87 -9.47 0.391
280,-0.88 0.29 -11.64 -0.635
281,2.34 0.61 -11.40 -1.318
282,0.58 0.63 -9.65 -0.391
283,-1.19 -0.59 -8.15 0.830
284,1.06 0.95 -9.70 0.439
285,-1.12 -0.18 -11.94 -0.928
286,2.90 0.99 -11.29 -0.879
287,-0.04 0.59 -9.44 0.098
288,-0.48 -0.21 -8.09 1.074
289,0.49 0.79 -9.57 0.146
290,-1.45 -0.91 -11.98 -1.025
291,2.13 0.54 -10.53 -0.781
292,-0.72 0.18 -9.00 0.488
293,0.41 0.30 -8.37 0.732
294,-0.36 0.45 -10.25 -0.098
295,0.59 -0.56 -11.32 -1.318
296,1.05 0.32 -10.07 -0.586
297,-1.30 -0.31 -8.45 0.684
298,1.00 0.80 -9.26 0.391
299,-1.48 -0.14 -11.77 -0.830
