,0
0,0.70 0.17 -11.43 -0.586
1,-0.58 -0.56 -9.61 0.732
2,1.40 0.93 -8.34 0.391
3,-1.50 0.39 -9.88 -0.586
4,1.86 0.53 -11.85 -1.367
5,0.63 0.33 -11.83 -0.342
6,-0.07 -0.41 -8.99 0.928
7,1.16 1.03 -8.08 0.244
8,-1.85 -0.13 -10.25 -1.025
9,2.34 0.90 -11.81 -0.977
10,0.22 0.51 -11.68 0.195
11,0.78 0.02 -8.56 1.074
12,0.31 0.71 -8.12 0.146
13,-2.05 -0.68 -10.25 -1.172
14,1.52 0.46 -11.46 -0.732
15,-0.27 -0.04 -10.88 0.537
16,1.51 0.57 -8.62 0.684
17,-0.71 0.75 -8.69 -0.244
18,-1.37 -0.93 -10.11 -1.611
19,0.51 0.16 -11.41 -0.586
20,-0.53 -0.77 -10.28 0.732
21,1.22 0.94 -8.08 0.391
22,-1.76 -0.08 -9.87 -0.879
23,1.60 0.54 -11.40 -1.172
24,0.40 0.24 -12.17 -0.195
25,0.99 0.03 -9.17 1.025
26,1.39 1.02 -8.09 0.195
27,-1.85 -0.09 -9.72 -0.977
28,2.17 0.97 -11.71 -0.977
29,0.15 0.39 -12.13 0.146
30,1.03 0.02 -9.34 1.074
31,0.47 0.81 -7.99 0.146
32,-2.03 -0.60 -9.76 -1.123
33,2.08 0.92 -11.60 -0.781
34,-0.34 -0.02 -11.63 0.391
35,1.77 0.66 -9.02 0.684
36,-0.50 0.61 -8.34 -0.098
37,-1.52 -0.71 -9.54 -1.367
38,0.23 -0.06 -11.35 -0.586
39,-0.59 -0.59 -10.95 0.732
40,1.45 0.96 -8.20 0.342
41,-1.22 0.54 -8.74 -0.732
42,1.22 0.51 -10.87 -1.318
43,0.05 0.25 -12.06 -0.293
44,-0.00 -0.84 -10.55 1.025
45,0.52 0.71 -8.05 0.244
46,-1.96 -0.62 -9.27 -0.879
47,1.91 1.07 -11.27 -0.879
48,-0.08 0.15 -12.50 0.195
49,2.10 0.60 -9.66 0.977
50,0.55 0.76 -8.17 0.000
51,-1.95 -0.63 -9.18 -1.123
52,1.17 0.54 -10.91 -0.732
53,-0.50 -0.29 -11.96 0.537
54,2.03 0.83 -9.71 0.635
55,-0.24 0.74 -8.30 -0.244
56,-0.43 -0.26 -9.32 -1.416
57,0.21 0.07 -11.18 -0.537
58,-0.65 -0.72 -11.45 0.732
59,1.61 0.85 -8.69 0.391
60,-1.64 -0.03 -8.75 -0.732
61,0.93 0.40 -10.21 -1.123
62,-0.14 0.22 -11.92 -0.244
63,1.38 -0.08 -10.42 1.074
64,0.60 0.67 -8.39 0.146
65,-1.89 -0.46 -8.68 -1.172
66,1.64 0.92 -10.61 -0.781
67,-0.72 -0.36 -12.20 0.391
68,2.36 0.80 -10.28 0.635
69,0.02 0.76 -8.47 -0.098
70,-1.31 -0.77 -8.56 -1.318
71,0.11 0.18 -10.68 -0.684
72,-0.84 -0.88 -11.78 0.684
73,2.53 0.96 -9.98 0.439
74,-0.77 0.53 -8.63 -0.586
75,0.77 0.49 -9.60 -1.367
76,-0.30 0.09 -11.61 -0.391
77,-0.11 -0.84 -11.20 0.928
78,1.61 0.68 -9.43 0.293
79,-1.37 -0.03 -8.61 -0.977
80,1.49 1.02 -10.34 -0.879
81,-0.61 0.31 -12.13 0.098
82,1.28 -0.17 -10.84 0.977
83,0.27 0.75 -9.06 0.098
84,-1.70 -0.36 -8.30 -1.172
85,0.92 0.80 -10.27 -0.781
86,-0.93 -0.26 -12.24 0.488
87,2.73 1.01 -10.60 0.488
88,-0.52 0.43 -8.80 -0.342
89,-0.57 -0.30 -8.35 -1.465
90,0.21 0.49 -10.31 -0.488
91,-0.36 -0.89 -11.48 0.830
92,1.75 0.60 -9.81 0.293
93,-1.06 0.04 -8.65 -0.928
94,0.55 0.53 -9.07 -1.123
95,-0.41 0.28 -11.16 -0.146
96,1.25 -0.19 -11.27 1.074
97,0.94 0.39 -9.46 0.098
98,-1.51 -0.48 -8.32 -1.025
99,1.32 0.97 -9.49 -0.830
100,-0.89 0.21 -11.85 0.391
101,2.54 0.61 -11.39 0.879
102,0.50 0.78 -9.68 -0.098
103,-1.03 -0.45 -7.99 -1.270
104,0.95 0.88 -9.48 -0.732
105,-1.31 -0.16 -11.87 0.537
106,2.80 0.90 -11.27 0.537
107,-0.18 0.56 -9.49 -0.342
108,-0.29 -0.22 -8.09 -1.514
109,-0.57 0.41 -10.50 -0.488
110,-0.65 -1.04 -11.45 0.977
111,1.85 0.59 -10.50 0.244
112,-0.88 -0.02 -8.89 -0.977
113,1.22 1.04 -8.99 -0.879
114,-1.07 0.09 -11.36 0.146
115,0.94 -0.27 -11.29 1.025
116,0.69 0.64 -10.22 0.000
117,-0.86 -0.48 -8.06 -1.123
118,0.85 0.93 -9.13 -0.732
119,-1.48 -0.18 -11.89 0.586
120,2.85 0.91 -11.58 0.537
121,0.04 0.66 -10.00 -0.342
122,0.03 -0.08 -7.92 -1.465
123,0.29 0.80 -9.19 -0.488
124,-1.59 -0.89 -11.71 0.635
125,1.84 0.53 -10.82 0.391
126,-0.74 -0.13 -9.38 -0.830
127,0.66 0.41 -8.21 -1.172
128,-0.63 0.47 -10.02 -0.244
129,0.62 -0.44 -11.22 1.025
130,0.87 0.50 -10.44 0.098
131,-1.07 -0.46 -8.71 -1.025
132,1.15 0.85 -8.60 -0.781
133,-1.59 -0.30 -11.44 0.342
134,2.22 0.62 -11.64 0.732
135,0.78 0.47 -10.85 -0.049
136,-0.68 -0.46 -8.30 -1.416
137,0.35 0.80 -8.82 -0.586
138,-1.77 -0.88 -11.56 0.635
139,2.75 0.85 -12.05 0.439
140,0.25 0.56 -10.50 -0.635
141,0.96 0.57 -8.17 -1.416
142,-0.58 0.59 -9.39 -0.439
143,-1.07 -1.03 -11.25 0.879
144,1.87 0.43 -11.18 0.244
145,-0.45 0.16 -9.74 -1.025
146,1.29 0.96 -8.52 -0.928
147,-1.43 0.42 -10.11 -0.049
148,0.37 -0.45 -11.33 1.074
149,0.77 0.29 -11.01 0.000
150,-0.41 -0.53 -8.57 -1.123
151,0.99 0.98 -8.21 -0.732
152,-1.71 -0.28 -10.73 0.537
153,2.14 0.53 -11.97 0.635
154,0.28 0.45 -11.14 -0.293
155,0.44 -0.06 -8.44 -1.514
156,0.21 0.98 -8.18 -0.635
157,-1.94 -0.79 -10.73 0.684
158,1.69 0.45 -11.52 0.342
159,-0.32 -0.03 -10.52 -0.928
160,1.27 0.55 -8.37 -1.123
161,-0.58 0.66 -9.11 -0.293
162,0.16 -0.58 -10.75 1.074
163,0.69 0.13 -11.31 0.195
164,-0.68 -0.50 -9.65 -1.025
165,1.46 0.80 -8.31 -0.879
166,-1.53 0.32 -9.60 0.293
167,1.71 0.42 -11.58 0.928
168,0.65 0.46 -11.78 0.000
169,-0.15 -0.53 -9.19 -1.270
170,1.17 1.05 -8.02 -0.684
171,-1.83 0.01 -10.13 0.488
172,2.47 1.02 -11.93 0.586
173,0.19 0.38 -11.67 -0.244
174,0.74 -0.17 -8.81 -1.416
175,0.31 0.81 -8.11 -0.537
176,-2.02 -0.74 -10.29 0.732
177,1.52 0.49 -11.38 0.391
178,-0.21 -0.09 -11.15 -0.830
179,1.44 0.59 -8.65 -1.025
180,-0.49 0.74 -8.56 -0.195
181,-0.21 -0.38 -10.35 1.172
182,0.52 0.06 -11.29 0.049
183,-0.60 -0.55 -10.30 -1.074
184,1.28 1.03 -8.08 -0.732
185,-1.91 0.12 -9.60 0.391
186,1.37 0.43 -11.27 0.879
187,0.37 0.26 -12.15 -0.098
188,0.01 -0.58 -9.92 -1.367
189,0.48 0.69 -8.01 -0.537
190,-2.03 -0.57 -9.51 0.586
191,2.07 0.98 -11.71 0.586
192,0.13 0.49 -12.16 -0.488
193,1.03 -0.04 -9.39 -1.465
194,0.36 0.68 -8.06 -0.537
195,-1.47 -0.81 -9.58 0.732
196,1.38 0.41 -11.25 0.293
197,-0.41 -0.21 -11.61 -0.928
198,1.87 0.56 -9.16 -1.074
