,0
0,-0.90 -0.50 -12.30 -1.123
1,1.90 0.89 -13.02 -0.732
2,-0.65 -0.48 -7.72 0.049
3,-0.18 -1.59 -6.50 1.025
4,1.75 0.90 -8.94 0.342
5,0.17 0.44 -8.20 -0.781
6,0.42 -0.49 -11.03 -1.416
7,0.72 0.76 -13.08 -0.488
8,0.22 0.63 -11.55 0.537
9,0.42 -0.21 -10.74 0.635
10,-1.00 -0.73 -7.92 0.049
11,1.28 -0.22 -9.55 -1.025
12,2.46 0.12 -10.21 -0.830
13,0.06 0.32 -7.37 -0.098
14,-0.06 -0.18 -9.25 0.830
15,0.86 1.08 -13.41 0.293
16,-1.56 -0.10 -10.52 -0.537
17,-1.14 -1.52 -10.62 -1.514
18,1.40 0.06 -10.40 -0.684
19,3.07 0.99 -8.09 0.439
20,-0.11 -1.20 -7.08 0.879
21,-0.50 0.50 -8.06 0.098
22,0.37 0.89 -11.66 -0.977
23,0.78 0.26 -13.97 -0.928
24,-1.47 -0.38 -9.56 -0.293
25,0.34 -0.03 -10.24 0.781
26,1.47 0.25 -9.83 0.391
27,-0.39 -0.27 -6.03 -0.391
28,0.37 -0.88 -9.71 -1.416
29,1.43 0.84 -11.99 -0.635
30,0.68 1.12 -9.27 0.488
31,-0.71 -0.69 -11.04 0.977
32,-1.44 -0.44 -8.98 0.146
33,-0.19 -0.14 -10.24 -1.025
34,1.40 -0.76 -10.59 -1.025
35,1.09 -0.18 -8.07 -0.391
36,2.19 0.66 -9.24 0.684
37,2.79 1.95 -11.56 0.488
38,-2.12 -0.04 -8.52 -0.195
39,-1.80 -1.55 -11.94 -1.318
40,1.26 0.52 -13.66 -0.684
41,-0.32 -0.19 -8.89 0.293
42,-0.37 -1.82 -6.76 1.074
43,2.57 1.03 -9.37 0.244
44,0.86 0.65 -9.10 -0.830
45,0.60 -0.35 -10.82 -1.172
46,-0.57 -0.01 -10.76 -0.391
47,0.06 0.16 -11.95 0.586
48,0.50 -0.10 -11.22 0.391
49,-1.49 -0.69 -6.96 -0.098
50,-0.09 -1.40 -8.97 -1.172
51,2.65 0.51 -11.68 -0.635
52,0.73 0.53 -7.65 0.146
53,0.94 0.27 -9.66 1.123
54,0.16 1.01 -11.54 0.293
55,-0.62 0.45 -11.50 -0.781
56,-1.61 -1.84 -11.30 -1.318
57,-0.18 -0.78 -9.12 -0.586
58,2.64 0.99 -9.06 0.635
59,2.08 -0.03 -9.26 0.586
60,-0.92 -0.04 -6.16 0.098
61,0.20 0.45 -11.04 -1.123
62,1.46 1.02 -14.10 -0.781
63,-1.74 -0.52 -9.47 -0.098
64,-0.27 -0.92 -10.32 1.074
65,0.80 0.06 -9.54 0.244
66,0.08 0.00 -5.99 -0.635
67,-0.34 -1.45 -8.90 -1.465
68,1.85 0.72 -11.72 -0.635
69,1.53 1.21 -10.63 0.537
70,0.70 0.39 -12.06 0.781
71,-1.33 -0.07 -9.26 0.098
72,-0.21 -0.15 -11.16 -1.025
73,0.67 -0.63 -10.92 -0.830
74,-0.04 -0.67 -6.83 -0.293
75,0.91 -0.79 -8.65 0.781
76,3.41 1.86 -10.65 0.342
77,-0.65 0.90 -8.34 -0.488
78,-1.94 -1.08 -11.54 -1.562
79,0.28 0.28 -12.28 -0.635
80,0.61 0.24 -11.46 0.537
81,0.31 -1.15 -8.25 0.781
82,1.03 0.01 -7.01 0.146
83,0.99 0.29 -9.45 -0.977
84,1.71 0.50 -11.31 -0.928
85,-1.19 0.02 -8.73 -0.293
86,0.45 0.44 -12.67 0.781
87,1.27 0.63 -12.56 0.391
88,-1.12 -0.32 -7.85 -0.391
89,0.05 -0.77 -8.99 -1.416
90,2.14 0.44 -11.31 -0.684
91,0.36 -0.13 -7.27 0.391
92,0.76 -0.37 -9.29 1.025
93,-0.87 0.28 -9.03 0.244
94,-0.46 0.72 -11.30 -0.977
95,-0.39 -0.66 -12.33 -1.172
96,-0.32 -0.42 -9.64 -0.488
97,2.16 0.48 -10.15 0.684
98,3.54 1.24 -9.66 0.439
99,-0.31 -0.19 -5.73 -0.195
100,-0.09 -0.17 -9.82 -1.270
101,1.26 0.89 -13.72 -0.732
102,-1.03 0.10 -10.60 0.244
103,-0.43 -1.05 -10.88 1.123
104,0.61 0.27 -10.39 0.146
105,1.51 0.90 -7.80 -0.879
106,0.44 -0.84 -8.65 -1.172
107,0.25 -0.17 -9.89 -0.586
108,1.58 0.84 -11.61 0.586
109,1.00 0.41 -11.55 0.488
110,-1.82 -0.47 -8.48 -0.098
111,-0.88 -0.85 -10.30 -1.123
112,1.50 0.35 -11.65 -0.635
113,0.62 -0.33 -7.91 0.098
114,1.06 -0.78 -9.15 1.074
115,2.81 1.47 -9.89 0.244
116,0.68 1.52 -9.45 -0.732
117,-1.89 -1.05 -10.85 -1.416
