,0
0,-8.84 4.35 -1.21 -0.635
1,-10.29 3.62 -1.10 0.195
2,-8.48 2.50 -1.26 1.123
3,-9.41 1.25 -1.49 0.244
4,-10.32 4.07 -1.07 -0.928
5,-8.52 5.12 -0.80 -1.416
6,-9.85 2.02 -1.24 -0.586
7,-9.60 4.25 -1.27 0.635
8,-7.14 6.35 -0.80 0.586
9,-10.04 0.82 -1.44 -0.049
10,-10.10 2.18 -1.38 -1.221
11,-8.22 6.89 -0.76 -0.781
12,-10.55 3.09 -1.34 0.049
13,-8.06 2.62 -1.17 1.074
14,-8.25 4.04 -0.98 0.342
15,-9.85 3.73 -0.99 -0.781
16,-9.53 2.44 -1.30 -1.611
17,-10.58 1.58 -1.18 -0.635
18,-9.09 4.18 -1.15 0.439
19,-7.49 4.84 -1.08 0.781
20,-10.15 0.92 -1.46 0.098
21,-9.70 3.41 -1.18 -1.025
22,-8.25 6.84 -0.71 -0.879
23,-10.76 3.48 -1.36 -0.244
24,-8.86 2.74 -1.45 0.928
25,-8.04 4.06 -0.91 0.342
26,-10.01 2.58 -1.00 -0.684
27,-9.45 2.61 -1.45 -1.562
28,-10.84 1.70 -1.45 -0.635
29,-9.69 4.87 -0.84 0.488
30,-7.40 4.76 -0.92 0.977
31,-9.50 1.29 -1.57 0.244
32,-9.72 3.21 -1.04 -1.025
33,-8.31 6.60 -0.62 -0.977
34,-11.35 1.34 -1.40 -0.391
35,-9.00 2.60 -1.31 0.781
36,-7.14 6.21 -0.86 0.293
37,-9.92 2.73 -1.02 -0.342
38,-9.18 2.43 -1.40 -1.367
39,-9.39 4.59 -1.27 -0.684
40,-10.16 5.23 -0.97 0.293
41,-8.10 2.88 -1.11 1.074
42,-9.38 1.39 -1.57 0.195
43,-9.80 3.18 -1.26 -0.830
44,-8.31 5.33 -1.04 -1.025
45,-11.35 1.31 -1.28 -0.439
46,-9.59 4.29 -0.96 0.684
47,-7.09 6.10 -0.93 0.488
48,-10.00 2.55 -1.16 -0.195
49,-9.62 1.78 -1.23 -1.318
50,-9.20 4.06 -1.06 -0.732
51,-11.14 3.48 -1.19 0.195
52,-8.40 2.97 -1.25 1.221
53,-9.28 1.14 -1.38 0.195
54,-9.66 4.14 -0.91 -0.977
55,-8.27 5.35 -1.04 -1.465
56,-10.60 1.58 -1.43 -0.635
57,-9.72 4.34 -0.96 0.684
58,-6.98 6.34 -0.81 0.537
59,-10.19 0.92 -1.70 0.000
60,-9.58 2.00 -1.42 -1.270
61,-7.98 6.20 -0.70 -0.879
62,-10.94 3.51 -1.11 -0.098
63,-8.52 2.97 -1.16 1.172
64,-8.08 3.81 -1.11 0.244
65,-9.61 4.02 -0.96 -0.684
66,-9.23 2.22 -1.33 -1.514
67,-10.47 1.46 -1.45 -0.586
68,-9.88 4.38 -0.88 0.586
69,-7.41 5.62 -0.78 0.684
70,-9.98 0.91 -1.62 0.146
71,-9.72 3.56 -1.51 -1.172
72,-8.03 6.45 -0.90 -0.928
73,-10.98 1.26 -1.37 -0.244
74,-9.65 2.94 -1.18 0.928
75,-8.04 3.92 -1.24 0.244
76,-9.94 2.70 -1.26 -0.586
77,-9.05 2.25 -1.37 -1.514
78,-8.99 4.00 -1.09 -0.586
79,-10.59 5.02 -0.96 0.488
80,-7.60 5.47 -0.77 1.025
81,-9.19 1.14 -1.31 0.195
82,-9.53 3.31 -1.23 -0.977
83,-8.32 4.77 -1.08 -1.074
84,-11.13 1.12 -1.53 -0.439
85,-9.78 3.06 -1.20 0.830
86,-7.09 6.54 -0.67 0.342
87,-9.78 2.90 -1.32 -0.293
88,-9.39 1.92 -1.63 -1.514
89,-8.89 4.02 -1.15 -0.684
90,-10.62 5.14 -0.98 0.342
91,-8.99 3.38 -1.22 1.123
92,-9.32 1.24 -1.35 0.195
93,-9.27 4.15 -0.89 -0.879
94,-8.11 4.61 -1.18 -1.172
95,-11.16 1.16 -1.49 -0.391
96,-10.23 4.10 -1.05 0.732
97,-7.30 6.49 -0.61 0.537
98,-10.00 1.06 -1.29 -0.098
99,-9.43 1.95 -1.50 -1.367
100,-8.94 3.79 -1.24 -0.684
101,-10.93 3.19 -1.12 0.244
102,-8.89 3.69 -1.17 1.074
103,-8.27 4.11 -1.10 0.195
104,-9.38 4.23 -0.86 -0.879
105,-7.96 4.84 -1.11 -1.416
106,-10.37 1.24 -1.50 -0.439
107,-10.39 4.20 -1.18 0.586
108,-7.56 6.00 -0.60 0.488
109,-9.88 1.26 -1.21 0.000
110,-9.23 1.80 -1.34 -1.172
111,-7.91 5.72 -1.05 -0.830
112,-11.16 3.06 -1.14 -0.049
113,-9.79 2.94 -1.13 0.977
114,-8.22 3.85 -0.89 0.342
115,-9.24 4.29 -0.88 -0.781
116,-8.41 2.29 -1.37 -1.562
117,-10.77 0.95 -1.58 -0.635
118,-10.89 4.80 -1.07 0.537
119,-7.63 6.20 -0.85 0.732
120,-9.72 1.55 -1.04 0.098
121,-8.91 3.23 -0.88 -1.123
122,-7.91 5.68 -1.10 -0.879
123,-11.81 1.02 -1.93 -0.195
124,-10.11 2.95 -1.37 0.830
125,-8.05 4.04 -0.92 0.244
126,-9.24 3.53 -0.72 -0.684
127,-8.53 2.30 -1.19 -1.514
128,-9.10 3.40 -1.52 -0.586
129,-11.19 4.58 -1.35 0.391
130,-8.02 6.42 -1.01 0.928
131,-8.84 1.63 -1.26 0.146
132,-8.90 3.44 -0.72 -0.977
133,-7.84 4.91 -0.95 -0.977
134,-11.30 0.42 -1.96 -0.488
135,-10.24 2.88 -1.40 0.781
136,-7.48 7.03 -0.61 0.342
137,-9.22 3.32 -0.67 -0.439
138,-8.97 1.92 -1.14 -1.416
139,-9.31 3.10 -1.52 -0.635
140,-10.62 4.15 -1.19 0.391
141,-9.22 3.55 -1.00 1.172
142,-9.36 1.58 -1.25 0.146
143,-8.91 4.90 -0.77 -0.928
144,-8.03 5.02 -0.99 -1.221
145,-11.28 0.68 -1.90 -0.439
146,-10.44 3.52 -1.43 0.732
147,-7.59 7.17 -0.54 0.488
148,-9.55 1.80 -1.03 -0.146
149,-8.82 2.15 -1.09 -1.270
150,-9.57 3.25 -1.61 -0.684
151,-11.18 2.42 -1.70 0.098
152,-9.15 3.34 -1.06 1.172
153,-8.45 4.09 -0.62 0.244
154,-8.68 4.75 -0.64 -0.977
155,-7.89 5.12 -0.86 -1.367
156,-10.80 0.57 -1.83 -0.586
157,-10.44 3.34 -1.45 0.684
158,-8.15 6.22 -0.83 0.586
159,-9.82 1.87 -1.07 0.098
160,-8.41 2.16 -1.00 -1.221
161,-7.89 6.01 -0.99 -0.684
162,-11.15 2.53 -1.79 -0.049
163,-10.24 2.41 -1.68 1.025
164,-8.78 4.27 -0.84 0.244
165,-8.66 5.01 -0.61 -0.732
166,-8.03 2.78 -1.21 -1.562
167,-10.61 0.54 -1.77 -0.586
168,-10.61 3.96 -1.37 0.537
169,-8.15 6.03 -0.80 0.732
170,-10.28 1.78 -1.20 0.049
171,-8.51 3.83 -0.83 -1.074
172,-7.64 5.76 -0.73 -0.879
173,-11.20 0.63 -1.65 -0.098
174,-10.19 1.99 -1.68 0.977
175,-8.91 4.26 -0.89 0.293
176,-9.60 4.14 -0.65 -0.732
177,-7.86 3.04 -1.01 -1.562
178,-8.82 3.43 -1.30 -0.635
179,-10.64 3.89 -1.43 0.488
180,-8.23 6.01 -1.01 0.928
181,-10.28 1.55 -1.26 0.146
182,-8.65 4.13 -0.88 -1.025
183,-6.98 5.41 -0.77 -0.977
184,-11.04 0.67 -1.49 -0.439
185,-10.28 1.75 -1.80 0.830
186,-8.29 6.66 -0.97 0.391
187,-9.83 4.01 -0.69 -0.488
188,-7.43 2.90 -0.87 -1.465
189,-8.53 3.28 -1.16 -0.684
190,-10.85 3.87 -1.31 0.488
191,-9.43 2.80 -1.57 1.074
192,-10.34 1.51 -1.23 0.146
193,-8.77 4.08 -0.97 -0.977
194,-6.81 5.59 -0.75 -1.123
195,-10.82 0.90 -1.56 -0.391
196,-10.48 3.16 -1.37 0.732
197,-8.31 6.36 -1.04 0.391
198,-10.43 4.29 -1.03 -0.244
199,-8.24 2.59 -1.06 -1.465
200,-8.09 3.07 -0.86 -0.635
201,-10.91 2.67 -1.19 0.342
202,-9.51 2.65 -1.67 1.172
203,-10.66 1.38 -1.37 0.244
204,-9.43 5.38 -0.48 -0.928
205,-6.62 5.50 -0.66 -1.221
206,-9.75 0.93 -1.43 -0.439
207,-10.51 2.81 -1.44 0.684
208,-8.21 6.14 -0.97 0.488
209,-11.09 1.99 -1.45 -0.244
210,-8.50 2.81 -1.14 -1.318
211,-6.51 6.11 -0.61 -0.781
212,-10.39 2.86 -1.01 0.146
213,-9.47 2.63 -1.57 1.074
214,-9.71 3.51 -1.53 0.244
215,-9.89 5.24 -0.79 -0.879
216,-7.60 3.64 -0.76 -1.416
217,-9.32 0.70 -1.31 -0.586
218,-10.27 2.82 -1.28 0.586
219,-8.55 5.24 -1.13 0.635
220,-11.13 1.60 -1.27 0.000
221,-9.66 4.23 -1.03 -1.123
222,-6.53 6.11 -0.61 -0.830
223,-10.04 2.94 -0.97 -0.146
224,-10.16 1.65 -1.45 1.025
225,-9.75 3.34 -1.58 0.293
226,-10.23 5.40 -0.96 -0.830
227,-7.87 3.81 -0.85 -1.562
228,-8.88 0.72 -1.20 -0.684
229,-9.87 4.13 -0.99 0.537
230,-8.68 5.42 -1.28 0.781
231,-10.99 0.99 -1.79 0.098
232,-9.66 4.19 -0.95 -1.172
233,-6.58 6.13 -0.60 -0.830
234,-9.58 1.11 -1.30 -0.293
235,-10.10 1.58 -1.41 0.928
236,-8.43 5.77 -0.98 0.293
237,-11.18 3.95 -1.37 -0.586
238,-8.18 3.88 -1.05 -1.514
239,-7.65 3.46 -0.85 -0.586
240,-9.38 4.05 -0.79 0.391
241,-9.56 2.68 -1.41 1.025
242,-11.23 0.88 -1.86 0.195
243,-9.97 4.21 -1.14 -1.025
244,-6.96 6.37 -0.41 -1.074
245,-9.25 1.24 -1.22 -0.391
246,-9.71 3.02 -1.27 0.732
247,-8.64 5.82 -1.04 0.439
248,-11.18 3.64 -1.46 -0.391
249,-9.67 2.91 -1.33 -1.465
250,-7.75 3.44 -0.91 -0.684
251,-9.21 3.11 -0.87 0.342
252,-9.11 2.62 -1.23 1.074
253,-11.21 0.62 -1.90 0.244
254,-10.66 5.04 -1.39 -0.928
255,-7.14 6.54 -0.59 -1.172
256,-9.42 1.47 -1.12 -0.342
257,-9.30 2.98 -1.13 0.684
258,-8.54 5.76 -0.99 0.488
259,-11.71 1.22 -1.78 -0.195
260,-9.65 3.01 -1.41 -1.318
261,-8.00 3.54 -0.99 -0.684
262,-9.19 3.35 -0.93 0.244
263,-8.96 2.78 -1.25 1.172
264,-9.70 2.88 -1.23 0.244
265,-10.75 4.83 -1.25 -0.781
266,-7.27 6.36 -0.59 -1.270
267,-8.98 1.25 -1.12 -0.488
268,-9.18 2.91 -1.21 0.635
269,-8.21 5.38 -1.04 0.635
270,-11.55 1.12 -1.61 0.000
