,0
0,-10.44 1.65 -1.26 0.000
1,-8.59 2.90 -1.01 -1.123
2,-7.04 6.09 -0.70 -0.928
3,-10.86 1.55 -1.42 -0.146
4,-10.21 2.19 -1.50 1.025
5,-8.95 5.11 -1.05 0.244
6,-9.37 5.08 -0.59 -0.684
7,-7.80 2.60 -0.94 -1.660
8,-9.83 1.30 -1.37 -0.684
9,-10.67 3.59 -1.39 0.488
10,-8.85 4.60 -1.26 0.830
11,-10.64 1.58 -1.24 0.244
12,-8.84 4.56 -0.64 -1.025
13,-6.93 6.28 -0.73 -0.977
14,-10.79 0.76 -1.71 -0.244
15,-10.31 2.13 -1.69 0.781
16,-8.83 5.01 -1.13 0.342
17,-10.46 3.45 -1.08 -0.537
18,-7.78 2.94 -0.81 -1.611
19,-9.48 1.41 -1.37 -0.684
20,-10.59 3.59 -1.27 0.439
21,-8.76 4.42 -1.34 1.074
22,-10.25 2.03 -1.37 0.244
23,-9.17 4.59 -0.66 -0.977
24,-6.57 6.11 -0.51 -1.074
25,-10.72 0.64 -1.66 -0.391
26,-10.39 1.95 -1.73 0.781
27,-7.98 6.27 -0.87 0.391
28,-10.70 3.29 -1.02 -0.293
29,-7.86 3.15 -0.95 -1.514
30,-7.50 4.35 -1.05 -0.684
31,-10.72 3.90 -1.13 0.439
32,-9.71 1.97 -1.62 1.172
33,-10.17 2.07 -1.52 0.195
34,-9.59 4.67 -0.83 -0.928
35,-6.70 5.18 -0.54 -1.221
36,-10.24 0.73 -1.42 -0.537
37,-10.39 1.92 -1.60 0.684
38,-8.25 5.93 -1.04 0.488
39,-10.89 3.27 -1.14 -0.244
40,-9.11 3.13 -0.98 -1.367
41,-7.20 4.39 -0.89 -0.732
42,-10.28 3.77 -0.94 0.293
43,-9.85 1.93 -1.54 1.123
44,-10.42 1.68 -1.63 0.244
45,-10.57 5.11 -0.97 -0.781
46,-6.84 5.28 -0.59 -1.221
47,-9.74 1.02 -1.27 -0.586
48,-10.23 3.50 -1.40 0.684
49,-8.19 5.96 -1.14 0.537
50,-11.24 1.31 -1.71 -0.098
51,-9.40 3.44 -0.99 -1.221
52,-7.13 4.50 -0.91 -0.732
53,-9.99 2.35 -1.22 0.098
54,-9.73 1.82 -1.49 1.123
55,-9.14 4.21 -1.28 0.146
56,-10.74 4.80 -1.11 -0.830
57,-7.25 5.36 -0.67 -1.465
58,-8.31 1.47 -0.96 -0.537
59,-9.88 3.53 -1.12 0.586
60,-8.84 4.21 -1.24 0.635
61,-11.39 1.06 -1.87 0.000
62,-9.61 3.46 -1.10 -1.172
63,-6.42 6.77 -0.43 -0.830
64,-9.49 2.56 -1.05 -0.195
65,-10.05 2.12 -1.40 0.977
66,-9.28 4.23 -1.41 0.293
67,-10.79 4.80 -1.27 -0.781
68,-8.82 3.59 -1.19 -1.660
69,-8.29 1.62 -1.00 -0.635
70,-9.14 3.94 -0.80 0.439
71,-8.98 4.35 -1.21 0.879
72,-11.51 0.76 -1.88 0.098
73,-10.36 4.47 -1.14 -1.074
74,-6.78 6.77 -0.33 -0.928
75,-8.90 1.02 -0.89 -0.244
76,-9.65 2.00 -1.36 0.781
77,-9.43 4.26 -1.37 0.342
78,-11.17 2.49 -1.56 -0.537
79,-9.15 3.57 -1.22 -1.562
80,-7.53 4.84 -0.82 -0.635
81,-8.93 4.07 -0.84 0.391
82,-8.88 4.58 -1.02 1.074
83,-10.60 1.39 -1.60 0.195
84,-10.39 4.28 -1.34 -0.977
85,-7.99 5.85 -0.84 -1.123
86,-9.00 1.13 -0.97 -0.391
87,-9.36 2.04 -1.17 0.732
88,-8.49 5.95 -0.90 0.391
89,-11.36 2.25 -1.52 -0.293
90,-10.08 3.14 -1.46 -1.465
91,-7.88 4.84 -0.86 -0.732
92,-8.99 4.15 -0.84 0.342
93,-9.04 2.20 -1.37 1.172
94,-10.61 1.34 -1.57 0.146
95,-10.88 4.15 -1.21 -0.830
96,-7.94 6.01 -1.02 -1.318
97,-9.36 1.57 -1.10 -0.439
98,-8.60 3.53 -0.83 0.684
99,-8.14 5.84 -0.89 0.586
100,-11.53 0.83 -1.80 -0.098
101,-10.17 2.93 -1.40 -1.221
102,-8.08 4.70 -0.89 -0.781
103,-9.26 2.94 -0.80 0.146
104,-8.65 2.12 -1.42 1.123
105,-9.15 4.09 -1.27 0.293
106,-10.88 3.90 -1.19 -0.830
107,-8.05 5.73 -0.83 -1.514
108,-9.40 1.86 -1.24 -0.635
109,-8.82 3.80 -1.07 0.439
110,-7.83 4.73 -0.90 0.781
111,-11.45 1.05 -1.57 0.049
112,-10.05 2.63 -1.46 -1.123
113,-7.50 6.78 -0.81 -0.879
114,-10.00 3.09 -1.02 -0.049
115,-8.86 2.12 -1.27 0.977
116,-8.80 3.80 -1.21 0.195
117,-10.62 3.96 -1.01 -0.732
118,-9.05 3.24 -1.05 -1.660
119,-9.53 1.83 -1.29 -0.586
120,-9.35 4.72 -1.03 0.537
121,-7.86 4.52 -1.10 0.830
122,-10.29 1.31 -1.33 -0.049
123,-10.56 3.78 -1.00 -1.025
124,-7.76 6.68 -0.95 -0.879
125,-9.83 3.19 -1.16 -0.342
126,-9.10 2.39 -1.37 0.830
127,-8.28 4.01 -1.28 0.391
128,-10.92 2.22 -1.34 -0.537
129,-9.40 3.34 -1.11 -1.611
130,-9.88 1.40 -1.27 -0.635
131,-9.20 4.56 -0.82 0.488
132,-7.77 4.43 -0.89 1.074
133,-9.70 1.22 -1.28 0.146
134,-10.37 3.54 -0.89 -0.977
135,-8.65 5.57 -0.89 -0.977
136,-10.38 1.56 -1.56 -0.391
137,-8.94 2.38 -1.46 0.830
138,-7.31 6.05 -0.83 0.342
139,-10.49 2.73 -1.17 -0.293
140,-9.68 3.50 -1.37 -1.514
141,-8.87 4.61 -1.23 -0.635
142,-9.16 4.66 -0.83 0.391
143,-8.19 2.74 -1.15 1.172
144,-9.66 1.42 -1.37 0.293
145,-10.43 3.73 -1.11 -0.928
146,-8.63 5.60 -0.81 -1.221
147,-10.60 1.28 -1.43 -0.439
148,-9.03 3.72 -1.11 0.635
149,-7.42 5.74 -0.78 0.537
150,-10.38 2.32 -1.17 -0.146
151,-10.12 2.44 -1.23 -1.318
152,-9.15 4.52 -1.08 -0.684
153,-10.08 3.48 -1.06 0.293
154,-8.07 2.66 -1.21 1.270
155,-9.57 1.38 -1.51 0.293
156,-10.42 4.07 -1.21 -0.879
157,-8.54 6.03 -0.92 -1.318
158,-10.26 1.91 -1.49 -0.635
159,-9.11 3.92 -1.20 0.684
160,-7.20 5.78 -0.85 0.537
161,-10.65 0.76 -1.62 -0.049
162,-10.00 2.36 -1.14 -1.318
163,-9.07 4.22 -0.91 -0.732
164,-10.29 3.23 -1.03 0.049
165,-8.32 2.34 -1.12 1.123
166,-8.23 3.70 -1.11 0.195
167,-10.41 3.83 -1.08 -0.830
168,-8.49 5.52 -0.95 -1.514
169,-10.05 1.96 -1.32 -0.586
170,-9.21 4.13 -1.10 0.635
171,-7.40 5.01 -0.97 0.732
172,-10.35 1.18 -1.71 0.049
173,-10.10 2.49 -1.35 -1.221
174,-7.93 6.93 -0.61 -0.781
175,-10.36 3.64 -1.07 -0.049
176,-9.09 2.50 -1.30 1.025
177,-8.23 3.69 -1.24 0.342
178,-10.22 3.75 -1.05 -0.781
179,-9.51 2.82 -1.26 -1.416
180,-10.34 1.47 -1.22 -0.635
181,-9.34 4.10 -0.89 0.537
182,-7.46 4.58 -0.87 0.781
183,-10.24 0.75 -1.69 0.000
184,-10.31 3.35 -1.35 -0.977
185,-8.00 6.94 -0.77 -0.928
186,-10.61 1.66 -1.22 -0.244
187,-9.10 2.80 -1.27 0.879
188,-8.16 3.79 -1.32 0.391
189,-10.34 2.59 -1.35 -0.537
190,-9.45 3.03 -1.29 -1.660
191,-10.21 1.72 -1.52 -0.586
192,-9.92 5.14 -0.86 0.439
193,-7.51 4.96 -0.79 1.025
194,-9.34 0.90 -1.47 0.195
195,-10.13 3.16 -1.23 -0.928
196,-8.15 6.48 -0.66 -0.928
197,-10.71 1.42 -1.17 -0.293
198,-9.10 2.55 -1.10 0.928
199,-7.05 5.90 -0.68 0.391
200,-10.30 2.41 -1.43 -0.391
201,-9.43 2.81 -1.38 -1.465
202,-9.10 4.52 -0.95 -0.586
203,-9.78 5.30 -0.93 0.342
204,-8.31 3.31 -1.12 1.074
205,-9.38 1.15 -1.49 0.342
206,-10.16 3.24 -1.57 -0.977
207,-8.52 5.53 -1.06 -1.074
208,-10.97 1.54 -1.43 -0.586
209,-9.39 4.24 -0.94 0.586
210,-6.92 6.17 -0.52 0.488
211,-10.44 1.96 -1.42 -0.146
212,-10.15 1.71 -1.50 -1.367
213,-9.70 4.11 -1.17 -0.684
214,-10.43 3.42 -0.86 0.293
215,-8.09 3.15 -0.95 1.221
216,-9.15 0.83 -1.34 0.195
217,-9.98 3.61 -1.01 -0.977
218,-8.96 5.28 -1.15 -1.318
219,-10.76 1.59 -1.59 -0.439
220,-9.27 4.67 -1.06 0.635
221,-6.76 6.18 -0.47 0.488
222,-9.47 1.55 -1.17 -0.098
223,-10.27 1.73 -1.63 -1.172
224,-9.44 4.45 -1.32 -0.781
225,-10.74 3.75 -1.10 0.146
226,-8.04 3.55 -0.93 1.074
227,-7.57 3.92 -0.85 0.244
228,-9.81 3.50 -0.94 -0.830
229,-9.48 2.02 -1.55 -1.562
230,-10.87 1.37 -1.47 -0.586
231,-9.57 4.44 -0.92 0.537
232,-7.04 5.52 -0.57 0.684
233,-10.05 0.93 -1.26 0.000
234,-9.75 3.11 -1.21 -1.074
235,-8.39 5.99 -1.14 -0.879
236,-11.02 3.74 -1.13 -0.195
237,-9.11 3.24 -1.14 0.977
238,-7.55 4.17 -0.89 0.244
239,-10.21 2.98 -1.20 -0.684
240,-9.57 2.51 -1.74 -1.562
241,-10.39 1.37 -1.69 -0.586
242,-10.37 5.13 -0.97 0.439
243,-6.85 5.85 -0.54 0.781
244,-9.66 1.07 -1.12 0.098
245,-10.01 3.19 -1.10 -1.074
246,-8.49 5.57 -1.24 -0.928
247,-11.23 0.89 -1.63 -0.244
248,-9.47 3.02 -1.03 0.781
249,-7.39 3.93 -0.56 0.342
250,-9.77 2.73 -0.99 -0.488
251,-9.70 2.27 -1.59 -1.514
252,-9.49 3.75 -1.70 -0.684
253,-10.49 5.10 -0.95 0.391
254,-7.15 6.23 -0.66 0.977
255,-8.55 1.49 -1.16 0.146
256,-9.70 3.52 -1.16 -0.977
257,-8.67 4.81 -1.31 -1.074
258,-11.38 1.09 -1.86 -0.439
259,-9.81 3.30 -1.17 0.684
260,-6.73 6.62 -0.47 0.391
261,-9.31 2.69 -0.80 -0.244
262,-9.87 1.84 -1.38 -1.367
263,-9.51 3.23 -1.66 -0.684
264,-11.28 2.89 -1.45 0.342
265,-8.90 3.64 -0.98 1.123
266,-8.45 1.57 -0.95 0.244
267,-9.17 4.01 -0.75 -0.879
268,-8.70 4.93 -1.17 -1.270
269,-10.74 1.04 -1.85 -0.439
270,-10.44 4.40 -1.34 0.635
271,-7.04 6.98 -0.70 0.586
272,-9.10 1.66 -1.13 -0.146
273,-9.45 2.16 -1.31 -1.221
274,-9.54 3.45 -1.59 -0.830
275,-11.29 2.71 -1.70 0.049
276,-9.04 3.92 -1.03 1.074
277,-7.83 4.00 -0.70 0.244
278,-8.81 4.00 -0.57 -0.781
279,-9.05 2.21 -1.29 -1.562
280,-10.77 0.85 -1.77 -0.635
281,-10.52 3.75 -1.39 0.537
282,-7.96 6.09 -0.76 0.635
283,-9.21 1.67 -1.07 -0.049
284,-8.79 3.21 -1.00 -1.123
285,-8.25 5.80 -0.95 -0.830
286,-11.30 2.72 -1.66 -0.049
287,-10.17 3.03 -1.50 0.977
288,-8.20 4.53 -0.86 0.293
289,-8.87 3.50 -0.83 -0.684
290,-8.68 2.79 -1.21 -1.611
291,-11.02 0.96 -1.85 -0.635
292,-10.89 3.91 -1.39 0.537
293,-8.11 5.95 -0.76 0.830
294,-9.51 1.83 -1.15 0.000
295,-8.52 3.10 -0.89 -0.977
296,-8.13 5.72 -0.80 -0.977
297,-11.75 0.61 -1.71 -0.244
298,-10.12 2.47 -1.51 0.879
299,-8.63 4.51 -1.02 0.342
300,-9.25 3.57 -0.77 -0.488
301,-7.97 2.71 -1.03 -1.562
302,-9.35 3.68 -1.39 -0.635
303,-11.00 4.10 -1.55 0.439
304,-7.96 6.38 -0.95 0.977
305,-9.58 2.01 -1.20 0.146
306,-8.46 3.53 -0.96 -0.977
307,-7.49 5.02 -0.92 -1.025
308,-11.59 0.83 -1.55 -0.391
309,-10.60 3.33 -1.50 0.781
310,-7.87 6.55 -0.67 0.391
311,-9.60 3.65 -0.90 -0.293
312,-8.29 1.96 -1.09 -1.465
313,-9.00 3.18 -1.09 -0.684
314,-11.51 2.47 -1.42 0.342
315,-9.38 3.31 -1.44 1.123
316,-9.80 1.95 -1.31 0.293
317,-8.76 4.80 -0.70 -0.781
318,-7.27 5.24 -0.78 -1.270
319,-10.35 1.10 -1.48 -0.488
320,-10.80 3.33 -1.52 0.635
321,-7.88 6.79 -0.79 0.537
322,-10.17 2.02 -1.22 -0.098
323,-8.37 2.53 -1.14 -1.270
324,-8.78 3.31 -1.12 -0.781
325,-11.11 2.55 -1.29 0.098
326,-9.36 3.13 -1.32 1.123
327,-9.09 3.97 -1.14 0.342
328,-9.22 4.78 -0.81 -0.781
329,-7.02 5.18 -0.83 -1.465
330,-10.06 0.68 -1.42 -0.586
331,-10.45 3.34 -1.43 0.586
332,-8.12 5.99 -0.93 0.635
333,-10.67 1.68 -1.25 0.000
334,-8.53 2.37 -1.31 -1.221
335,-7.26 5.87 -0.90 -0.781
