,0
0,-9.32 3.45 -1.18 -0.244
1,-9.35 3.33 -1.30 -0.146
2,-9.30 3.43 -1.36 -0.195
3,-9.33 3.41 -1.25 -0.195
4,-9.32 3.41 -1.27 -0.098
5,-9.30 3.39 -1.28 -0.195
6,-9.27 3.42 -1.25 -0.195
7,-9.35 3.39 -1.27 -0.195
8,-9.29 3.37 -1.22 -0.195
9,-9.32 3.49 -1.14 -0.195
10,-9.32 3.39 -1.21 -0.195
11,-9.32 3.34 -1.18 -0.195
12,-9.30 3.40 -1.19 -0.244
13,-9.38 3.43 -1.29 -0.244
14,-9.30 3.41 -1.23 -0.244
15,-9.31 3.40 -1.23 -0.146
16,-9.32 3.40 -1.25 -0.146
17,-9.30 3.38 -1.29 -0.244
18,-9.32 3.40 -1.18 -0.195
19,-9.28 3.38 -1.29 -0.195
20,-9.30 3.40 -1.25 -0.195
21,-9.31 3.39 -1.32 -0.195
22,-9.32 3.44 -1.29 -0.146
23,-9.31 3.40 -1.25 -0.195
24,-9.31 3.43 -1.31 -0.195
25,-9.38 3.43 -1.29 -0.244
26,-9.31 3.34 -1.23 -0.244
27,-9.35 3.40 -1.24 -0.195
28,-9.32 3.39 -1.22 -0.098
29,-9.32 3.36 -1.23 -0.244
30,-9.35 3.42 -1.23 -0.244
31,-9.28 3.40 -1.21 -0.244
32,-9.35 3.40 -1.24 -0.195
33,-9.29 3.40 -1.21 -0.244
34,-9.31 3.44 -1.23 -0.195
35,-9.32 3.41 -1.27 -0.146
36,-9.31 3.46 -1.18 -0.293
37,-9.29 3.39 -1.23 -0.391
38,-9.34 3.35 -1.27 -0.195
39,-9.32 3.34 -1.23 -0.195
40,-9.28 3.46 -1.11 -0.244
41,-9.34 3.41 -1.23 -0.195
42,-9.29 3.41 -1.24 -0.195
43,-9.31 3.42 -1.27 -0.195
44,-9.27 3.42 -1.32 -0.244
45,-9.32 3.41 -1.25 -0.146
46,-9.29 3.39 -1.29 -0.195
47,-9.35 3.39 -1.28 -0.244
48,-9.28 3.43 -1.18 -0.244
49,-9.29 3.40 -1.27 -0.244
50,-9.37 3.39 -1.17 -0.195
51,-9.33 3.37 -1.25 -0.195
52,-9.34 3.42 -1.19 -0.244
53,-9.34 3.47 -1.21 -0.293
54,-9.32 3.45 -1.21 -0.195
55,-9.31 3.42 -1.25 -0.146
56,-9.34 3.41 -1.25 -0.146
57,-9.32 3.40 -1.31 -0.146
58,-9.23 3.45 -1.21 -0.195
59,-9.33 3.37 -1.20 -0.244
60,-9.36 3.35 -1.30 -0.146
61,-9.37 3.39 -1.29 -0.195
62,-9.35 3.44 -1.19 -0.244
63,-9.30 3.41 -1.26 -0.244
64,-9.32 3.48 -1.24 -0.195
65,-9.32 3.39 -1.21 -0.195
66,-9.37 3.44 -1.26 -0.146
67,-9.31 3.46 -1.26 -0.146
68,-9.34 3.44 -1.23 -0.195
69,-9.32 3.44 -1.29 -0.195
70,-9.26 3.41 -1.17 -0.195
71,-9.30 3.39 -1.25 -0.098
72,-9.33 3.41 -1.26 -0.146
73,-9.30 3.49 -1.29 -0.244
74,-9.28 3.40 -1.17 -0.195
75,-9.40 3.43 -1.23 -0.195
76,-9.29 3.39 -1.29 -0.195
77,-9.29 3.39 -1.21 -0.195
78,-9.34 3.33 -1.28 -0.195
79,-9.36 3.39 -1.24 -0.244
80,-9.28 3.40 -1.26 -0.146
81,-9.36 3.37 -1.30 -0.195
82,-9.30 3.39 -1.23 -0.244
83,-9.34 3.40 -1.22 -0.146
84,-9.35 3.39 -1.23 -0.195
85,-9.36 3.38 -1.26 -0.195
86,-9.34 3.41 -1.24 -0.195
87,-9.28 3.38 -1.28 -0.098
88,-9.30 3.38 -1.28 -0.293
89,-9.30 3.40 -1.22 -0.195
90,-9.28 3.40 -1.21 -0.195
91,-9.31 3.40 -1.21 -0.244
92,-9.28 3.43 -1.25 -0.195
93,-9.35 3.35 -1.17 -0.244
94,-9.27 3.43 -1.26 -0.244
95,-9.38 3.37 -1.29 -0.195
96,-9.37 3.36 -1.30 -0.195
97,-9.36 3.41 -1.17 -0.146
98,-9.32 3.42 -1.26 -0.146
99,-9.33 3.37 -1.28 -0.195
100,-9.33 3.45 -1.25 -0.195
101,-9.33 3.47 -1.19 -0.195
102,-9.30 3.39 -1.20 -0.195
103,-9.28 3.40 -1.26 -0.195
104,-9.33 3.34 -1.20 -0.146
105,-9.33 3.41 -1.18 -0.244
106,-9.30 3.42 -1.31 -0.195
107,-9.30 3.39 -1.20 -0.244
108,-9.33 3.40 -1.28 -0.146
109,-9.31 3.38 -1.25 -0.244
110,-9.32 3.38 -1.24 -0.146
111,-9.26 3.43 -1.26 -0.244
112,-9.29 3.36 -1.25 -0.195
113,-9.33 3.44 -1.23 -0.098
114,-9.31 3.40 -1.28 -0.195
115,-9.35 3.42 -1.18 -0.146
116,-9.31 3.35 -1.23 -0.146
117,-9.29 3.43 -1.27 -0.195
118,-9.36 3.46 -1.20 -0.244
119,-9.32 3.42 -1.24 -0.146
120,-9.29 3.42 -1.27 -0.244
121,-9.38 3.42 -1.20 -0.244
122,-9.31 3.41 -1.26 -0.098
123,-9.29 3.40 -1.22 -0.195
124,-9.31 3.42 -1.13 -0.146
125,-9.30 3.44 -1.29 -0.195
126,-9.35 3.47 -1.17 -0.195
127,-9.30 3.42 -1.25 -0.146
128,-9.34 3.41 -1.21 -0.195
129,-9.32 3.41 -1.26 -0.146
130,-9.32 3.38 -1.20 -0.195
131,-9.29 3.41 -1.35 -0.195
132,-9.31 3.37 -1.19 -0.146
133,-9.32 3.41 -1.24 -0.098
134,-9.31 3.39 -1.26 -0.195
135,-9.28 3.40 -1.29 -0.146
136,-9.31 3.40 -1.29 -0.195
137,-9.29 3.39 -1.28 -0.195
138,-9.30 3.39 -1.30 -0.195
139,-9.33 3.43 -1.23 -0.146
140,-9.28 3.43 -1.27 -0.146
141,-9.30 3.45 -1.26 -0.098
142,-9.34 3.45 -1.17 -0.098
143,-9.32 3.34 -1.19 -0.195
144,-9.33 3.45 -1.19 -0.195
145,-9.34 3.36 -1.19 -0.195
146,-9.33 3.47 -1.28 -0.195
147,-9.39 3.47 -1.34 -0.146
148,-9.35 3.40 -1.24 -0.146
149,-9.36 3.42 -1.24 -0.244
150,-9.30 3.37 -1.21 -0.195
151,-9.32 3.39 -1.25 -0.195
152,-9.28 3.32 -1.23 -0.195
153,-9.29 3.41 -1.26 -0.146
154,-9.36 3.39 -1.27 -0.098
155,-9.29 3.41 -1.27 -0.244
156,-9.31 3.44 -1.23 -0.244
157,-9.31 3.37 -1.20 -0.195
158,-9.35 3.39 -1.28 -0.244
159,-9.34 3.43 -1.22 -0.244
160,-9.32 3.45 -1.19 -0.195
161,-9.33 3.39 -1.27 -0.293
162,-9.31 3.45 -1.19 -0.195
163,-9.25 3.46 -1.25 -0.244
164,-9.28 3.41 -1.27 -0.244
165,-9.29 3.38 -1.19 -0.244
166,-9.33 3.39 -1.18 -0.244
167,-9.36 3.40 -1.28 -0.195
168,-9.28 3.38 -1.19 -0.195
169,-9.39 3.40 -1.19 -0.195
170,-9.35 3.44 -1.30 -0.244
171,-9.31 3.37 -1.32 -0.146
172,-9.23 3.48 -1.24 -0.244
173,-9.28 3.43 -1.25 -0.195
174,-9.29 3.40 -1.25 -0.195
175,-9.35 3.40 -1.23 -0.195
176,-9.41 3.46 -1.27 -0.146
177,-9.32 3.40 -1.23 -0.195
178,-9.32 3.41 -1.22 -0.195
179,-9.29 3.37 -1.19 -0.195
180,-9.29 3.42 -1.23 -0.195
181,-9.35 3.38 -1.21 -0.195
182,-9.33 3.45 -1.23 -0.195
183,-9.32 3.43 -1.23 -0.146
184,-9.32 3.42 -1.20 -0.244
185,-9.31 3.41 -1.31 -0.244
186,-9.33 3.39 -1.15 -0.195
187,-9.33 3.43 -1.23 -0.244
188,-9.30 3.39 -1.26 -0.293
189,-9.28 3.42 -1.23 -0.195
190,-9.32 3.43 -1.27 -0.244
191,-9.31 3.39 -1.21 -0.195
192,-9.29 3.38 -1.29 -0.195
193,-9.37 3.42 -1.24 -0.195
194,-9.35 3.41 -1.28 -0.244
195,-9.29 3.42 -1.23 -0.244
196,-9.36 3.42 -1.23 -0.098
197,-9.36 3.40 -1.22 -0.195
198,-9.33 3.42 -1.23 -0.195
199,-9.35 3.44 -1.18 -0.195
200,-9.29 3.42 -1.25 -0.293
201,-9.33 3.35 -1.21 -0.146
202,-9.33 3.37 -1.20 -0.195
203,-9.29 3.38 -1.23 -0.195
204,-9.30 3.45 -1.31 -0.244
205,-9.32 3.44 -1.21 -0.195
206,-9.31 3.44 -1.18 -0.146
207,-9.27 3.38 -1.28 -0.098
208,-9.33 3.35 -1.30 -0.098
209,-9.31 3.37 -1.19 -0.195
210,-9.32 3.43 -1.32 -0.146
211,-9.30 3.42 -1.19 -0.244
212,-9.30 3.37 -1.21 -0.146
213,-9.31 3.40 -1.14 -0.195
214,-9.28 3.40 -1.19 -0.244
215,-9.32 3.46 -1.27 -0.244
216,-9.31 3.37 -1.13 -0.293
217,-9.29 3.44 -1.23 -0.195
218,-9.30 3.36 -1.22 -0.244
219,-9.26 3.40 -1.29 -0.195
220,-9.32 3.31 -1.32 -0.146
221,-9.31 3.39 -1.25 -0.195
222,-9.29 3.39 -1.23 -0.146
223,-9.28 3.37 -1.27 -0.146
224,-9.30 3.40 -1.19 -0.146
225,-9.34 3.40 -1.23 -0.244
226,-9.24 3.40 -1.30 -0.244
227,-9.28 3.44 -1.22 -0.195
228,-9.34 3.39 -1.23 -0.195
229,-9.34 3.39 -1.29 -0.195
230,-9.31 3.44 -1.26 -0.146
231,-9.32 3.38 -1.23 -0.195
232,-9.30 3.38 -1.19 -0.146
233,-9.27 3.43 -1.25 -0.146
234,-9.31 3.45 -1.23 -0.098
235,-9.36 3.38 -1.21 -0.195
236,-9.29 3.42 -1.23 -0.146
237,-9.30 3.38 -1.15 -0.146
238,-9.29 3.39 -1.27 -0.195
239,-9.34 3.42 -1.20 -0.195
240,-9.30 3.40 -1.25 -0.146
241,-9.31 3.43 -1.27 -0.098
242,-9.31 3.40 -1.31 -0.293
243,-9.27 3.35 -1.22 -0.244
244,-9.37 3.37 -1.24 -0.146
245,-9.33 3.47 -1.29 -0.146
246,-9.29 3.39 -1.27 -0.195
247,-9.36 3.38 -1.26 -0.146
248,-9.30 3.43 -1.21 -0.195
249,-9.31 3.40 -1.25 -0.146
250,-9.35 3.39 -1.26 -0.244
251,-9.33 3.36 -1.24 -0.195
252,-9.28 3.39 -1.21 -0.244
253,-9.32 3.41 -1.24 -0.195
254,-9.27 3.38 -1.22 -0.146
255,-9.32 3.42 -1.26 -0.244
256,-9.35 3.41 -1.23 -0.195
257,-9.34 3.42 -1.22 -0.244
258,-9.30 3.42 -1.18 -0.146
259,-9.32 3.41 -1.29 -0.244
260,-9.28 3.40 -1.27 -0.195
261,-9.36 3.39 -1.23 -0.195
262,-9.32 3.40 -1.23 -0.098
263,-9.37 3.44 -1.29 -0.195
264,-9.31 3.44 -1.21 -0.146
265,-9.29 3.38 -1.26 -0.195
266,-9.29 3.33 -1.23 -0.195
267,-9.30 3.43 -1.14 -0.195
268,-9.24 3.38 -1.20 -0.244
269,-9.27 3.44 -1.21 -0.146
270,-9.38 3.43 -1.27 -0.098
271,-9.28 3.35 -1.35 -0.146
272,-9.32 3.38 -1.20 -0.244
273,-9.30 3.38 -1.31 -0.195
274,-9.34 3.38 -1.27 -0.146
275,-9.38 3.43 -1.21 -0.146
276,-9.30 3.38 -1.23 -0.195
277,-9.27 3.39 -1.33 -0.146
278,-9.26 3.37 -1.27 -0.195
279,-9.33 3.42 -1.23 -0.195
280,-9.30 3.42 -1.27 -0.244
281,-9.32 3.42 -1.24 -0.146
282,-9.39 3.37 -1.19 -0.195
283,-9.31 3.39 -1.26 -0.195
284,-9.36 3.42 -1.24 -0.195
285,-9.32 3.36 -1.22 -0.195
286,-9.34 3.39 -1.21 -0.195
287,-9.27 3.41 -1.25 -0.293
288,-9.31 3.38 -1.27 -0.195
289,-9.35 3.37 -1.18 -0.244
290,-9.32 3.41 -1.24 -0.195
291,-9.34 3.43 -1.31 -0.244
292,-9.35 3.39 -1.31 -0.293
293,-9.28 3.39 -1.32 -0.195
294,-9.24 3.38 -1.23 -0.244
295,-9.27 3.42 -1.20 -0.146
296,-9.34 3.35 -1.27 -0.146
297,-9.27 3.40 -1.17 -0.195
298,-9.36 3.41 -1.25 -0.244
299,-9.27 3.42 -1.28 -0.195
300,-9.37 3.35 -1.28 -0.244
301,-9.30 3.41 -1.29 -0.195
302,-9.38 3.40 -1.27 -0.146
303,-9.25 3.38 -1.28 -0.244
304,-9.30 3.38 -1.23 -0.049
305,-9.32 3.45 -1.20 -0.195
306,-9.38 3.38 -1.27 -0.146
307,-9.27 3.43 -1.23 -0.195
308,-9.35 3.39 -1.22 -0.195
309,-9.30 3.43 -1.24 -0.195
310,-9.25 3.39 -1.15 -0.195
311,-9.36 3.36 -1.33 -0.195
312,-9.28 3.37 -1.22 -0.195
313,-9.31 3.39 -1.26 -0.244
314,-9.31 3.35 -1.17 -0.244
315,-9.31 3.35 -1.18 -0.293
316,-9.35 3.41 -1.30 -0.244
317,-9.31 3.42 -1.26 -0.146
318,-9.25 3.38 -1.28 -0.244
319,-9.33 3.40 -1.25 -0.195
320,-9.34 3.43 -1.21 -0.195
321,-9.32 3.40 -1.20 -0.146
322,-9.31 3.36 -1.26 -0.244
323,-9.35 3.42 -1.23 -0.244
324,-9.31 3.43 -1.23 -0.244
325,-9.33 3.35 -1.21 -0.195
326,-9.35 3.37 -1.36 -0.195
327,-9.28 3.37 -1.29 -0.244
328,-9.32 3.46 -1.23 -0.195
329,-9.36 3.39 -1.22 -0.195
330,-9.29 3.36 -1.19 -0.195
331,-9.33 3.40 -1.23 -0.244
332,-9.31 3.40 -1.21 -0.195
333,-9.32 3.35 -1.22 -0.244
334,-9.26 3.41 -1.22 -0.195
335,-9.31 3.43 -1.17 -0.244
336,-9.28 3.43 -1.24 -0.146
337,-9.30 3.39 -1.22 -0.195
338,-9.24 3.46 -1.17 -0.244
339,-9.32 3.40 -1.28 -0.195
340,-9.26 3.43 -1.28 -0.293
341,-9.32 3.40 -1.24 -0.146
342,-9.33 3.33 -1.23 -0.195
343,-9.26 3.42 -1.17 -0.244
344,-9.30 3.39 -1.29 -0.195
345,-9.28 3.37 -1.24 -0.098
