,0
0,-7.64 1.86 -0.63 -0.146
1,-8.49 0.73 -1.18 0.830
2,-10.45 5.64 -1.11 0.342
3,-8.99 1.97 -1.53 -0.488
4,-10.87 1.49 -2.36 -1.514
5,-11.66 4.94 -1.78 -0.635
6,-7.19 5.42 -0.65 0.391
7,-8.79 5.55 -0.38 0.879
8,-9.29 1.94 -0.67 0.146
9,-7.24 2.25 -1.32 -0.928
10,-11.02 2.31 -2.04 -1.025
11,-11.31 0.81 -2.17 -0.195
12,-10.18 2.85 -1.90 0.830
13,-10.10 8.63 -0.75 0.342
14,-5.70 4.51 -0.31 -0.488
15,-7.93 -0.30 -1.12 -1.416
16,-9.75 2.98 -1.19 -0.586
17,-9.80 2.52 -1.69 0.488
18,-12.33 2.46 -2.23 0.977
19,-11.17 2.90 -1.71 0.195
20,-6.13 5.09 -0.64 -0.928
21,-8.17 3.52 -0.71 -1.025
22,-8.38 1.36 -1.01 -0.342
23,-8.92 1.46 -1.74 0.732
24,-12.00 6.30 -1.80 0.439
25,-9.86 3.45 -1.66 -0.342
26,-9.34 2.77 -1.67 -1.367
27,-8.46 5.16 -0.73 -0.635
28,-6.42 2.85 -0.47 0.342
29,-9.64 2.04 -1.30 1.025
30,-10.90 3.49 -1.47 0.195
31,-8.62 3.99 -1.38 -0.830
32,-11.08 6.02 -1.68 -1.172
33,-10.78 1.80 -1.96 -0.342
34,-7.20 3.40 -1.00 0.586
35,-9.44 5.96 -0.54 0.488
36,-8.17 2.22 -0.58 -0.146
37,-8.69 0.43 -1.79 -1.172
38,-11.66 5.53 -1.92 -0.781
39,-9.90 2.60 -1.84 0.195
40,-10.38 2.86 -1.90 1.074
41,-9.63 5.43 -0.86 0.244
42,-5.14 4.75 -0.07 -0.830
43,-8.87 1.42 -1.17 -1.270
44,-10.10 0.61 -1.66 -0.537
45,-9.90 2.01 -1.71 0.684
46,-12.55 6.77 -1.77 0.537
47,-9.41 3.87 -1.26 0.000
48,-5.91 4.61 -0.74 -1.074
49,-9.01 4.38 -0.71 -0.732
50,-7.81 1.72 -0.94 -0.049
51,-10.26 -1.23 -2.51 1.025
52,-12.32 6.11 -1.66 0.293
53,-9.58 3.69 -1.32 -0.732
54,-9.60 4.35 -1.32 -1.416
55,-7.72 2.01 -0.87 -0.635
56,-6.00 3.10 -0.38 0.586
57,-10.37 4.90 -1.23 0.732
58,-10.91 0.69 -1.74 0.098
59,-9.30 3.35 -1.74 -0.977
60,-11.34 7.09 -1.26 -0.830
61,-8.73 3.19 -1.11 -0.098
62,-8.02 1.26 -1.27 0.879
63,-9.86 5.87 -0.67 0.342
64,-7.41 3.24 -0.74 -0.537
65,-10.46 1.19 -2.06 -1.514
66,-11.70 3.63 -1.85 -0.684
67,-8.98 3.88 -1.56 0.488
68,-10.54 5.35 -1.75 0.830
69,-8.63 2.89 -0.91 0.098
70,-6.64 2.07 -0.81 -0.977
71,-8.92 5.18 -0.81 -0.830
72,-9.29 -0.18 -1.55 -0.293
73,-10.20 1.51 -2.08 0.879
74,-12.36 7.79 -1.72 0.439
75,-7.57 6.72 -0.79 -0.488
76,-6.94 2.92 -0.98 -1.465
77,-9.01 2.10 -0.81 -0.537
78,-7.14 2.77 -0.84 0.488
79,-11.87 -0.44 -2.66 1.025
80,-11.89 3.39 -2.13 0.146
81,-9.15 5.22 -1.30 -0.879
82,-9.03 8.65 -0.56 -0.977
83,-7.51 2.23 -0.68 -0.391
84,-7.54 0.29 -1.02 0.732
85,-10.85 5.06 -1.22 0.391
86,-10.61 0.06 -1.85 -0.391
87,-10.65 1.84 -2.24 -1.416
88,-11.24 3.55 -1.65 -0.586
89,-6.73 5.58 -0.59 0.488
90,-8.68 3.06 -0.87 1.074
91,-9.73 2.59 -0.85 0.146
92,-8.15 3.24 -1.34 -0.977
93,-10.76 1.93 -2.36 -1.025
94,-10.81 1.79 -2.02 -0.439
95,-9.32 2.63 -1.76 0.635
96,-10.25 7.97 -0.84 0.488
97,-6.92 3.44 -0.26 -0.244
98,-8.87 1.08 -1.19 -1.318
99,-9.86 4.19 -1.18 -0.586
100,-8.63 1.99 -1.71 0.244
101,-11.89 0.63 -2.58 1.074
102,-12.15 3.21 -1.79 0.244
103,-6.44 6.09 -0.69 -0.879
104,-8.38 4.17 -0.75 -1.172
105,-8.16 1.74 -0.84 -0.439
106,-6.86 1.62 -1.11 0.586
107,-12.85 4.51 -2.10 0.439
108,-10.58 2.54 -1.98 -0.098
109,-9.07 3.98 -1.62 -1.270
110,-8.62 7.99 -0.40 -0.732
111,-5.98 2.21 -0.36 0.098
112,-8.98 -0.06 -1.44 1.025
113,-11.58 2.63 -1.90 0.293
114,-9.44 3.02 -1.73 -0.732
115,-11.51 4.89 -1.90 -1.318
116,-10.96 3.74 -1.45 -0.439
117,-5.42 4.76 -0.50 0.537
118,-8.88 5.72 -0.45 0.586
119,-9.84 0.76 -1.10 -0.049
120,-9.44 1.14 -2.02 -1.074
121,-11.31 5.75 -1.70 -0.732
122,-9.51 2.58 -1.66 0.000
123,-9.33 2.80 -1.72 1.025
124,-9.71 5.73 -0.76 0.293
125,-6.59 4.20 -0.27 -0.684
126,-9.02 2.18 -1.29 -1.465
127,-10.28 1.51 -1.55 -0.586
128,-8.96 3.18 -1.75 0.537
129,-12.03 4.29 -1.95 0.732
130,-10.28 2.63 -1.53 0.049
131,-6.50 5.23 -0.63 -1.074
132,-8.75 5.79 -0.34 -0.830
133,-7.10 1.96 -0.75 -0.244
134,-8.82 0.00 -2.08 0.928
135,-12.58 5.84 -1.79 0.293
136,-10.62 2.41 -1.83 -0.586
137,-9.85 3.97 -1.58 -1.514
138,-7.62 3.75 -0.70 -0.586
139,-5.58 3.13 -0.40 0.586
140,-9.88 2.37 -1.42 0.830
141,-11.14 1.62 -1.89 0.098
142,-9.50 4.61 -1.49 -0.928
143,-11.37 7.52 -1.17 -0.879
144,-9.25 3.46 -1.17 -0.391
145,-6.63 1.45 -1.04 0.879
146,-8.57 5.29 -0.69 0.391
147,-9.20 1.24 -1.23 -0.293
148,-11.24 -0.06 -2.52 -1.514
149,-11.28 6.10 -1.66 -0.488
150,-8.51 4.55 -1.18 0.342
151,-9.36 3.25 -1.48 0.977
152,-8.87 2.01 -0.93 0.098
153,-7.69 2.86 -0.78 -0.928
154,-9.60 4.75 -1.27 -0.977
155,-9.70 0.64 -1.86 -0.439
156,-8.95 2.79 -1.61 0.732
157,-11.82 7.16 -1.72 0.439
158,-7.94 5.24 -0.76 -0.195
159,-7.85 2.78 -1.12 -1.221
160,-9.24 3.81 -0.63 -0.635
161,-6.76 2.30 -0.59 0.293
162,-10.95 -1.01 -2.20 1.172
163,-12.20 2.93 -2.20 0.293
164,-9.35 4.56 -1.62 -0.879
165,-10.19 7.83 -0.97 -1.123
166,-7.70 3.74 -0.73 -0.488
167,-6.25 1.34 -0.68 0.635
168,-10.64 4.69 -1.37 0.391
169,-10.77 -0.46 -1.90 -0.098
170,-10.69 2.59 -2.16 -1.318
171,-11.90 5.37 -1.45 -0.684
172,-6.89 5.91 -0.52 0.244
173,-7.96 0.45 -1.16 1.074
174,-9.03 4.07 -0.78 0.293
175,-8.72 2.63 -1.39 -0.781
176,-12.11 3.46 -2.12 -1.123
177,-11.04 3.68 -1.83 -0.439
178,-8.41 4.23 -1.40 0.684
179,-9.09 6.92 -0.89 0.488
180,-7.62 1.72 -0.52 -0.146
181,-8.49 1.35 -1.22 -1.123
182,-10.66 5.52 -1.49 -0.732
183,-8.73 2.77 -1.66 0.000
184,-10.05 1.26 -2.24 1.074
185,-11.98 3.75 -1.75 0.244
186,-6.69 5.55 -0.57 -0.781
187,-8.65 3.29 -0.94 -1.318
188,-9.07 1.93 -0.87 -0.635
189,-6.86 2.82 -0.89 0.537
190,-11.66 2.85 -2.13 0.586
191,-11.35 1.36 -2.16 0.049
192,-9.48 4.02 -1.71 -1.123
193,-9.34 8.64 -0.70 -0.732
194,-6.66 3.00 -0.58 -0.098
195,-7.87 -0.04 -1.23 0.928
196,-10.69 2.83 -1.50 0.342
197,-10.21 1.32 -1.68 -0.781
198,-11.37 3.92 -2.01 -1.465
199,-10.47 3.59 -1.23 -0.586
200,-5.59 6.61 -0.27 0.537
201,-8.41 2.90 -0.69 0.781
202,-9.22 1.50 -0.94 0.049
203,-9.56 1.40 -2.06 -0.977
204,-11.98 4.02 -2.14 -0.830
205,-10.59 2.15 -1.78 -0.146
206,-8.81 2.46 -1.59 0.928
207,-8.37 7.50 -0.53 0.342
208,-6.93 2.87 -0.37 -0.635
209,-9.99 2.28 -1.42 -1.465
210,-10.82 3.02 -1.69 -0.635
211,-8.78 4.78 -1.67 0.537
212,-10.70 3.58 -2.05 0.732
213,-10.03 2.16 -1.51 0.098
214,-7.42 2.65 -0.96 -0.977
215,-9.25 5.88 -0.53 -0.830
216,-8.41 1.55 -0.99 -0.244
217,-8.22 1.56 -1.62 0.830
218,-11.70 5.88 -1.82 0.439
219,-9.69 3.43 -1.74 -0.342
220,-10.14 2.95 -1.84 -1.465
221,-8.69 4.66 -0.65 -0.635
222,-5.66 4.07 -0.05 0.391
223,-9.16 2.26 -1.33 0.977
224,-10.76 0.14 -1.99 0.195
225,-9.37 3.74 -1.59 -0.977
226,-12.00 7.95 -1.48 -1.074
227,-9.89 3.47 -1.21 -0.391
228,-5.71 3.25 -0.64 0.781
229,-8.98 4.85 -0.65 0.391
230,-8.89 0.22 -1.49 -0.244
231,-11.48 -1.23 -2.78 -1.367
232,-12.03 7.78 -1.65 -0.635
233,-8.83 4.91 -1.12 0.391
234,-8.82 4.61 -1.01 1.123
235,-8.32 3.09 -0.83 0.195
236,-6.85 2.92 -0.64 -0.928
237,-10.59 2.20 -1.77 -1.025
238,-11.04 0.53 -2.06 -0.391
239,-9.65 2.82 -1.99 0.635
240,-10.76 7.39 -1.30 0.391
241,-7.35 4.05 -0.65 -0.244
242,-7.07 1.66 -0.93 -1.318
243,-10.10 5.46 -0.75 -0.684
244,-7.71 3.09 -1.16 0.195
245,-10.26 -0.36 -2.36 1.074
246,-11.79 3.86 -1.81 0.244
247,-8.68 4.49 -1.45 -0.830
248,-9.78 6.04 -1.13 -1.270
249,-8.00 2.41 -0.62 -0.488
250,-6.41 3.23 -0.42 0.635
251,-9.74 4.46 -1.24 0.488
252,-10.57 0.04 -1.90 -0.049
253,-10.54 2.48 -2.27 -1.172
254,-12.06 6.33 -1.62 -0.781
255,-7.81 5.45 -0.56 0.195
256,-7.09 1.09 -0.95 1.074
257,-8.89 2.85 -0.80 0.342
258,-8.54 1.40 -1.32 -0.879
259,-12.82 0.81 -2.63 -1.367
260,-11.50 5.76 -1.71 -0.537
261,-7.94 6.43 -0.88 0.586
262,-7.95 8.20 -0.29 0.537
263,-7.89 0.39 -0.75 0.049
264,-7.99 1.55 -1.46 -1.074
265,-10.97 4.58 -1.67 -0.732
266,-10.37 2.19 -1.76 -0.049
267,-10.45 2.52 -2.20 1.074
268,-10.36 6.16 -1.22 0.244
269,-5.72 5.19 -0.09 -0.830
270,-8.97 -0.07 -1.15 -1.416
271,-10.53 1.84 -1.16 -0.537
272,-8.70 3.01 -1.87 0.586
273,-11.26 3.15 -2.21 0.635
274,-10.49 1.17 -1.94 0.000
275,-7.89 4.50 -1.12 -0.977
276,-9.26 7.70 -0.47 -0.781
277,-7.47 3.32 -0.42 -0.195
278,-7.88 1.63 -1.26 0.977
279,-10.84 3.97 -1.74 0.342
280,-9.65 1.42 -1.97 -0.586
281,-11.26 2.41 -2.34 -1.514
282,-10.50 3.61 -1.22 -0.635
283,-5.32 6.33 0.08 0.488
284,-8.84 3.20 -0.63 0.781
285,-9.29 0.23 -1.45 0.000
286,-8.86 1.60 -1.82 -1.025
287,-12.57 6.95 -1.81 -0.977
288,-11.37 1.72 -1.86 -0.195
289,-7.77 3.73 -1.21 0.830
290,-8.48 4.85 -0.60 0.342
291,-6.99 2.10 -0.41 -0.391
292,-10.36 -1.42 -2.27 -1.465
293,-12.21 4.66 -1.92 -0.684
294,-9.30 5.28 -1.56 0.439
295,-9.79 7.26 -1.12 0.928
296,-9.14 3.65 -0.96 0.195
297,-6.14 2.24 -0.58 -0.977
298,-9.06 3.70 -0.93 -0.977
299,-10.84 0.27 -1.71 -0.293
300,-10.01 1.31 -2.16 0.732
301,-10.99 7.41 -1.65 0.391
302,-8.54 4.11 -1.14 -0.391
303,-7.76 2.05 -1.19 -1.465
304,-9.49 4.08 -0.61 -0.684
305,-7.61 3.82 -0.80 0.391
306,-9.63 1.13 -2.01 1.074
307,-11.11 2.08 -2.20 0.195
308,-8.86 3.64 -1.58 -0.928
309,-10.73 6.56 -1.58 -1.074
310,-8.38 3.35 -0.78 -0.439
311,-6.39 3.58 -0.43 0.684
312,-9.08 5.70 -0.57 0.439
313,-9.13 -0.06 -1.47 -0.098
314,-10.87 0.07 -2.42 -1.221
315,-12.09 6.26 -1.79 -0.586
316,-8.69 4.87 -1.32 0.146
317,-8.53 4.03 -0.98 1.172
318,-8.39 4.00 -0.63 0.195
319,-6.08 3.50 -0.49 -0.830
320,-11.94 2.12 -2.11 -1.221
321,-12.07 2.57 -2.01 -0.439
