,0
0,"Could not find a valid MPU6050 sensor, check wiring!"
1,-12.04 2.62 -0.89 0.342
2,-11.89 1.36 -2.89 0.879
3,-11.43 2.20 -2.89 -0.098
4,-7.04 4.01 -0.90 -0.879
5,-5.69 5.96 0.55 -0.977
6,-8.42 3.06 0.46 -0.342
7,-11.60 2.38 -1.21 0.586
8,-11.79 2.98 -3.12 0.293
9,-10.27 4.01 -2.28 -0.342
10,-7.52 3.42 -1.14 -1.318
11,-6.13 5.63 0.76 -0.635
12,-7.81 3.11 0.46 0.244
13,-11.48 3.49 -1.72 1.025
14,-12.01 0.72 -3.33 0.000
15,-10.37 3.57 -2.27 -0.830
16,-7.13 5.56 -0.31 -1.074
17,-6.26 5.02 0.84 -0.439
18,-8.29 2.06 -0.23 0.586
19,-11.86 4.62 -2.01 0.391
20,-11.87 0.24 -3.12 -0.244
21,-10.39 3.08 -2.14 -1.221
22,-7.08 5.59 0.06 -0.586
23,-5.51 5.21 0.94 0.195
24,-9.26 1.08 -0.89 1.025
25,-12.45 4.72 -1.79 -0.098
26,-11.47 -0.82 -3.17 -0.928
27,-10.51 4.06 -1.69 -1.172
28,-6.77 6.05 0.30 -0.342
29,-4.61 4.82 0.70 0.635
30,-9.78 1.51 -0.93 0.488
31,-13.26 3.11 -2.38 -0.244
32,-11.13 0.71 -3.05 -1.172
33,-9.78 4.93 -1.52 -0.586
34,-5.14 6.62 1.01 0.098
35,-4.43 4.87 0.77 0.977
36,-13.78 0.40 -1.62 0.146
37,-12.76 0.38 -3.48 -0.830
38,-11.16 0.16 -3.20 -1.270
39,-7.13 7.38 -0.15 -0.391
40,-4.61 7.20 1.40 0.586
41,-6.53 3.17 -0.01 0.537
42,-13.90 3.81 -1.94 -0.146
43,-12.51 0.17 -3.66 -1.074
44,-10.55 3.04 -2.20 -0.684
45,-5.26 7.87 0.74 0.049
46,-4.49 5.74 1.04 0.879
47,-10.62 0.77 -0.96 0.098
48,-13.28 3.68 -2.09 -0.781
49,-12.26 -1.30 -3.79 -1.416
50,-8.98 4.90 -1.04 -0.391
51,-5.14 7.08 0.92 0.488
52,-4.97 5.54 0.72 0.635
53,-11.76 0.58 -1.20 -0.049
54,-12.29 2.61 -2.89 -0.977
55,-11.69 2.02 -2.78 -0.781
56,-8.56 5.36 -0.85 -0.098
