,0
0,-10.22 2.43 -0.48 -0.049
1,-11.44 0.39 -1.92 -1.074
2,-11.96 4.76 -1.77 -0.732
3,-10.96 3.91 -1.78 0.000
4,-5.84 4.44 -1.15 0.928
5,-5.81 4.69 -0.60 0.146
6,-9.02 2.28 -0.46 -0.732
7,-10.22 2.65 -1.25 -1.367
8,-13.01 2.94 -1.86 -0.488
9,-11.83 3.14 -2.24 0.488
10,-7.71 6.02 -1.42 0.586
11,-6.71 3.93 -0.92 -0.049
12,-7.72 1.23 -0.65 -0.977
13,-8.15 4.69 -0.09 -0.684
14,-12.21 1.88 -1.23 -0.146
15,-11.73 2.40 -1.76 0.879
16,-9.82 4.78 -1.72 0.195
17,-8.19 2.86 -1.36 -0.684
18,-6.51 3.78 -1.00 -1.465
19,-8.78 3.43 -0.36 -0.537
20,-9.53 3.21 -0.23 0.342
21,-9.88 4.19 -1.25 0.830
22,-11.83 2.75 -2.39 0.098
23,-10.73 2.10 -2.29 -0.977
24,-8.49 4.97 -1.39 -0.781
25,-8.34 4.06 -0.71 -0.293
26,-7.15 3.01 -0.34 0.635
27,-8.66 4.50 -0.15 0.195
28,-10.93 1.36 -1.12 -0.586
29,-11.79 1.77 -2.14 -1.465
30,-11.31 4.42 -1.79 -0.586
31,-8.93 3.57 -1.50 0.439
32,-5.70 5.41 -0.56 0.879
33,-7.71 3.84 -0.35 0.000
34,-8.43 1.77 -0.73 -0.977
35,-11.04 2.75 -1.48 -1.025
36,-13.20 3.52 -2.06 -0.342
37,-9.79 3.59 -2.04 0.586
38,-7.27 6.48 -1.07 0.293
39,-6.23 3.44 -0.55 -0.342
40,-7.73 0.88 -0.73 -1.270
41,-10.29 3.65 -0.49 -0.635
42,-12.75 2.02 -1.56 0.244
43,-11.23 3.66 -1.85 0.977
44,-9.62 4.06 -1.62 0.098
45,-6.82 3.11 -1.19 -0.879
46,-6.38 4.00 -0.61 -1.074
47,-10.11 2.75 -0.60 -0.342
48,-9.69 2.84 -0.83 0.537
49,-11.37 4.58 -1.60 0.293
50,-11.33 2.74 -2.12 -0.244
51,-8.57 2.74 -2.06 -1.221
52,-8.93 3.61 -1.23 -0.635
53,-7.87 4.02 -0.32 0.098
54,-7.50 3.60 -0.18 1.074
55,-10.68 2.87 -0.87 0.098
56,-10.99 1.82 -1.59 -0.879
57,-10.84 3.43 -2.01 -1.221
58,-11.07 3.10 -1.95 -0.439
59,-7.98 3.76 -1.34 0.635
60,-5.90 5.64 0.03 0.342
61,-8.29 3.33 -0.20 -0.195
62,-9.31 2.08 -1.03 -1.172
63,-11.39 3.15 -1.71 -0.732
64,-12.94 2.90 -2.16 0.098
65,-8.71 5.21 -1.87 1.025
66,-6.96 5.35 -1.07 0.195
67,-6.20 3.29 -0.45 -0.781
68,-8.02 2.39 -0.51 -1.367
69,-10.88 2.35 -0.87 -0.586
70,-12.66 2.14 -1.94 0.439
71,-11.00 5.67 -1.67 0.537
72,-8.74 4.09 -1.34 -0.098
73,-5.95 2.81 -1.16 -1.123
74,-6.88 4.90 -0.37 -0.781
75,-10.18 2.04 -0.61 -0.049
76,-10.15 2.41 -1.16 0.928
77,-12.15 3.93 -1.84 0.098
78,-10.19 2.45 -2.13 -0.781
79,-7.41 4.40 -1.63 -1.416
80,-8.10 3.37 -0.99 -0.537
81,-7.85 3.30 -0.30 0.439
82,-8.30 5.24 -0.26 0.586
83,-11.22 2.36 -1.24 -0.049
84,-10.97 1.78 -2.03 -1.123
85,-10.52 4.40 -1.75 -0.830
86,-9.34 2.91 -1.50 -0.146
87,-7.10 3.95 -1.00 0.781
88,-7.87 4.69 -0.23 0.146
89,-8.39 2.79 -0.11 -0.537
90,-9.82 2.05 -1.29 -1.416
91,-12.68 2.67 -2.03 -0.488
92,-11.62 2.48 -2.32 0.488
93,-7.91 6.36 -1.37 0.781
94,-6.97 5.08 -0.69 -0.098
95,-6.25 1.88 -0.43 -1.025
96,-8.12 4.01 -0.33 -0.830
97,-12.54 1.64 -1.44 -0.293
98,-12.04 2.25 -2.11 0.732
99,-10.31 6.16 -1.61 0.146
100,-7.44 4.57 -1.08 -0.488
101,-5.81 2.67 -0.78 -1.367
102,-7.96 3.71 -0.30 -0.586
103,-10.60 1.36 -0.92 0.439
104,-11.35 2.89 -1.48 0.830
105,-11.78 4.10 -1.83 0.049
106,-8.83 2.90 -1.89 -0.977
107,-6.54 5.37 -1.30 -0.928
108,-7.67 3.07 -0.76 -0.439
109,-8.58 2.48 -0.34 0.586
110,-9.76 4.71 -0.48 0.342
111,-11.81 2.67 -1.69 -0.342
112,-10.50 2.31 -2.33 -1.416
113,-9.84 3.24 -1.75 -0.586
114,-8.52 3.12 -1.17 0.293
115,-6.82 4.46 -0.38 0.928
116,-9.05 3.82 -0.16 0.146
117,-9.15 2.64 -0.65 -0.830
118,-10.61 3.36 -1.75 -1.025
