,0
0,-10.24 6.02 -1.09 -0.781
1,-8.63 1.89 -0.93 0.488
2,-7.72 4.16 -0.83 0.684
3,-9.77 2.12 -1.06 -0.146
4,-10.20 2.50 -1.37 -1.416
5,-10.80 4.45 -1.10 -0.488
6,-8.29 1.51 -1.18 0.684
7,-8.02 4.05 -0.84 0.342
8,-9.99 1.34 -1.07 -0.830
9,-10.09 4.78 -1.28 -1.221
10,-9.99 4.15 -0.92 -0.195
11,-7.66 2.43 -1.00 0.977
12,-8.76 3.35 -0.80 0.195
13,-10.18 0.89 -1.37 -0.928
14,-9.93 6.36 -1.02 -0.879
15,-9.71 3.11 -1.02 0.195
16,-7.30 3.48 -0.92 0.879
17,-9.00 2.59 -0.81 0.000
18,-10.05 1.06 -1.40 -1.172
19,-10.34 5.80 -0.98 -0.635
20,-9.33 2.13 -1.21 0.586
21,-7.41 4.31 -0.85 0.488
22,-9.45 1.93 -0.90 -0.293
23,-9.90 2.27 -1.36 -1.465
24,-11.08 4.36 -1.27 -0.439
25,-8.59 2.02 -1.13 0.732
26,-7.86 4.16 -0.75 0.342
27,-9.67 1.34 -1.06 -0.830
28,-9.81 4.42 -1.20 -1.172
29,-10.59 4.15 -0.83 -0.244
30,-8.06 2.98 -1.03 1.025
31,-8.06 3.31 -0.88 0.146
32,-9.67 0.51 -1.15 -1.123
33,-9.88 6.04 -1.01 -0.781
34,-10.16 3.20 -1.06 0.293
35,-7.61 4.00 -0.90 0.879
36,-8.73 2.46 -0.83 0.000
37,-9.84 0.84 -1.46 -1.221
38,-10.53 5.61 -1.11 -0.684
39,-9.87 2.36 -1.31 0.635
40,-7.56 4.86 -0.79 0.488
41,-8.81 1.76 -0.72 -0.293
42,-9.72 2.07 -1.30 -1.514
43,-10.92 4.14 -1.03 -0.488
44,-9.27 2.35 -1.27 0.732
45,-7.82 4.21 -0.73 0.342
46,-9.06 1.04 -1.01 -0.781
47,-9.67 4.03 -1.11 -1.172
48,-10.87 4.06 -1.18 -0.146
49,-8.47 3.54 -1.02 1.025
50,-8.28 3.33 -0.83 0.195
51,-9.37 0.46 -1.24 -0.977
52,-9.76 5.67 -1.07 -0.830
53,-10.54 3.24 -1.06 0.293
54,-8.05 4.65 -0.82 0.879
55,-8.34 2.60 -0.84 -0.049
56,-9.13 0.63 -1.10 -1.221
57,-10.31 5.40 -0.96 -0.684
58,-10.20 2.48 -1.29 0.635
59,-7.84 5.25 -0.71 0.488
60,-8.59 1.81 -0.70 -0.488
61,-9.35 1.79 -1.29 -1.367
62,-11.14 3.67 -1.12 -0.391
63,-9.73 2.42 -1.35 0.879
64,-8.07 4.54 -0.81 0.342
65,-8.50 0.97 -0.88 -0.928
66,-9.66 5.44 -0.96 -1.025
67,-11.13 3.52 -1.19 -0.098
68,-9.07 3.89 -1.18 1.123
69,-8.50 3.37 -0.92 0.049
70,-8.71 0.37 -1.19 -1.025
71,-10.30 5.10 -1.07 -0.781
72,-10.88 3.12 -1.30 0.488
73,-8.42 5.37 -0.89 0.684
74,-8.33 2.77 -0.80 -0.146
75,-8.94 1.61 -1.14 -1.367
76,-10.88 3.87 -1.26 -0.635
77,-10.50 2.28 -1.21 0.684
78,-8.56 4.78 -0.99 0.342
79,-8.34 1.18 -0.82 -0.635
80,-9.12 3.53 -1.05 -1.270
81,-11.22 3.51 -1.26 -0.342
82,-9.34 3.95 -1.18 0.977
83,-8.75 3.65 -0.87 0.195
84,-8.39 0.33 -1.16 -0.928
85,-9.44 4.96 -1.05 -0.928
86,-11.12 3.32 -1.09 0.146
87,-8.62 5.59 -0.92 1.025
88,-8.47 3.20 -0.71 -0.049
89,-8.34 0.60 -1.14 -1.221
90,-9.93 4.74 -0.89 -0.684
91,-10.96 2.75 -1.21 0.439
92,-8.59 6.13 -0.72 0.537
93,-8.28 2.29 -0.75 -0.293
94,-8.45 1.49 -1.19 -1.562
95,-10.55 3.76 -1.07 -0.488
96,-10.25 2.39 -1.36 0.684
97,-9.02 5.01 -0.91 0.244
98,-8.20 1.25 -0.83 -0.781
99,-8.61 3.12 -0.97 -1.172
100,-10.97 3.25 -1.23 -0.146
101,-9.69 4.13 -1.32 1.074
102,-9.20 3.87 -0.97 0.244
103,-8.08 0.62 -1.06 -0.977
104,-8.89 4.52 -0.81 -0.830
105,-11.00 2.60 -1.26 0.293
106,-9.28 5.93 -1.08 0.830
107,-8.88 3.61 -0.80 -0.098
108,-8.01 0.75 -1.13 -1.270
109,-9.61 4.50 -1.11 -0.635
110,-10.92 1.90 -1.40 0.537
111,-8.83 6.44 -0.80 0.439
112,-8.61 2.69 -0.84 -0.488
113,-8.13 1.70 -1.23 -1.514
114,-10.03 3.68 -0.92 -0.439
115,-10.65 2.21 -1.57 0.781
116,-9.43 5.08 -0.95 0.195
117,-8.26 1.51 -0.89 -0.879
118,-8.56 4.20 -0.87 -1.025
119,-11.04 2.70 -1.23 -0.049
120,-10.01 4.00 -1.30 1.025
121,-9.66 4.05 -1.14 0.000
122,-7.88 0.90 -1.09 -1.074
123,-9.04 4.14 -0.95 -0.732
124,-10.98 2.22 -1.18 0.488
125,-9.52 6.01 -1.05 0.635
126,-9.22 3.94 -0.83 -0.146
127,-7.86 1.88 -1.02 -1.416
128,-9.78 3.57 -1.04 -0.586
129,-10.83 1.58 -1.45 0.635
130,-9.50 6.76 -1.03 0.391
