,0
0,0.59 4.91 -0.47 -1.367
1,-1.11 1.76 -0.06 -0.635
2,-15.57 3.26 -0.83 0.488
3,-15.99 4.69 -1.01 0.439
4,-13.07 3.83 -1.22 -0.586
5,-9.98 3.04 -2.48 -1.318
6,-1.89 2.13 -1.36 -0.439
7,-0.37 2.62 0.20 0.830
8,-16.15 0.65 -0.99 0.195
9,-16.94 5.76 -0.79 -0.830
10,-11.09 4.74 -1.32 -0.928
11,-11.91 1.12 -2.61 0.049
12,-1.68 3.23 -1.03 0.928
13,-1.65 1.01 -0.16 0.000
14,-9.76 5.46 0.29 -1.172
15,-14.52 5.91 -0.57 -0.732
16,-14.19 2.15 -2.17 0.439
17,-12.25 3.29 -3.03 0.586
18,-7.03 2.17 -1.98 -0.244
19,-0.19 4.36 -0.43 -1.514
20,-8.11 1.55 -0.69 -0.586
21,-15.99 4.39 -0.75 0.635
22,-13.02 5.67 -0.61 0.244
23,-14.66 3.11 -1.63 -0.830
24,-6.27 3.52 -1.92 -1.074
25,-0.45 1.99 -0.87 -0.244
26,-3.22 2.89 -0.14 0.928
27,-16.18 1.90 -0.93 0.098
28,-14.67 3.15 -1.07 -1.123
29,-12.21 4.04 -1.91 -0.732
30,-10.36 0.93 -2.61 0.439
31,-0.72 2.37 -0.70 0.635
32,-5.09 1.49 -0.12 -0.098
33,-13.40 3.97 -0.22 -1.465
34,-13.39 5.23 -0.81 -0.586
35,-13.67 1.57 -2.60 0.586
36,-10.63 2.42 -2.64 0.293
37,-3.89 2.57 -1.09 -0.830
38,-2.78 4.83 -0.02 -1.172
39,-12.47 2.63 -0.66 -0.195
40,-13.54 1.11 -1.01 0.977
41,-14.61 2.50 -1.54 0.049
42,-11.46 3.19 -2.15 -1.025
43,-3.74 3.26 -1.51 -0.781
44,-0.92 3.49 -0.36 0.293
45,-10.71 1.68 -0.66 0.635
46,-15.79 6.04 -0.30 -0.195
47,-13.19 3.33 -1.23 -1.416
48,-12.11 2.39 -2.45 -0.586
49,-4.02 3.51 -1.45 0.684
50,-1.10 2.28 -0.47 0.293
51,-9.03 3.57 -0.00 -0.732
52,-14.43 3.04 -0.54 -1.221
53,-13.40 2.82 -1.51 -0.244
54,-12.04 2.27 -2.75 0.977
55,-6.64 2.01 -1.74 0.049
56,-2.02 3.84 -0.47 -0.977
57,-6.96 4.87 -0.43 -0.830
58,-12.81 5.12 -0.06 0.342
59,-11.87 2.47 -0.93 0.684
60,-15.07 2.50 -1.90 -0.244
61,-7.70 3.74 -1.99 -1.465
62,-2.61 2.86 -1.09 -0.732
63,-3.92 4.76 -0.29 0.537
64,-13.61 0.85 -1.04 0.342
65,-15.76 4.05 -0.79 -0.732
66,-12.78 3.24 -1.57 -1.221
67,-10.20 0.91 -2.51 -0.195
68,-1.17 4.51 -0.81 0.977
69,-3.02 1.42 -0.50 0.195
70,-11.97 4.87 0.14 -1.025
71,-12.90 6.63 -0.25 -0.830
72,-13.83 2.86 -1.62 0.244
73,-10.14 1.97 -2.83 0.830
74,-3.87 2.21 -1.37 -0.049
75,-2.92 4.02 -0.20 -1.270
76,-11.11 2.76 -0.73 -0.684
77,-12.87 5.02 -0.34 0.586
78,-13.34 3.67 -1.41 0.439
79,-13.40 0.37 -2.57 -0.781
80,-5.05 3.95 -1.57 -1.221
81,-2.52 3.17 -0.56 -0.342
82,-7.32 3.43 -0.42 0.879
83,-15.54 3.54 -0.90 0.244
84,-14.95 3.23 -1.08 -0.879
85,-11.47 4.66 -1.96 -0.830
86,-6.71 1.97 -1.81 0.293
87,0.18 3.53 -0.57 0.928
88,-6.59 0.48 -0.55 0.000
89,-15.61 4.96 -0.41 -1.172
90,-12.86 4.65 -0.62 -0.684
91,-13.65 2.22 -2.03 0.391
92,-8.01 2.01 -2.46 0.439
93,-2.55 1.79 -1.15 -0.342
94,-6.06 4.08 -0.21 -1.514
95,-13.91 4.59 -0.42 -0.439
96,-12.91 2.33 -1.16 0.732
97,-12.99 3.50 -1.93 0.195
98,-9.97 1.61 -2.16 -0.879
99,-2.80 3.63 -0.84 -1.074
100,-3.87 3.23 -0.52 -0.098
101,-11.30 1.73 -0.76 0.977
102,-14.77 4.77 -0.63 0.195
103,-14.34 2.57 -1.85 -1.172
104,-10.81 4.07 -2.37 -0.586
105,-2.85 4.16 -1.11 0.391
106,-0.45 3.55 -0.28 0.586
107,-11.93 0.07 -0.80 -0.244
108,-16.29 2.94 -0.88 -1.465
109,-12.66 2.95 -1.08 -0.537
110,-11.49 2.86 -2.19 0.732
111,-3.35 1.99 -1.56 0.244
112,-2.20 3.14 -0.26 -0.830
113,-10.81 3.44 -0.38 -1.123
114,-14.15 6.47 -0.12 -0.195
115,-11.86 3.32 -1.58 1.074
116,-12.46 2.45 -2.32 0.098
117,-5.86 3.88 -1.40 -1.123
118,-2.19 3.47 -0.55 -0.781
119,-7.65 5.84 0.20 0.391
120,-13.22 2.59 -0.76 0.732
121,-14.83 2.93 -1.33 -0.195
122,-13.13 1.61 -2.52 -1.465
123,-7.65 3.02 -1.97 -0.586
124,-0.11 5.49 -0.34 0.586
125,-3.99 2.63 -0.37 0.391
126,-16.07 2.94 -0.67 -0.781
127,-12.89 5.83 -0.28 -1.123
128,-13.33 3.87 -1.32 -0.244
129,-8.01 3.21 -2.13 1.025
130,-1.52 1.17 -1.04 0.098
131,-5.04 3.68 -0.18 -1.025
132,-14.41 3.22 -0.49 -0.830
133,-14.68 4.22 -0.70 0.244
134,-11.73 4.01 -2.18 0.732
135,-10.42 0.63 -2.56 -0.146
136,-2.04 3.83 -0.83 -1.416
137,-3.31 3.30 -0.21 -0.732
138,-12.28 5.29 -0.22 0.537
139,-12.19 5.60 -0.76 0.439
140,-14.77 2.78 -1.95 -0.732
141,-10.17 3.12 -2.48 -1.221
142,-3.57 3.13 -1.17 -0.293
143,-0.17 4.24 -0.04 0.928
144,-10.47 0.64 -0.96 0.244
145,-15.25 3.37 -0.85 -1.074
146,-12.84 5.00 -0.67 -0.732
147,-12.93 2.59 -1.91 0.439
148,-2.03 3.72 -1.27 0.732
149,-2.00 0.34 -0.71 -0.146
150,-9.99 2.51 -0.28 -1.416
151,-15.80 5.90 -0.47 -0.635
152,-13.40 2.83 -1.75 0.635
153,-10.97 3.89 -2.53 0.391
154,-5.88 1.49 -1.77 -0.781
155,-0.45 3.05 -0.38 -1.270
156,-11.36 1.95 -0.38 -0.391
157,-14.02 3.25 -0.79 0.977
158,-13.15 3.37 -1.17 0.195
