,0
0,-11.95 2.92 -2.20 -1.221
1,-4.61 2.37 -1.83 -0.732
2,0.26 3.31 0.24 0.537
3,-6.69 2.15 -0.14 0.488
4,-17.47 5.37 -0.62 -0.244
5,-12.29 2.83 -1.40 -1.514
6,-13.36 3.35 -2.29 -0.537
7,-4.64 4.60 -1.32 0.684
8,-0.70 2.79 -0.56 0.244
9,-5.86 3.51 -0.15 -0.781
10,-15.92 1.48 -1.27 -1.123
11,-14.50 3.46 -0.83 -0.146
12,-13.40 2.95 -2.20 1.025
13,-8.41 2.93 -2.37 0.049
14,0.78 4.62 -0.38 -0.977
15,-0.63 2.00 -0.25 -0.781
16,-18.96 4.05 -1.22 0.244
17,-15.05 4.72 -0.81 0.830
18,-12.26 4.35 -0.81 -0.146
19,-6.72 3.09 -2.14 -1.562
20,-0.99 1.19 -1.08 -0.684
21,-2.05 2.85 0.05 0.586
22,-15.38 1.80 -0.77 0.391
23,-16.40 5.47 -0.64 -0.586
24,-11.56 3.73 -1.88 -1.367
25,-11.45 1.22 -2.80 -0.342
26,-1.60 4.41 -0.77 0.977
27,-3.17 1.29 -0.40 0.146
28,-13.56 4.84 -0.73 -0.928
29,-14.54 5.27 -0.99 -0.830
30,-13.65 3.02 -1.51 0.293
31,-10.58 3.53 -2.29 0.781
32,-2.73 3.10 -1.39 -0.098
33,1.63 4.33 0.11 -1.318
34,-10.54 0.23 -1.37 -0.732
35,-17.49 4.78 -1.15 0.537
36,-12.23 5.49 -0.68 0.391
37,-12.49 4.19 -1.57 -0.537
38,-0.72 4.27 -1.16 -1.367
39,-0.73 -0.60 -0.80 -0.293
40,-11.24 2.28 -0.63 0.830
41,-17.36 5.90 -0.57 0.195
42,-12.87 4.34 -1.10 -1.025
43,-10.64 4.76 -2.23 -0.879
44,-1.95 2.23 -1.23 0.195
45,-0.22 2.15 -0.03 0.879
46,-13.95 0.89 -1.05 -0.098
47,-16.17 4.68 -1.38 -1.318
48,-12.58 2.79 -1.52 -0.684
49,-12.09 2.84 -1.97 0.537
50,-3.40 3.65 -1.27 0.488
51,-0.51 1.45 -0.39 -0.635
52,-11.84 1.14 -1.04 -1.318
53,-16.51 5.40 -0.87 -0.439
54,-13.28 3.09 -1.13 0.977
55,-11.76 4.38 -2.03 0.244
56,-1.89 5.07 -0.97 -0.977
57,0.78 2.10 -0.78 -0.879
58,-11.68 -0.61 -1.56 0.195
59,-17.17 3.28 -1.23 0.830
60,-13.04 5.14 -0.22 -0.049
61,-11.06 3.34 -1.66 -1.416
62,-2.06 1.99 -1.56 -0.586
63,-0.84 0.86 -0.67 0.635
64,-13.61 -0.54 -1.43 0.342
65,-16.28 5.62 -0.57 -0.684
66,-11.48 5.38 -0.96 -1.172
67,-10.81 3.49 -1.88 -0.293
68,-0.84 3.36 -0.86 1.025
69,-4.45 -1.27 -1.09 0.195
70,-12.73 3.91 -0.78 -1.025
71,-14.29 7.38 -0.54 -0.830
72,-12.45 4.43 -0.91 0.391
73,-8.96 4.24 -1.59 0.635
74,-3.65 2.26 -1.39 -0.244
